zone_id,base_income_quartile,tenure,rate
499,4,own,0.75
499,1,rent,1.0
499,2,rent,1.0
499,3,rent,1.0
499,4,rent,1.0
500,1,own,0.75
500,2,own,0.75
500,3,own,0.75
500,4,own,0.75
500,1,rent,1.0
500,2,rent,1.0
500,3,rent,1.0
500,4,rent,1.0
501,1,own,0.75
501,2,own,0.75
501,3,own,0.75
501,4,own,0.75
501,1,rent,1.0
501,2,rent,1.0
501,3,rent,1.0
501,4,rent,1.0
502,1,own,0.75
502,2,own,0.75
502,3,own,0.75
502,4,own,0.75
502,1,rent,1.0
502,2,rent,1.0
502,3,rent,1.0
502,4,rent,1.0
503,1,own,0.75
503,2,own,0.75
503,3,own,0.75
503,4,own,0.75
503,1,rent,1.0
503,2,rent,1.0
503,3,rent,1.0
503,4,rent,1.0
504,1,own,0.75
504,2,own,0.75
504,3,own,0.75
504,4,own,0.75
504,1,rent,1.0
504,2,rent,1.0
504,3,rent,1.0
504,4,rent,1.0
505,1,own,0.75
505,2,own,0.75
505,3,own,0.75
505,4,own,0.75
505,1,rent,1.0
505,2,rent,1.0
505,3,rent,1.0
505,4,rent,1.0
506,1,own,0.75
506,2,own,0.75
506,3,own,0.75
506,4,own,0.75
506,1,rent,1.0
506,2,rent,1.0
506,3,rent,1.0
506,4,rent,1.0
507,1,own,0.75
507,2,own,0.75
507,3,own,0.75
507,4,own,0.75
507,1,rent,1.0
507,2,rent,1.0
507,3,rent,1.0
507,4,rent,1.0
508,1,own,0.75
508,2,own,0.75
508,3,own,0.75
508,4,own,0.75
508,1,rent,1.0
508,2,rent,1.0
508,3,rent,1.0
508,4,rent,1.0
509,1,own,0.75
509,2,own,0.75
509,3,own,0.75
509,4,own,0.75
509,1,rent,1.0
509,2,rent,1.0
509,3,rent,1.0
509,4,rent,1.0
510,1,own,0.75
510,2,own,0.75
510,3,own,0.75
510,4,own,0.75
510,1,rent,1.0
510,2,rent,1.0
510,3,rent,1.0
510,4,rent,1.0
511,1,own,0.75
511,2,own,0.75
511,3,own,0.75
511,4,own,0.75
511,1,rent,1.0
511,2,rent,1.0
511,3,rent,1.0
511,4,rent,1.0
512,1,own,0.75
512,2,own,0.75
512,3,own,0.75
512,4,own,0.75
512,1,rent,1.0
512,2,rent,1.0
512,3,rent,1.0
512,4,rent,1.0
513,1,own,0.75
513,2,own,0.75
513,3,own,0.75
513,4,own,0.75
513,1,rent,1.0
513,2,rent,1.0
513,3,rent,1.0
513,4,rent,1.0
514,1,own,0.75
514,2,own,0.75
514,3,own,0.75
514,4,own,0.75
514,1,rent,1.0
514,2,rent,1.0
514,3,rent,1.0
514,4,rent,1.0
515,1,own,0.75
515,2,own,0.75
515,3,own,0.75
515,4,own,0.75
515,1,rent,1.0
515,2,rent,1.0
515,3,rent,1.0
515,4,rent,1.0
516,1,own,0.75
516,2,own,0.75
516,3,own,0.75
516,4,own,0.75
516,1,rent,1.0
516,2,rent,1.0
516,3,rent,1.0
516,4,rent,1.0
517,1,own,0.75
517,2,own,0.75
517,3,own,0.75
517,4,own,0.75
517,1,rent,1.0
517,2,rent,1.0
517,3,rent,1.0
517,4,rent,1.0
518,1,own,0.75
518,2,own,0.75
518,3,own,0.75
518,4,own,0.75
518,1,rent,1.0
518,2,rent,1.0
518,3,rent,1.0
518,4,rent,1.0
519,1,own,0.75
519,2,own,0.75
519,3,own,0.75
519,4,own,0.75
519,1,rent,1.0
519,2,rent,1.0
519,3,rent,1.0
519,4,rent,1.0
520,1,own,0.75
520,2,own,0.75
520,3,own,0.75
520,4,own,0.75
520,1,rent,1.0
520,2,rent,1.0
520,3,rent,1.0
520,4,rent,1.0
521,1,own,0.75
521,2,own,0.75
521,3,own,0.75
521,4,own,0.75
521,1,rent,1.0
521,2,rent,1.0
521,3,rent,1.0
521,4,rent,1.0
522,1,own,0.75
522,2,own,0.75
522,3,own,0.75
522,4,own,0.75
522,1,rent,1.0
522,2,rent,1.0
522,3,rent,1.0
522,4,rent,1.0
523,1,own,0.75
523,2,own,0.75
523,3,own,0.75
523,4,own,0.75
523,1,rent,1.0
523,2,rent,1.0
523,3,rent,1.0
523,4,rent,1.0
524,1,own,0.75
524,2,own,0.75
524,3,own,0.75
524,4,own,0.75
524,1,rent,1.0
524,2,rent,1.0
524,3,rent,1.0
524,4,rent,1.0
525,1,own,0.75
525,2,own,0.75
525,3,own,0.75
525,4,own,0.75
525,1,rent,1.0
525,2,rent,1.0
525,3,rent,1.0
525,4,rent,1.0
526,1,own,0.75
526,2,own,0.75
526,3,own,0.75
526,4,own,0.75
526,1,rent,1.0
526,2,rent,1.0
526,3,rent,1.0
526,4,rent,1.0
527,1,own,0.75
527,2,own,0.75
527,3,own,0.75
527,4,own,0.75
527,1,rent,1.0
527,2,rent,1.0
527,3,rent,1.0
527,4,rent,1.0
528,1,own,0.75
528,2,own,0.75
528,3,own,0.75
528,4,own,0.75
528,1,rent,1.0
528,2,rent,1.0
528,3,rent,1.0
528,4,rent,1.0
529,1,own,0.75
529,2,own,0.75
529,3,own,0.75
529,4,own,0.75
529,1,rent,1.0
529,2,rent,1.0
529,3,rent,1.0
529,4,rent,1.0
530,1,own,0.75
530,2,own,0.75
530,3,own,0.75
530,4,own,0.75
530,1,rent,1.0
530,2,rent,1.0
530,3,rent,1.0
530,4,rent,1.0
531,1,own,0.75
531,2,own,0.75
531,3,own,0.75
531,4,own,0.75
531,1,rent,1.0
531,2,rent,1.0
531,3,rent,1.0
531,4,rent,1.0
532,1,own,0.75
532,2,own,0.75
532,3,own,0.75
532,4,own,0.75
532,1,rent,1.0
532,2,rent,1.0
532,3,rent,1.0
532,4,rent,1.0
533,1,own,0.75
533,2,own,0.75
533,3,own,0.75
533,4,own,0.75
533,1,rent,1.0
533,2,rent,1.0
533,3,rent,1.0
533,4,rent,1.0
534,1,own,0.75
534,2,own,0.75
534,3,own,0.75
534,4,own,0.75
534,1,rent,1.0
534,2,rent,1.0
534,3,rent,1.0
534,4,rent,1.0
535,1,own,0.75
535,2,own,0.75
535,3,own,0.75
535,4,own,0.75
535,1,rent,1.0
535,2,rent,1.0
535,3,rent,1.0
535,4,rent,1.0
536,1,own,0.75
536,2,own,0.75
536,3,own,0.75
536,4,own,0.75
536,1,rent,1.0
536,2,rent,1.0
536,3,rent,1.0
536,4,rent,1.0
537,1,own,0.75
537,2,own,0.75
537,3,own,0.75
537,4,own,0.75
537,1,rent,1.0
537,2,rent,1.0
537,3,rent,1.0
537,4,rent,1.0
538,1,own,0.75
538,2,own,0.75
538,3,own,0.75
538,4,own,0.75
538,1,rent,1.0
538,2,rent,1.0
538,3,rent,1.0
538,4,rent,1.0
539,1,own,0.75
539,2,own,0.75
539,3,own,0.75
539,4,own,0.75
539,1,rent,1.0
539,2,rent,1.0
539,3,rent,1.0
539,4,rent,1.0
540,1,own,0.75
540,2,own,0.75
540,3,own,0.75
540,4,own,0.75
540,1,rent,1.0
540,2,rent,1.0
540,3,rent,1.0
540,4,rent,1.0
541,1,own,0.75
541,2,own,0.75
541,3,own,0.75
541,4,own,0.75
541,1,rent,1.0
541,2,rent,1.0
541,3,rent,1.0
541,4,rent,1.0
542,1,own,0.75
542,2,own,0.75
542,3,own,0.75
542,4,own,0.75
542,1,rent,1.0
542,2,rent,1.0
542,3,rent,1.0
542,4,rent,1.0
543,1,own,0.75
543,2,own,0.75
543,3,own,0.75
543,4,own,0.75
543,1,rent,1.0
543,2,rent,1.0
543,3,rent,1.0
543,4,rent,1.0
544,1,own,0.75
544,2,own,0.75
544,3,own,0.75
544,4,own,0.75
544,1,rent,1.0
544,2,rent,1.0
544,3,rent,1.0
544,4,rent,1.0
545,1,own,0.75
545,2,own,0.75
545,3,own,0.75
545,4,own,0.75
545,1,rent,1.0
545,2,rent,1.0
545,3,rent,1.0
545,4,rent,1.0
546,1,own,0.75
546,2,own,0.75
546,3,own,0.75
546,4,own,0.75
546,1,rent,1.0
546,2,rent,1.0
546,3,rent,1.0
546,4,rent,1.0
547,1,own,0.75
547,2,own,0.75
547,3,own,0.75
547,4,own,0.75
547,1,rent,1.0
547,2,rent,1.0
547,3,rent,1.0
547,4,rent,1.0
548,1,own,0.75
548,2,own,0.75
548,3,own,0.75
548,4,own,0.75
548,1,rent,1.0
548,2,rent,1.0
548,3,rent,1.0
548,4,rent,1.0
549,1,own,0.75
549,2,own,0.75
549,3,own,0.75
549,4,own,0.75
549,1,rent,1.0
549,2,rent,1.0
549,3,rent,1.0
549,4,rent,1.0
550,1,own,0.75
550,2,own,0.75
550,3,own,0.75
550,4,own,0.75
550,1,rent,1.0
550,2,rent,1.0
550,3,rent,1.0
550,4,rent,1.0
551,1,own,0.75
551,2,own,0.75
551,3,own,0.75
551,4,own,0.75
551,1,rent,1.0
551,2,rent,1.0
551,3,rent,1.0
551,4,rent,1.0
552,1,own,0.75
552,2,own,0.75
552,3,own,0.75
552,4,own,0.75
552,1,rent,1.0
552,2,rent,1.0
552,3,rent,1.0
552,4,rent,1.0
553,1,own,0.75
553,2,own,0.75
553,3,own,0.75
553,4,own,0.75
553,1,rent,1.0
553,2,rent,1.0
553,3,rent,1.0
553,4,rent,1.0
554,1,own,0.75
554,2,own,0.75
554,3,own,0.75
554,4,own,0.75
554,1,rent,1.0
554,2,rent,1.0
554,3,rent,1.0
554,4,rent,1.0
555,1,own,0.75
555,2,own,0.75
555,3,own,0.75
555,4,own,0.75
555,1,rent,1.0
555,2,rent,1.0
555,3,rent,1.0
555,4,rent,1.0
556,1,own,0.75
556,2,own,0.75
556,3,own,0.75
556,4,own,0.75
556,1,rent,1.0
556,2,rent,1.0
556,3,rent,1.0
556,4,rent,1.0
557,1,own,0.75
557,2,own,0.75
557,3,own,0.75
557,4,own,0.75
557,1,rent,1.0
557,2,rent,1.0
557,3,rent,1.0
557,4,rent,1.0
558,1,own,0.75
558,2,own,0.75
558,3,own,0.75
558,4,own,0.75
558,1,rent,1.0
558,2,rent,1.0
558,3,rent,1.0
558,4,rent,1.0
559,1,own,0.75
559,2,own,0.75
559,3,own,0.75
559,4,own,0.75
559,1,rent,1.0
559,2,rent,1.0
559,3,rent,1.0
559,4,rent,1.0
560,1,own,0.75
560,2,own,0.75
560,3,own,0.75
560,4,own,0.75
560,1,rent,1.0
560,2,rent,1.0
560,3,rent,1.0
560,4,rent,1.0
561,1,own,0.75
561,2,own,0.75
561,3,own,0.75
561,4,own,0.75
561,1,rent,1.0
561,2,rent,1.0
561,3,rent,1.0
561,4,rent,1.0
562,1,own,0.75
562,2,own,0.75
562,3,own,0.75
562,4,own,0.75
562,1,rent,1.0
562,2,rent,1.0
562,3,rent,1.0
562,4,rent,1.0
563,1,own,0.75
563,2,own,0.75
563,3,own,0.75
563,4,own,0.75
563,1,rent,1.0
563,2,rent,1.0
563,3,rent,1.0
563,4,rent,1.0
564,1,own,0.75
564,2,own,0.75
564,3,own,0.75
564,4,own,0.75
564,1,rent,1.0
564,2,rent,1.0
564,3,rent,1.0
564,4,rent,1.0
565,1,own,0.75
565,2,own,0.75
565,3,own,0.75
565,4,own,0.75
565,1,rent,1.0
565,2,rent,1.0
565,3,rent,1.0
565,4,rent,1.0
566,1,own,0.75
566,2,own,0.75
566,3,own,0.75
566,4,own,0.75
566,1,rent,1.0
566,2,rent,1.0
566,3,rent,1.0
566,4,rent,1.0
567,1,own,0.75
567,2,own,0.75
567,3,own,0.75
567,4,own,0.75
567,1,rent,1.0
567,2,rent,1.0
567,3,rent,1.0
567,4,rent,1.0
568,1,own,0.75
568,2,own,0.75
568,3,own,0.75
568,4,own,0.75
568,1,rent,1.0
568,2,rent,1.0
568,3,rent,1.0
568,4,rent,1.0
569,1,own,0.75
569,2,own,0.75
569,3,own,0.75
569,4,own,0.75
569,1,rent,1.0
569,2,rent,1.0
569,3,rent,1.0
569,4,rent,1.0
570,1,own,0.75
570,2,own,0.75
570,3,own,0.75
570,4,own,0.75
570,1,rent,1.0
570,2,rent,1.0
570,3,rent,1.0
570,4,rent,1.0
571,1,own,0.75
571,2,own,0.75
571,3,own,0.75
571,4,own,0.75
571,1,rent,1.0
571,2,rent,1.0
571,3,rent,1.0
571,4,rent,1.0
572,1,own,0.75
572,2,own,0.75
572,3,own,0.75
572,4,own,0.75
572,1,rent,1.0
572,2,rent,1.0
572,3,rent,1.0
572,4,rent,1.0
573,1,own,0.75
573,2,own,0.75
573,3,own,0.75
573,4,own,0.75
573,1,rent,1.0
573,2,rent,1.0
573,3,rent,1.0
573,4,rent,1.0
574,1,own,0.75
574,2,own,0.75
574,3,own,0.75
574,4,own,0.75
574,1,rent,1.0
574,2,rent,1.0
574,3,rent,1.0
574,4,rent,1.0
575,1,own,0.75
575,2,own,0.75
575,3,own,0.75
575,4,own,0.75
575,1,rent,1.0
575,2,rent,1.0
575,3,rent,1.0
575,4,rent,1.0
576,1,own,0.75
576,2,own,0.75
576,3,own,0.75
576,4,own,0.75
576,1,rent,1.0
576,2,rent,1.0
576,3,rent,1.0
576,4,rent,1.0
577,1,own,0.75
577,2,own,0.75
577,3,own,0.75
577,4,own,0.75
577,1,rent,1.0
577,2,rent,1.0
577,3,rent,1.0
577,4,rent,1.0
578,1,own,0.75
578,2,own,0.75
578,3,own,0.75
578,4,own,0.75
578,1,rent,1.0
578,2,rent,1.0
578,3,rent,1.0
578,4,rent,1.0
579,1,own,0.75
579,2,own,0.75
579,3,own,0.75
579,4,own,0.75
579,1,rent,1.0
579,2,rent,1.0
579,3,rent,1.0
579,4,rent,1.0
580,1,own,0.75
580,2,own,0.75
580,3,own,0.75
580,4,own,0.75
580,1,rent,1.0
580,2,rent,1.0
580,3,rent,1.0
580,4,rent,1.0
581,1,own,0.75
581,2,own,0.75
581,3,own,0.75
581,4,own,0.75
581,1,rent,1.0
581,2,rent,1.0
581,3,rent,1.0
581,4,rent,1.0
582,1,own,0.75
582,2,own,0.75
582,3,own,0.75
582,4,own,0.75
582,1,rent,1.0
582,2,rent,1.0
582,3,rent,1.0
582,4,rent,1.0
583,1,own,0.75
583,2,own,0.75
583,3,own,0.75
583,4,own,0.75
583,1,rent,1.0
583,2,rent,1.0
583,3,rent,1.0
583,4,rent,1.0
584,1,own,0.75
584,2,own,0.75
584,3,own,0.75
584,4,own,0.75
584,1,rent,1.0
584,2,rent,1.0
584,3,rent,1.0
584,4,rent,1.0
585,1,own,0.75
585,2,own,0.75
585,3,own,0.75
585,4,own,0.75
585,1,rent,1.0
585,2,rent,1.0
585,3,rent,1.0
585,4,rent,1.0
586,1,own,0.75
586,2,own,0.75
586,3,own,0.75
586,4,own,0.75
586,1,rent,1.0
586,2,rent,1.0
586,3,rent,1.0
586,4,rent,1.0
587,1,own,0.75
587,2,own,0.75
587,3,own,0.75
587,4,own,0.75
587,1,rent,1.0
587,2,rent,1.0
587,3,rent,1.0
587,4,rent,1.0
588,1,own,0.75
588,2,own,0.75
588,3,own,0.75
588,4,own,0.75
588,1,rent,1.0
588,2,rent,1.0
588,3,rent,1.0
588,4,rent,1.0
589,1,own,0.75
589,2,own,0.75
589,3,own,0.75
589,4,own,0.75
589,1,rent,1.0
589,2,rent,1.0
589,3,rent,1.0
589,4,rent,1.0
590,1,own,0.75
590,2,own,0.75
590,3,own,0.75
590,4,own,0.75
590,1,rent,1.0
590,2,rent,1.0
590,3,rent,1.0
590,4,rent,1.0
591,1,own,0.75
591,2,own,0.75
591,3,own,0.75
591,4,own,0.75
591,1,rent,1.0
591,2,rent,1.0
591,3,rent,1.0
591,4,rent,1.0
592,1,own,0.75
592,2,own,0.75
592,3,own,0.75
592,4,own,0.75
592,1,rent,1.0
592,2,rent,1.0
592,3,rent,1.0
592,4,rent,1.0
593,1,own,0.75
593,2,own,0.75
593,3,own,0.75
593,4,own,0.75
593,1,rent,1.0
593,2,rent,1.0
593,3,rent,1.0
593,4,rent,1.0
594,1,own,0.75
594,2,own,0.75
594,3,own,0.75
594,4,own,0.75
594,1,rent,1.0
594,2,rent,1.0
594,3,rent,1.0
594,4,rent,1.0
595,1,own,0.75
595,2,own,0.75
595,3,own,0.75
595,4,own,0.75
595,1,rent,1.0
595,2,rent,1.0
595,3,rent,1.0
595,4,rent,1.0
596,1,own,0.75
596,2,own,0.75
596,3,own,0.75
596,4,own,0.75
596,1,rent,1.0
596,2,rent,1.0
596,3,rent,1.0
596,4,rent,1.0
597,1,own,0.75
597,2,own,0.75
597,3,own,0.75
597,4,own,0.75
597,1,rent,1.0
597,2,rent,1.0
597,3,rent,1.0
597,4,rent,1.0
598,1,own,0.75
598,2,own,0.75
598,3,own,0.75
598,4,own,0.75
598,1,rent,1.0
598,2,rent,1.0
598,3,rent,1.0
598,4,rent,1.0
599,1,own,0.75
599,2,own,0.75
599,3,own,0.75
599,4,own,0.75
599,1,rent,1.0
599,2,rent,1.0
599,3,rent,1.0
599,4,rent,1.0
600,1,own,0.75
600,2,own,0.75
600,3,own,0.75
600,4,own,0.75
600,1,rent,1.0
600,2,rent,1.0
600,3,rent,1.0
600,4,rent,1.0
601,1,own,0.75
601,2,own,0.75
601,3,own,0.75
601,4,own,0.75
601,1,rent,1.0
601,2,rent,1.0
601,3,rent,1.0
601,4,rent,1.0
602,1,own,0.75
602,2,own,0.75
602,3,own,0.75
602,4,own,0.75
602,1,rent,1.0
602,2,rent,1.0
602,3,rent,1.0
602,4,rent,1.0
603,1,own,0.75
603,2,own,0.75
603,3,own,0.75
603,4,own,0.75
603,1,rent,1.0
603,2,rent,1.0
603,3,rent,1.0
603,4,rent,1.0
604,1,own,0.75
604,2,own,0.75
604,3,own,0.75
604,4,own,0.75
604,1,rent,1.0
604,2,rent,1.0
604,3,rent,1.0
604,4,rent,1.0
605,1,own,0.75
605,2,own,0.75
605,3,own,0.75
605,4,own,0.75
605,1,rent,1.0
605,2,rent,1.0
605,3,rent,1.0
605,4,rent,1.0
606,1,own,0.75
606,2,own,0.75
606,3,own,0.75
606,4,own,0.75
606,1,rent,1.0
606,2,rent,1.0
606,3,rent,1.0
606,4,rent,1.0
607,1,own,0.75
607,2,own,0.75
607,3,own,0.75
607,4,own,0.75
607,1,rent,1.0
607,2,rent,1.0
607,3,rent,1.0
607,4,rent,1.0
608,1,own,0.75
608,2,own,0.75
608,3,own,0.75
608,4,own,0.75
608,1,rent,1.0
608,2,rent,1.0
608,3,rent,1.0
608,4,rent,1.0
609,1,own,0.75
609,2,own,0.75
609,3,own,0.75
609,4,own,0.75
609,1,rent,1.0
609,2,rent,1.0
609,3,rent,1.0
609,4,rent,1.0
610,1,own,0.75
610,2,own,0.75
610,3,own,0.75
610,4,own,0.75
610,1,rent,1.0
610,2,rent,1.0
610,3,rent,1.0
610,4,rent,1.0
611,1,own,0.75
611,2,own,0.75
611,3,own,0.75
611,4,own,0.75
611,1,rent,1.0
611,2,rent,1.0
611,3,rent,1.0
611,4,rent,1.0
612,1,own,0.75
612,2,own,0.75
612,3,own,0.75
612,4,own,0.75
612,1,rent,1.0
612,2,rent,1.0
612,3,rent,1.0
612,4,rent,1.0
613,1,own,0.75
613,2,own,0.75
613,3,own,0.75
613,4,own,0.75
613,1,rent,1.0
613,2,rent,1.0
613,3,rent,1.0
613,4,rent,1.0
614,1,own,0.75
614,2,own,0.75
614,3,own,0.75
614,4,own,0.75
614,1,rent,1.0
614,2,rent,1.0
614,3,rent,1.0
614,4,rent,1.0
615,1,own,0.75
615,2,own,0.75
615,3,own,0.75
615,4,own,0.75
615,1,rent,1.0
615,2,rent,1.0
615,3,rent,1.0
615,4,rent,1.0
616,1,own,0.75
616,2,own,0.75
616,3,own,0.75
616,4,own,0.75
616,1,rent,1.0
616,2,rent,1.0
616,3,rent,1.0
616,4,rent,1.0
617,1,own,0.75
617,2,own,0.75
617,3,own,0.75
617,4,own,0.75
617,1,rent,1.0
617,2,rent,1.0
617,3,rent,1.0
617,4,rent,1.0
618,1,own,0.75
618,2,own,0.75
618,3,own,0.75
618,4,own,0.75
618,1,rent,1.0
618,2,rent,1.0
618,3,rent,1.0
618,4,rent,1.0
619,1,own,0.75
619,2,own,0.75
619,3,own,0.75
619,4,own,0.75
619,1,rent,1.0
619,2,rent,1.0
619,3,rent,1.0
619,4,rent,1.0
620,1,own,0.75
620,2,own,0.75
620,3,own,0.75
620,4,own,0.75
620,1,rent,1.0
620,2,rent,1.0
620,3,rent,1.0
620,4,rent,1.0
621,1,own,0.75
621,2,own,0.75
621,3,own,0.75
621,4,own,0.75
621,1,rent,1.0
621,2,rent,1.0
621,3,rent,1.0
621,4,rent,1.0
622,1,own,0.75
622,2,own,0.75
622,3,own,0.75
622,4,own,0.75
622,1,rent,1.0
622,2,rent,1.0
622,3,rent,1.0
622,4,rent,1.0
623,1,own,0.75
623,2,own,0.75
623,3,own,0.75
623,4,own,0.75
623,1,rent,1.0
623,2,rent,1.0
623,3,rent,1.0
623,4,rent,1.0
624,1,own,0.75
624,2,own,0.75
624,3,own,0.75
624,4,own,0.75
624,1,rent,1.0
624,2,rent,1.0
624,3,rent,1.0
624,4,rent,1.0
625,1,own,0.75
625,2,own,0.75
625,3,own,0.75
625,4,own,0.75
625,1,rent,1.0
625,2,rent,1.0
625,3,rent,1.0
625,4,rent,1.0
626,1,own,0.75
626,2,own,0.75
626,3,own,0.75
626,4,own,0.75
626,1,rent,1.0
626,2,rent,1.0
626,3,rent,1.0
626,4,rent,1.0
627,1,own,0.75
627,2,own,0.75
627,3,own,0.75
627,4,own,0.75
627,1,rent,1.0
627,2,rent,1.0
627,3,rent,1.0
627,4,rent,1.0
628,1,own,0.75
628,2,own,0.75
628,3,own,0.75
628,4,own,0.75
628,1,rent,1.0
628,2,rent,1.0
628,3,rent,1.0
628,4,rent,1.0
629,1,own,0.75
629,2,own,0.75
629,3,own,0.75
629,4,own,0.75
629,1,rent,1.0
629,2,rent,1.0
629,3,rent,1.0
629,4,rent,1.0
630,1,own,0.75
630,2,own,0.75
630,3,own,0.75
630,4,own,0.75
630,1,rent,1.0
630,2,rent,1.0
630,3,rent,1.0
630,4,rent,1.0
631,1,own,0.75
631,2,own,0.75
631,3,own,0.75
631,4,own,0.75
631,1,rent,1.0
631,2,rent,1.0
631,3,rent,1.0
631,4,rent,1.0
632,1,own,0.75
632,2,own,0.75
632,3,own,0.75
632,4,own,0.75
632,1,rent,1.0
632,2,rent,1.0
632,3,rent,1.0
632,4,rent,1.0
633,1,own,0.75
633,2,own,0.75
633,3,own,0.75
633,4,own,0.75
633,1,rent,1.0
633,2,rent,1.0
633,3,rent,1.0
633,4,rent,1.0
634,1,own,0.75
634,2,own,0.75
634,3,own,0.75
634,4,own,0.75
634,1,rent,1.0
634,2,rent,1.0
634,3,rent,1.0
634,4,rent,1.0
635,1,own,0.75
635,2,own,0.75
635,3,own,0.75
635,4,own,0.75
635,1,rent,1.0
635,2,rent,1.0
635,3,rent,1.0
635,4,rent,1.0
636,1,own,0.75
636,2,own,0.75
636,3,own,0.75
636,4,own,0.75
636,1,rent,1.0
636,2,rent,1.0
636,3,rent,1.0
636,4,rent,1.0
637,1,own,0.75
637,2,own,0.75
637,3,own,0.75
637,4,own,0.75
637,1,rent,1.0
637,2,rent,1.0
637,3,rent,1.0
637,4,rent,1.0
638,1,own,0.75
638,2,own,0.75
638,3,own,0.75
638,4,own,0.75
638,1,rent,1.0
638,2,rent,1.0
638,3,rent,1.0
638,4,rent,1.0
639,1,own,0.75
639,2,own,0.75
639,3,own,0.75
639,4,own,0.75
639,1,rent,1.0
639,2,rent,1.0
639,3,rent,1.0
639,4,rent,1.0
640,1,own,0.75
640,2,own,0.75
640,3,own,0.75
640,4,own,0.75
640,1,rent,1.0
640,2,rent,1.0
640,3,rent,1.0
640,4,rent,1.0
641,1,own,0.75
641,2,own,0.75
641,3,own,0.75
641,4,own,0.75
641,1,rent,1.0
641,2,rent,1.0
641,3,rent,1.0
641,4,rent,1.0
642,1,own,0.75
642,2,own,0.75
642,3,own,0.75
642,4,own,0.75
642,1,rent,1.0
642,2,rent,1.0
642,3,rent,1.0
642,4,rent,1.0
643,1,own,0.75
643,2,own,0.75
643,3,own,0.75
643,4,own,0.75
643,1,rent,1.0
643,2,rent,1.0
643,3,rent,1.0
643,4,rent,1.0
644,1,own,0.75
644,2,own,0.75
644,3,own,0.75
644,4,own,0.75
644,1,rent,1.0
644,2,rent,1.0
644,3,rent,1.0
644,4,rent,1.0
645,1,own,0.75
645,2,own,0.75
645,3,own,0.75
645,4,own,0.75
645,1,rent,1.0
645,2,rent,1.0
645,3,rent,1.0
645,4,rent,1.0
646,1,own,0.75
646,2,own,0.75
646,3,own,0.75
646,4,own,0.75
646,1,rent,1.0
646,2,rent,1.0
646,3,rent,1.0
646,4,rent,1.0
647,1,own,0.75
647,2,own,0.75
647,3,own,0.75
647,4,own,0.75
647,1,rent,1.0
647,2,rent,1.0
647,3,rent,1.0
647,4,rent,1.0
648,1,own,0.75
648,2,own,0.75
648,3,own,0.75
648,4,own,0.75
648,1,rent,1.0
648,2,rent,1.0
648,3,rent,1.0
648,4,rent,1.0
649,1,own,0.75
649,2,own,0.75
649,3,own,0.75
649,4,own,0.75
649,1,rent,1.0
649,2,rent,1.0
649,3,rent,1.0
649,4,rent,1.0
650,1,own,0.75
650,2,own,0.75
650,3,own,0.75
650,4,own,0.75
650,1,rent,1.0
650,2,rent,1.0
650,3,rent,1.0
650,4,rent,1.0
651,1,own,0.75
651,2,own,0.75
651,3,own,0.75
651,4,own,0.75
651,1,rent,1.0
651,2,rent,1.0
651,3,rent,1.0
651,4,rent,1.0
652,1,own,0.75
652,2,own,0.75
652,3,own,0.75
652,4,own,0.75
652,1,rent,1.0
652,2,rent,1.0
652,3,rent,1.0
652,4,rent,1.0
653,1,own,0.75
653,2,own,0.75
653,3,own,0.75
653,4,own,0.75
653,1,rent,1.0
653,2,rent,1.0
653,3,rent,1.0
653,4,rent,1.0
654,1,own,0.75
654,2,own,0.75
654,3,own,0.75
654,4,own,0.75
654,1,rent,1.0
654,2,rent,1.0
654,3,rent,1.0
654,4,rent,1.0
655,1,own,0.75
655,2,own,0.75
655,3,own,0.75
655,4,own,0.75
655,1,rent,1.0
655,2,rent,1.0
655,3,rent,1.0
655,4,rent,1.0
656,1,own,0.75
656,2,own,0.75
656,3,own,0.75
656,4,own,0.75
656,1,rent,1.0
656,2,rent,1.0
656,3,rent,1.0
656,4,rent,1.0
657,1,own,0.75
657,2,own,0.75
657,3,own,0.75
657,4,own,0.75
657,1,rent,1.0
657,2,rent,1.0
657,3,rent,1.0
657,4,rent,1.0
658,1,own,0.75
658,2,own,0.75
658,3,own,0.75
658,4,own,0.75
658,1,rent,1.0
658,2,rent,1.0
658,3,rent,1.0
658,4,rent,1.0
659,1,own,0.75
659,2,own,0.75
659,3,own,0.75
659,4,own,0.75
659,1,rent,1.0
659,2,rent,1.0
659,3,rent,1.0
659,4,rent,1.0
660,1,own,0.75
660,2,own,0.75
660,3,own,0.75
660,4,own,0.75
660,1,rent,1.0
660,2,rent,1.0
660,3,rent,1.0
660,4,rent,1.0
661,1,own,0.75
661,2,own,0.75
661,3,own,0.75
661,4,own,0.75
661,1,rent,1.0
661,2,rent,1.0
661,3,rent,1.0
661,4,rent,1.0
662,1,own,0.75
662,2,own,0.75
662,3,own,0.75
662,4,own,0.75
662,1,rent,1.0
662,2,rent,1.0
662,3,rent,1.0
662,4,rent,1.0
663,1,own,0.75
663,2,own,0.75
663,3,own,0.75
663,4,own,0.75
663,1,rent,1.0
663,2,rent,1.0
663,3,rent,1.0
663,4,rent,1.0
664,1,own,0.75
664,2,own,0.75
664,3,own,0.75
664,4,own,0.75
664,1,rent,1.0
664,2,rent,1.0
664,3,rent,1.0
664,4,rent,1.0
665,1,own,0.75
665,2,own,0.75
665,3,own,0.75
665,4,own,0.75
665,1,rent,1.0
665,2,rent,1.0
