fbpzoningmodcat,modcat_id,FREQUENCY,SUM_ACRES,manual_county,zone,juris,gg_id,tra_id,sesit_id,ppa_id,exp2020_id,exsfd_id,add_bldg,drop_bldg,dua_up,far_up,dua_down,far_down,subsidy,notes,res_rent_cat,job_out_cat
mountain_viewNANAHRANAinsfd,1050,2816,524.2963726,85,389,mountain_view,NA,NA,HRA,NA,in,sfd,,,,,,,,,,
mountain_viewNANANANAinNA,1051,3,5.465308193,85,380,mountain_view,NA,NA,NA,NA,in,NA,,,,,,,,,,
mountain_viewNANANANAinsfd,1052,1,0.09775445,85,380,mountain_view,NA,NA,NA,NA,in,sfd,,,,,,,,,,
mountain_viewNAtra2aHRADISNAinNA,1053,1,0.03998578,85,398,mountain_view,NA,tra2a,HRADIS,NA,in,NA,,,,,,,,,,
mountain_viewNAtra2aHRANAinNA,1054,5,1.476029449,85,377,mountain_view,NA,tra2a,HRA,NA,in,NA,,,,,,,,,,
mountain_viewNAtra2aHRANAinsfd,1055,2,0.30653753,85,390,mountain_view,NA,tra2a,HRA,NA,in,sfd,,,,,,,,,,
mountain_viewNAtra2bHRADISNAinNA,1056,101,52.22483758,85,365,mountain_view,NA,tra2b,HRADIS,NA,in,NA,,,,,,,,,,
mountain_viewNAtra2bHRADISNAinsfd,1057,21,4.677496539,85,365,mountain_view,NA,tra2b,HRADIS,NA,in,sfd,,,,,,,,,,
mountain_viewNAtra2bHRANAinNA,1058,406,79.47288576,85,372,mountain_view,NA,tra2b,HRA,NA,in,NA,,,,,,,,,,
mountain_viewNAtra2bHRANAinsfd,1059,411,53.38313818,85,373,mountain_view,NA,tra2b,HRA,NA,in,sfd,,,,,,,,,,
mountain_viewNAtra2cHRADISNAinNA,1060,173,158.6891226,85,398,mountain_view,NA,tra2c,HRADIS,NA,in,NA,,,,,,,,,,
mountain_viewNAtra2cHRADISNAinsfd,1061,88,12.2909163,85,398,mountain_view,NA,tra2c,HRADIS,NA,in,sfd,,,,,,,,,,
mountain_viewNAtra2cHRANAinNA,1062,106,24.99222192,85,400,mountain_view,NA,tra2c,HRA,NA,in,NA,,,,,,,,,,
mountain_viewNAtra2cHRANAinsfd,1063,49,51.80447245,85,400,mountain_view,NA,tra2c,HRA,NA,in,sfd,,,,,,,,,,
mountain_viewNAtra3HRADISNAinNA,1064,611,216.7011212,85,391,mountain_view,NA,tra3,HRADIS,NA,in,NA,,,,,,,,,,
mountain_viewNAtra3HRADISNAinsfd,1065,136,18.31823212,85,391,mountain_view,NA,tra3,HRADIS,NA,in,sfd,,,,,,,,,,
mountain_viewNAtra3HRANAinNA,1066,1671,516.8519087,85,381,mountain_view,NA,tra3,HRA,NA,in,NA,,,,,,,,,,
mountain_viewNAtra3HRANAinsfd,1067,1803,292.9008111,85,381,mountain_view,NA,tra3,HRA,NA,in,sfd,,,,,,,,,,
mountain_viewNAtra3NANAinNA,1068,79,91.95104583,85,380,mountain_view,NA,tra3,NA,NA,in,NA,,,,,,,,,,
mountain_viewNAtra3NANAinsfd,1069,6,1.32214944,85,380,mountain_view,NA,tra3,NA,NA,in,sfd,,,,,,,,,,
napaGGNADISNAinNA,1070,1,2.402779136,55,1295,napa,GG,NA,DIS,NA,in,NA,,,25,1.5,,,,,,
napaGGNANANAinNA,1071,204,221.9589319,55,1296,napa,GG,NA,NA,NA,in,NA,,,25,1.5,,,,,,
napaGGNANANAinsfd,1072,23,6.250886824,55,1299,napa,GG,NA,NA,NA,in,sfd,,,25,1.5,,,,,,
napaGGtra3NANAinNA,1073,505,230.5352083,55,1295,napa,GG,tra3,NA,NA,in,NA,HM,,35,2,,,,,,
napaGGtra3NANAinsfd,1074,68,12.29173796,55,1295,napa,GG,tra3,NA,NA,in,sfd,HM,,35,2,,,,,,
napaNANADISNAexp1_npNA,1075,1,91.09078127,55,1292,napa,NA,NA,DIS,NA,exp1_np,NA,,,,,0,0,,,,
napaNANADISNAexp1_npsfd,1076,1,3.956952914,55,1309,napa,NA,NA,DIS,NA,exp1_np,sfd,,,,,0,0,,,,
napaNANADISNAinNA,1077,2540,1915.10499,55,1303,napa,NA,NA,DIS,NA,in,NA,,,,,,,,,,
napaNANADISNAinsfd,1078,6837,1669.333366,55,1304,napa,NA,NA,DIS,NA,in,sfd,,,,,,,,,,
napaNANADISNAoutNA,1079,2,30.20944576,55,1292,napa,NA,NA,DIS,NA,out,NA,,,,,0,0,,,,
napaNANADISNAoutsfd,1080,1,1.093832803,55,1309,napa,NA,NA,DIS,NA,out,sfd,,,,,0,0,,,,
napaNANADISppaexp0NA,1081,6,18.4603557,55,1292,napa,NA,NA,DIS,ppa,exp0,NA,,,,,0,0,,,,
napaNANAHRANAexp1_npNA,1082,1,160.2660181,55,1308,napa,NA,NA,HRA,NA,exp1_np,NA,,,,,0,0,,,,
napaNANAHRANAinNA,1083,187,340.8514739,55,1308,napa,NA,NA,HRA,NA,in,NA,,,,,,,,,,
napaNANAHRANAinsfd,1084,706,276.0608062,55,1308,napa,NA,NA,HRA,NA,in,sfd,,,,,,,,,,
napaNANAHRANAoutNA,1085,3,5.652227898,55,1293,napa,NA,NA,HRA,NA,out,NA,,,,,0,0,,,,
napaNANANANAexp1_npNA,1086,1,0.009540797,55,1302,napa,NA,NA,NA,NA,exp1_np,NA,,,,,0,0,,,,
napaNANANANAexp1_npsfd,1087,2,11.94140084,55,1302,napa,NA,NA,NA,NA,exp1_np,sfd,,,,,0,0,,,,
napaNANANANAexp1NA,1088,1,0.584349804,55,1296,napa,NA,NA,NA,NA,exp1,NA,,,,,0,0,,,,
napaNANANANAexp1sfd,1089,1,20.30932922,55,1296,napa,NA,NA,NA,NA,exp1,sfd,,,,,0,0,,,,
napaNANANANAinNA,1090,3870,2746.472292,55,1302,napa,NA,NA,NA,NA,in,NA,,,,,,,,,,
napaNANANANAinsfd,1091,8190,1916.551158,55,1305,napa,NA,NA,NA,NA,in,sfd,,,,,,,,,,
napaNANANANAoutNA,1092,5,41.25428378,55,1291,napa,NA,NA,NA,NA,out,NA,,,,,0,0,,,,
napaNANANANAoutsfd,1093,2,4.862246489,55,1302,napa,NA,NA,NA,NA,out,sfd,,,,,0,0,,,,
napaNAtra3NANAinNA,1094,185,49.17365385,55,1299,napa,NA,tra3,NA,NA,in,NA,,,,,,,,,,
napaNAtra3NANAinsfd,1095,337,55.94694503,55,1295,napa,NA,tra3,NA,NA,in,sfd,,,,,,,,,,
newarkGGNADISNAinNA,1096,73,225.2091804,1,773,newark,GG,NA,DIS,NA,in,NA,,,25,1.5,,,,,,
newarkGGNADISNAinsfd,1097,72,6.945806258,1,768,newark,GG,NA,DIS,NA,in,sfd,,,25,1.5,,,,,,
newarkGGNAHRADISNAinNA,1098,632,312.0371394,1,767,newark,GG,NA,HRADIS,NA,in,NA,HM,,35,1,,,,,,
newarkGGNAHRADISNAinsfd,1099,149,16.84975734,1,767,newark,GG,NA,HRADIS,NA,in,sfd,HM,,35,1,,,,,,
newarkGGNANANAinNA,1100,26,6.92174748,1,772,newark,GG,NA,NA,NA,in,NA,,,25,1.5,,,,,,
newarkGGNANANAinsfd,1101,24,4.149689089,1,772,newark,GG,NA,NA,NA,in,sfd,,,25,1.5,,,,,,
newarkNANADISNAinNA,1102,823,3310.703139,1,773,newark,NA,NA,DIS,NA,in,NA,,,,,,,,,,
newarkNANADISNAinsfd,1103,1585,243.3474832,1,768,newark,NA,NA,DIS,NA,in,sfd,,,,,,,,,,
newarkNANAHRADISNAinNA,1104,182,916.2205965,1,767,newark,NA,NA,HRADIS,NA,in,NA,,,,,,,,,,
newarkNANAHRADISNAinsfd,1105,17,2.315162984,1,767,newark,NA,NA,HRADIS,NA,in,sfd,,,,,,,,,,
newarkNANANANAinNA,1106,957,1024.52928,1,772,newark,NA,NA,NA,NA,in,NA,,,,,,,,,,
newarkNANANANAinsfd,1107,6353,1038.504171,1,771,newark,NA,NA,NA,NA,in,sfd,,,,,,,,,,
newarkNAtra2cDISNAinNA,1108,1,10.47945653,1,768,newark,NA,tra2c,DIS,NA,in,NA,,,,,,,,,,
newarkNAtra2cNANAinNA,1109,254,157.6302117,1,770,newark,NA,tra2c,NA,NA,in,NA,,,,,,,,,,
newarkNAtra2cNANAinsfd,1110,225,34.15252743,1,770,newark,NA,tra2c,NA,NA,in,sfd,,,,,,,,,,
novatoGGNADISNAinNA,1111,94,50.87141022,41,1411,novato,GG,NA,DIS,NA,in,NA,,,25,1.5,,,,,,
novatoGGNADISNAinsfd,1112,401,69.40646623,41,1411,novato,GG,NA,DIS,NA,in,sfd,,,25,1.5,,,,,,
novatoGGNAHRADISNAinNA,1113,143,144.8335105,41,1412,novato,GG,NA,HRADIS,NA,in,NA,HM,,35,1,,,,,,
novatoGGNAHRADISNAinsfd,1114,1436,288.7751913,41,1412,novato,GG,NA,HRADIS,NA,in,sfd,HM,,35,1,,,,,,
novatoGGtra3DISNAinNA,1115,131,87.85743597,41,1411,novato,GG,tra3,DIS,NA,in,NA,HM,,35,2,,,,,,
novatoGGtra3DISNAinsfd,1116,684,92.72383213,41,1411,novato,GG,tra3,DIS,NA,in,sfd,HM,,35,2,,,,,,
novatoGGtra3HRADISNAinNA,1117,13,88.0009709,41,1412,novato,GG,tra3,HRADIS,NA,in,NA,HM,,50,2.5,,,,,,
novatoGGtra3HRADISNAinsfd,1118,5,3.115750888,41,1413,novato,GG,tra3,HRADIS,NA,in,sfd,HM,,50,2,,,,,,
novatoGGtra3NANAinNA,1119,462,339.7137299,41,1412,novato,GG,tra3,NA,NA,in,NA,HM,,35,2,,,,,,
novatoGGtra3NANAinsfd,1120,1031,118.6065826,41,1412,novato,GG,tra3,NA,NA,in,sfd,HM,,35,2,,,,,,
novatoNANADISNAinNA,1121,864,4417.361654,41,1408,novato,NA,NA,DIS,NA,in,NA,,,,,,,,,,
novatoNANADISNAinsfd,1122,3931,1504.710481,41,1409,novato,NA,NA,DIS,NA,in,sfd,,,,,,,,,,
novatoNANAHRADISNAinNA,1123,385,2223.185463,41,1413,novato,NA,NA,HRADIS,NA,in,NA,,,,,,,,,,
novatoNANAHRADISNAinsfd,1124,3161,992.0597356,41,1414,novato,NA,NA,HRADIS,NA,in,sfd,,,,,,,,,,
novatoNANAHRANAinsfd,1125,1,0.022890694,41,1412,novato,NA,NA,HRA,NA,in,sfd,,,,,,,,,,
novatoNANANANAexp1NA,1126,1,0.020499097,41,1404,novato,NA,NA,NA,NA,exp1,NA,,,,,0,0,,,,
novatoNANANANAinNA,1127,443,3610.451047,41,1404,novato,NA,NA,NA,NA,in,NA,,,,,,,,,,
novatoNANANANAinsfd,1128,1446,291.8889481,41,1410,novato,NA,NA,NA,NA,in,sfd,,,,,,,,,,
novatoNANANANAoutNA,1129,1,0.384116719,41,1404,novato,NA,NA,NA,NA,out,NA,,,,,0,0,,,,
novatoNAtra3DISNAinNA,1130,315,587.4471211,41,1409,novato,NA,tra3,DIS,NA,in,NA,,,,,,,,,,
novatoNAtra3DISNAinsfd,1131,1087,133.0406184,41,1409,novato,NA,tra3,DIS,NA,in,sfd,,,,,,,,,,
novatoNAtra3HRADISNAinNA,1132,5,28.46414889,41,1413,novato,NA,tra3,HRADIS,NA,in,NA,,,,,,,,,,
novatoNAtra3HRADISNAinsfd,1133,5,4.800911775,41,1412,novato,NA,tra3,HRADIS,NA,in,sfd,,,,,,,,,,
novatoNAtra3NANAinNA,1134,804,813.4857095,41,1410,novato,NA,tra3,NA,NA,in,NA,,,,,,,,,,
novatoNAtra3NANAinsfd,1135,1231,197.5468678,41,1412,novato,NA,tra3,NA,NA,in,sfd,,,,,,,,,,
oaklandGGNADISNAinNA,1136,180,34.95236503,1,881,oakland,GG,NA,DIS,NA,in,NA,,,25,1.5,,,,,,
oaklandGGNADISNAinsfd,1137,145,16.53149976,1,881,oakland,GG,NA,DIS,NA,in,sfd,,,25,1.5,,,,,,
oaklandGGNAHRADISNAinsfd,1138,9,0.241321369,1,938,oakland,GG,NA,HRADIS,NA,in,sfd,HM,,35,1,,,,,,
oaklandGGNAHRANAinNA,1139,5,0.463587296,1,999,oakland,GG,NA,HRA,NA,in,NA,HM,,35,1,,,,,,
oaklandGGNAHRANAinsfd,1140,71,8.47016367,1,915,oakland,GG,NA,HRA,NA,in,sfd,HM,,35,1,,,,,,
oaklandGGNANANAinNA,1141,1389,840.6083011,1,877,oakland,GG,NA,NA,NA,in,NA,,,25,1.5,,,,,,
oaklandGGNANANAinsfd,1142,2576,271.0008543,1,877,oakland,GG,NA,NA,NA,in,sfd,,,25,1.5,,,,,,
oaklandGGNANAppainNA,1143,2,0.244744907,1,875,oakland,GG,NA,NA,ppa,in,NA,IW,HM,,2,0,,,,,
oaklandGGtra1DISNAinNA,1144,397,193.5831875,1,975,oakland,GG,tra1,DIS,NA,in,NA,HM,,150,5,,,,,,oak
oaklandGGtra1DISNAinsfd,1145,165,13.8978477,1,980,oakland,GG,tra1,DIS,NA,in,sfd,HM,,50,2,,,,,,oak
oaklandGGtra1HRANAinNA,1146,9,3.465009619,1,942,oakland,GG,tra1,HRA,NA,in,NA,HM,,200,7.5,,,,,,oak
oaklandGGtra1NANAinNA,1147,5748,1636.477015,1,965,oakland,GG,tra1,NA,NA,in,NA,HM,,150,5,,,,,,oak
oaklandGGtra1NANAinsfd,1148,1751,155.1115896,1,987,oakland,GG,tra1,NA,NA,in,sfd,HM,,50,2,,,,,,oak
oaklandGGtra2aDISNAinNA,1149,69,22.25613134,1,967,oakland,GG,tra2a,DIS,NA,in,NA,HM,,75,2,,,,,,oak
oaklandGGtra2aDISNAinsfd,1150,4,0.65086035,1,967,oakland,GG,tra2a,DIS,NA,in,sfd,HM,,35,1.5,,,,,,oak
oaklandGGtra2aHRADISNAinNA,1151,719,79.9333087,1,1000,oakland,GG,tra2a,HRADIS,NA,in,NA,HM,,100,2.5,,,,,,oak
oaklandGGtra2aHRADISNAinsfd,1152,1077,97.87377352,1,998,oakland,GG,tra2a,HRADIS,NA,in,sfd,HM,,50,2,,,,,,oak
oaklandGGtra2aHRANAinNA,1153,522,106.5090184,1,1001,oakland,GG,tra2a,HRA,NA,in,NA,HM,,100,2.5,,,,,,oak
oaklandGGtra2aHRANAinsfd,1154,1085,123.8787625,1,1001,oakland,GG,tra2a,HRA,NA,in,sfd,HM,,50,2,,,,,,oak
oaklandGGtra2aNANAinNA,1155,248,60.95796048,1,996,oakland,GG,tra2a,NA,NA,in,NA,HM,,75,2,,,,,,oak
oaklandGGtra2aNANAinsfd,1156,256,22.65487597,1,993,oakland,GG,tra2a,NA,NA,in,sfd,HM,,35,1.5,,,,,,oak
oaklandGGtra3DISNAinNA,1157,784,250.4777429,1,975,oakland,GG,tra3,DIS,NA,in,NA,HM,,35,2,,,,,,
oaklandGGtra3DISNAinsfd,1158,940,87.09325183,1,881,oakland,GG,tra3,DIS,NA,in,sfd,HM,,35,2,,,,,,
oaklandGGtra3HRADISNAinNA,1159,540,109.3005443,1,998,oakland,GG,tra3,HRADIS,NA,in,NA,HM,,50,2.5,,,,,,
oaklandGGtra3HRADISNAinsfd,1160,469,47.66175473,1,1000,oakland,GG,tra3,HRADIS,NA,in,sfd,HM,,50,2,,,,,,
oaklandGGtra3HRANAinNA,1161,592,102.2937826,1,922,oakland,GG,tra3,HRA,NA,in,NA,HM,,50,2.5,,,,,,
oaklandGGtra3HRANAinsfd,1162,792,77.78704127,1,974,oakland,GG,tra3,HRA,NA,in,sfd,HM,,50,2,,,,,,
oaklandGGtra3NANAinNA,1163,16566,4003.619701,1,878,oakland,GG,tra3,NA,NA,in,NA,HM,,35,2,,,,,,
oaklandGGtra3NANAinsfd,1164,16387,1585.671297,1,932,oakland,GG,tra3,NA,NA,in,sfd,HM,,35,2,,,,,,
oaklandNANADISNAinNA,1165,655,1152.040317,1,884,oakland,NA,NA,DIS,NA,in,NA,,,,,,,,,,
oaklandNANADISNAinsfd,1166,2983,1188.234821,1,885,oakland,NA,NA,DIS,NA,in,sfd,,,,,,,,,,
oaklandNANADISppainNA,1167,23,793.6105466,1,965,oakland,NA,NA,DIS,ppa,in,NA,,,,,,,,,,
oaklandNANAHRADISNAinNA,1168,850,1305.491902,1,1005,oakland,NA,NA,HRADIS,NA,in,NA,,,,,,,,,,
oaklandNANAHRADISNAinsfd,1169,2140,471.6402267,1,916,oakland,NA,NA,HRADIS,NA,in,sfd,,,,,,,,,,
oaklandNANAHRADISNAoutNA,1170,2,2.683586286,1,884,oakland,NA,NA,HRADIS,NA,out,NA,,,,,0,0,,,,
oaklandNANAHRADISNAoutsfd,1171,1,0.14982687,1,1157,oakland,NA,NA,HRADIS,NA,out,sfd,,,,,0,0,,,,
oaklandNANAHRANAinNA,1172,876,939.5007749,1,914,oakland,NA,NA,HRA,NA,in,NA,,,,,,,,,,
oaklandNANAHRANAinsfd,1173,6350,1393.587999,1,940,oakland,NA,NA,HRA,NA,in,sfd,,,,,,,,,,
oaklandNANAHRANAoutNA,1174,2,0.912629828,1,912,oakland,NA,NA,HRA,NA,out,NA,,,,,0,0,,,,
oaklandNANANANAexp0NA,1175,1,30.57862606,1,946,oakland,NA,NA,NA,NA,exp0,NA,,,,,0,0,,,,
oaklandNANANANAinNA,1176,393,1508.734436,1,887,oakland,NA,NA,NA,NA,in,NA,,,,,,,,,,
oaklandNANANANAinsfd,1177,3220,724.3651517,1,887,oakland,NA,NA,NA,NA,in,sfd,,,,,,,,,,
oaklandNANANANAoutNA,1178,10,4888.564349,1,896,oakland,NA,NA,NA,NA,out,NA,,,,,0,0,,,,
oaklandNANANAppainNA,1179,47,1977.218963,1,988,oakland,NA,NA,NA,ppa,in,NA,,,,,,,,,,
oaklandNANANAppaoutNA,1180,2,72.02842905,1,988,oakland,NA,NA,NA,ppa,out,NA,,,,,0,0,,,,
oaklandNAtra1NANAinNA,1181,3,0.445285437,1,944,oakland,NA,tra1,NA,NA,in,NA,,,,,,,,,,oak
oaklandNAtra1NANAinsfd,1182,1,0.074275221,1,944,oakland,NA,tra1,NA,NA,in,sfd,,,,,,,,,,oak
oaklandNAtra2aDISNAinNA,1183,3,34.01445489,1,992,oakland,NA,tra2a,DIS,NA,in,NA,,,,,,,,,,oak
oaklandNAtra2aHRANAinNA,1184,1,0.163766385,1,915,oakland,NA,tra2a,HRA,NA,in,NA,,,,,,,,,,oak
oaklandNAtra2aNANAinNA,1185,1,0.094427058,1,992,oakland,NA,tra2a,NA,NA,in,NA,,,,,,,,,,oak
oaklandNAtra2aNANAoutNA,1186,1,0.581665843,1,946,oakland,NA,tra2a,NA,NA,out,NA,,,,,0,0,,,,oak
oaklandNAtra3DISNAinNA,1187,723,574.3341215,1,885,oakland,NA,tra3,DIS,NA,in,NA,,,,,,,,,,
oaklandNAtra3DISNAinsfd,1188,3264,753.1132902,1,885,oakland,NA,tra3,DIS,NA,in,sfd,,,,,,,,,,
oaklandNAtra3DISNAoutNA,1189,1,16.23588689,1,966,oakland,NA,tra3,DIS,NA,out,NA,,,,,0,0,,,,
oaklandNAtra3DISppainNA,1190,24,272.9268447,1,965,oakland,NA,tra3,DIS,ppa,in,NA,,,,,,,,,,
oaklandNAtra3HRADISNAinNA,1191,303,475.7751395,1,938,oakland,NA,tra3,HRADIS,NA,in,NA,,,,,,,,,,
oaklandNAtra3HRADISNAinsfd,1192,2579,387.8374673,1,938,oakland,NA,tra3,HRADIS,NA,in,sfd,,,,,,,,,,
oaklandNAtra3HRANAinNA,1193,1808,453.6200519,1,915,oakland,NA,tra3,HRA,NA,in,NA,,,,,,,,,,
oaklandNAtra3HRANAinsfd,1194,4207,667.9107708,1,937,oakland,NA,tra3,HRA,NA,in,sfd,,,,,,,,,,
oaklandNAtra3NANAinNA,1195,4111,1100.992966,1,911,oakland,NA,tra3,NA,NA,in,NA,,,,,,,,,,
oaklandNAtra3NANAinsfd,1196,10403,1292.09297,1,904,oakland,NA,tra3,NA,NA,in,sfd,,,,,,,,,,
oaklandNAtra3NANAoutNA,1197,1,11.76317536,1,947,oakland,NA,tra3,NA,NA,out,NA,,,,,,,,,,
oaklandNAtra3NAppainNA,1198,65,1039.001629,1,988,oakland,NA,tra3,NA,ppa,in,NA,IW,HM,,2,0,,,,,
oakleyGGNADISNAinNA,1199,220,185.3608719,13,1180,oakley,GG,NA,DIS,NA,in,NA,,,25,1.5,,,,,,
oakleyGGNADISNAinsfd,1200,327,125.3065535,13,1182,oakley,GG,NA,DIS,NA,in,sfd,,,25,1.5,,,,,,
oakleyNANADISNAinNA,1201,2071,5932.811187,13,1181,oakley,NA,NA,DIS,NA,in,NA,,,,,,,,,,
oakleyNANADISNAinsfd,1202,9062,2163.942204,13,1180,oakley,NA,NA,DIS,NA,in,sfd,,,,,,,,,,
oakleyNANADISNAoutNA,1203,1,13.89005511,13,1182,oakley,NA,NA,DIS,NA,out,NA,,,,,0,0,,,,
oakleyNANADISppaexp1NA,1204,1,2.185034409,13,1182,oakley,NA,NA,DIS,ppa,exp1,NA,,,,,0,0,,,,
oakleyNANADISppainNA,1205,108,723.9803018,13,1182,oakley,NA,NA,DIS,ppa,in,NA,,,,,,,,,,
oakleyNANADISppainsfd,1206,47,41.77531137,13,1182,oakley,NA,NA,DIS,ppa,in,sfd,,,,,,,,,,
oakleyNANADISppaoutNA,1207,1,13.21862232,13,1182,oakley,NA,NA,DIS,ppa,out,NA,,,,,0,0,,,,
orindaGGNAHRADISNAinNA,1208,17,25.6136708,13,1158,orinda,GG,NA,HRADIS,NA,in,NA,HM,,35,1,,,,,,
orindaGGNAHRADISNAinsfd,1209,432,152.1642741,13,1158,orinda,GG,NA,HRADIS,NA,in,sfd,HM,,35,1,,,,,,
orindaGGNAHRANAinNA,1210,31,26.80604755,13,1153,orinda,GG,NA,HRA,NA,in,NA,HM,,35,1,,,,,,
orindaGGNAHRANAinsfd,1211,306,149.8864087,13,1153,orinda,GG,NA,HRA,NA,in,sfd,HM,,35,1,,,,,,
orindaGGtra2aHRANAinNA,1212,102,91.78797052,13,1153,orinda,GG,tra2a,HRA,NA,in,NA,HM,,100,2.5,,,,,,
orindaGGtra2aHRANAinsfd,1213,162,78.48395604,13,1153,orinda,GG,tra2a,HRA,NA,in,sfd,HM,,50,2,,,,,,
orindaNANADISNAinNA,1214,1,42.57846854,13,1087,orinda,NA,NA,DIS,NA,in,NA,,,,,,,,,,
orindaNANAHRADISNAinNA,1215,41,294.6555942,13,1157,orinda,NA,NA,HRADIS,NA,in,NA,,,,,,,,,,
orindaNANAHRADISNAinsfd,1216,444,258.5030262,13,1158,orinda,NA,NA,HRADIS,NA,in,sfd,,,,,,,,,,
orindaNANAHRANAinNA,1217,670,2713.718482,13,1156,orinda,NA,NA,HRA,NA,in,NA,,,,,,,,,,
orindaNANAHRANAinsfd,1218,4733,3288.955863,13,1154,orinda,NA,NA,HRA,NA,in,sfd,,,,,,,,,,
orindaNAtra2aHRANAinNA,1219,60,20.19869274,13,1156,orinda,NA,tra2a,HRA,NA,in,NA,,,,,,,,,,
orindaNAtra2aHRANAinsfd,1220,177,70.92670876,13,1156,orinda,NA,tra2a,HRA,NA,in,sfd,,,,,,,,,,
pacificaGGNAHRADISNAinNA,1221,245,78.85261168,81,223,pacifica,GG,NA,HRADIS,NA,in,NA,HM,,35,1,,,,,,
pacificaGGNAHRADISNAinsfd,1222,316,30.4987164,81,223,pacifica,GG,NA,HRADIS,NA,in,sfd,HM,,35,1,,,,,,
pacificaGGNAHRANAinNA,1223,89,49.79526196,81,220,pacifica,GG,NA,HRA,NA,in,NA,HM,,35,1,,,,,,
pacificaGGNAHRANAinsfd,1224,910,98.25254652,81,220,pacifica,GG,NA,HRA,NA,in,sfd,HM,,35,1,,,,,,
pacificaGGtra3HRADISNAinNA,1225,17,5.716323733,81,221,pacifica,GG,tra3,HRADIS,NA,in,NA,HM,,50,2.5,,,,,,
pacificaGGtra3HRADISNAinsfd,1226,333,33.38427064,81,221,pacifica,GG,tra3,HRADIS,NA,in,sfd,HM,,50,2,,,,,,
pacificaNANAHRADISNAinNA,1227,1253,4732.688405,81,225,pacifica,NA,NA,HRADIS,NA,in,NA,,,,,,,,,,
pacificaNANAHRADISNAinsfd,1228,6296,916.3845781,81,221,pacifica,NA,NA,HRADIS,NA,in,sfd,,,,,,,,,,
pacificaNANAHRADISNAoutsfd,1229,1,0.60152464,81,225,pacifica,NA,NA,HRADIS,NA,out,sfd,,,,,0,0,,,,
pacificaNANAHRADISppainNA,1230,10,8.606327262,81,223,pacifica,NA,NA,HRADIS,ppa,in,NA,,,,,,,,,,
pacificaNANAHRADISppainsfd,1231,1,0.126331823,81,223,pacifica,NA,NA,HRADIS,ppa,in,sfd,,,,,,,,,,
pacificaNANAHRANAinNA,1232,346,755.5043946,81,226,pacifica,NA,NA,HRA,NA,in,NA,,,,,,,,,,
pacificaNANAHRANAinsfd,1233,2713,481.2236623,81,226,pacifica,NA,NA,HRA,NA,in,sfd,,,,,,,,,,
pacificaNANAHRANAoutNA,1234,22,14.44868401,81,226,pacifica,NA,NA,HRA,NA,out,NA,,,,,0,0,,,,
palo_altoGGNADISNAinsfd,1235,1,0.425342131,85,357,palo_alto,GG,NA,DIS,NA,in,sfd,,,25,1.5,,,,,,
palo_altoGGNAHRADISNAinNA,1236,671,201.8813696,85,356,palo_alto,GG,NA,HRADIS,NA,in,NA,HM,,35,1,,,,,,
palo_altoGGNAHRADISNAinsfd,1237,1918,378.8515823,85,357,palo_alto,GG,NA,HRADIS,NA,in,sfd,HM,,35,1,,,,,,
palo_altoGGNAHRANAinNA,1238,609,888.5055116,85,362,palo_alto,GG,NA,HRA,NA,in,NA,HM,,35,1,,,,,,
palo_altoGGNAHRANAinsfd,1239,2542,493.9404534,85,359,palo_alto,GG,NA,HRA,NA,in,sfd,HM,,35,1,,,,,,
palo_altoGGNANANAinNA,1240,3,0.75059324,85,335,palo_alto,GG,NA,NA,NA,in,NA,,,25,1.5,,,,,,
palo_altoGGNANANAinsfd,1241,4,0.918161835,85,357,palo_alto,GG,NA,NA,NA,in,sfd,,,25,1.5,,,,,,
palo_altoGGtra2aDISNAinNA,1242,4,10.19713475,85,355,palo_alto,GG,tra2a,DIS,NA,in,NA,HM,,75,2,,,,,,
palo_altoGGtra2aHRADISNAinNA,1243,762,151.4770888,85,356,palo_alto,GG,tra2a,HRADIS,NA,in,NA,HM,,100,2.5,,,,,,
palo_altoGGtra2aHRADISNAinsfd,1244,159,19.2989034,85,356,palo_alto,GG,tra2a,HRADIS,NA,in,sfd,HM,,50,2,,,,,,
palo_altoGGtra2aHRANAinNA,1245,45,92.00693541,85,356,palo_alto,GG,tra2a,HRA,NA,in,NA,HM,,100,2.5,,,,,,
palo_altoGGtra2bHRADISNAinNA,1246,47,10.17976684,85,365,palo_alto,GG,tra2b,HRADIS,NA,in,NA,HM,,65,2.5,,,,,,
palo_altoGGtra2bHRADISNAinsfd,1247,44,10.36948624,85,365,palo_alto,GG,tra2b,HRADIS,NA,in,sfd,HM,,50,2,,,,,,
palo_altoGGtra2bHRANAinNA,1248,674,192.6024992,85,351,palo_alto,GG,tra2b,HRA,NA,in,NA,HM,,65,2.5,,,,,,
palo_altoGGtra2bHRANAinsfd,1249,1378,245.851582,85,360,palo_alto,GG,tra2b,HRA,NA,in,sfd,HM,,50,2,,,,,,
palo_altoGGtra3HRADISNAinNA,1250,135,44.62768805,85,356,palo_alto,GG,tra3,HRADIS,NA,in,NA,HM,,50,2.5,,,,,,
palo_altoGGtra3HRADISNAinsfd,1251,307,50.83622645,85,363,palo_alto,GG,tra3,HRADIS,NA,in,sfd,HM,,50,2,,,,,,
palo_altoGGtra3HRANAinNA,1252,1003,541.033721,85,367,palo_alto,GG,tra3,HRA,NA,in,NA,HM,,50,2.5,,,,,,
