serialno,puma1,asian,black,hisp,white
2651262,40,0,0,0,1
2657574,40,0,0,0,1
2658510,40,0,0,0,1
2661191,40,0,0,0,1
2665647,40,0,0,0,1
2666108,40,0,0,1,0
2668279,40,0,0,0,1
2670024,40,0,0,0,1
2670817,40,0,0,0,1
2686151,40,0,0,0,1
2689255,40,0,0,0,1
2689547,40,0,0,0,1
2699034,40,0,0,0,1
2699078,40,0,0,0,1
2700432,40,0,0,0,1
2705523,40,0,0,0,1
2708735,40,0,0,0,1
2710849,40,0,0,0,1
2719505,40,0,0,0,1
2720124,40,0,0,0,1
2721243,40,0,0,0,1
2722259,40,0,0,0,1
2729245,40,0,0,0,1
2731416,40,0,0,0,1
2735034,40,0,0,0,1
2742019,40,0,0,0,1
2747446,40,0,0,0,1
2747570,40,0,0,0,1
2749670,40,0,0,1,0
2751126,40,0,0,0,1
2752410,40,0,0,0,1
2755403,40,0,0,1,0
2760872,40,0,0,0,1
2764766,40,0,0,1,0
2765864,40,0,0,0,1
2767556,40,0,0,0,0
2771026,40,0,0,0,1
2773576,40,0,0,0,1
2780785,40,0,0,0,1
2809887,40,0,0,0,1
2813854,40,0,0,0,1
2815469,40,0,0,0,1
2816882,40,0,0,0,1
2817601,40,0,0,0,1
2830333,40,0,0,0,1
2834650,40,0,0,0,1
2836891,40,0,0,0,1
2840663,40,0,0,0,1
2842288,40,0,0,0,1
2843615,40,0,0,0,1
2845113,40,0,0,0,1
2845131,40,0,0,0,1
2848075,40,0,0,0,1
2848324,40,0,0,0,1
2850100,40,0,0,0,1
2855145,40,0,0,0,1
2859324,40,0,0,1,0
2859463,40,0,0,0,1
2861457,40,0,0,0,1
2862055,40,0,0,0,1
2863368,40,0,0,0,1
2866856,40,0,0,1,1
2871455,40,0,0,0,1
2877557,40,0,0,0,1
2882478,40,0,0,1,1
2885829,40,0,0,0,1
2892567,40,0,1,0,0
2895347,40,0,0,0,1
2898073,40,0,0,1,1
2904635,40,0,0,0,1
2905682,40,0,0,0,1
2906672,40,0,0,0,1
2907724,40,0,0,0,1
2912963,40,0,0,0,1
2915191,40,0,0,0,1
2916948,40,0,0,0,1
2924777,40,0,0,0,1
2931623,40,0,0,0,1
2933220,40,0,0,1,0
2933513,40,0,0,0,1
2933970,40,0,0,0,0
2938960,40,0,0,0,1
2946113,40,0,0,0,1
2946890,40,0,0,0,1
2947799,40,0,0,0,1
2949670,40,0,0,0,1
2952965,40,0,0,0,1
2953944,40,1,0,0,0
2956971,40,0,0,0,1
2958299,40,0,0,1,1
2959385,40,0,0,0,1
2960731,40,0,0,0,1
2963400,40,0,0,0,1
2966885,40,0,0,0,1
2976579,40,0,0,0,1
2981665,40,0,0,0,1
2988921,40,0,0,0,1
2990294,40,0,0,0,1
2991233,40,0,0,0,1
2993459,40,0,0,0,1
2996282,40,0,0,0,1
3000360,40,0,0,0,1
3002269,40,0,0,0,1
3004348,40,0,0,0,1
3005957,40,0,0,0,1
3005968,40,0,0,0,1
3006738,40,0,0,0,1
3015160,40,0,0,0,1
3015221,40,0,0,0,1
3018968,40,0,0,0,1
3024229,40,0,0,0,1
3024339,40,0,0,1,1
3029568,40,0,0,0,1
3030035,40,0,0,0,1
3031774,40,0,0,0,1
3033292,40,0,0,0,1
3033634,40,0,0,0,1
3034440,40,0,0,0,1
3034993,40,0,0,0,1
3038130,40,0,0,1,0
3038276,40,0,0,0,1
3043052,40,0,0,1,1
3044268,40,0,0,0,1
3045692,40,0,0,1,0
3046231,40,0,0,0,1
3054986,40,0,0,0,1
3057431,40,0,0,0,1
3057596,40,0,0,0,1
3058090,40,0,0,0,1
3064086,40,0,0,0,1
3064346,40,0,0,0,1
3064468,40,0,0,0,1
3069426,40,0,0,0,1
3072774,40,0,0,0,1
3078104,40,0,0,0,1
3078577,40,0,0,0,1
3079573,40,0,0,0,1
3080338,40,0,0,0,1
3083405,40,0,0,1,1
3084665,40,0,0,0,1
3094132,40,0,0,0,1
3095612,40,0,0,0,1
3096299,40,0,0,0,1
3097834,40,0,0,0,1
3105661,40,0,0,0,1
3105877,40,0,0,0,1
3105953,40,0,0,0,1
3107438,40,0,0,0,1
3111814,40,0,0,0,1
3116295,40,0,0,0,1
3119507,40,0,0,0,1
3120544,40,0,0,0,1
3120704,40,0,0,0,1
3122128,40,0,0,0,1
3127301,40,0,0,0,1
3129203,40,0,0,0,1
3130451,40,0,0,0,1
3134413,40,0,0,0,1
3138509,40,0,0,0,1
3140117,40,0,0,0,1
3140658,40,0,0,1,1
3141990,40,0,0,0,1
3144880,40,0,0,0,1
3146359,40,0,0,0,1
3148911,40,0,0,0,1
3150009,40,0,0,0,1
3151112,40,0,0,0,1
3152130,40,0,0,0,1
3167992,40,0,0,0,1
3169666,40,0,0,0,1
3170593,40,0,0,1,1
3175828,40,0,0,0,1
3177623,40,0,0,0,1
3181305,40,0,0,0,1
3183288,40,0,0,0,1
3186138,40,0,0,0,1
3187010,40,0,0,0,1
3190977,40,0,0,0,1
3195693,40,0,0,0,1
3199578,40,0,0,0,1
3202218,40,0,0,0,1
3203918,40,0,0,0,1
3204313,40,0,0,0,1
3207126,40,0,0,0,1
3208005,40,0,0,0,1
3208309,40,0,0,0,1
3214104,40,0,0,0,1
3214320,40,0,0,0,1
3215234,40,0,0,1,1
3216283,40,0,0,0,1
3218825,40,0,0,0,1
3220570,40,0,0,0,1
3222524,40,0,0,0,1
3222698,40,0,0,0,1
3224143,40,0,0,0,1
3228813,40,0,0,0,1
3231920,40,0,0,1,1
3232697,40,0,0,0,1
3237309,40,0,0,0,1
3237405,40,0,0,0,1
3238862,40,0,0,0,1
3239335,40,0,0,0,1
3246319,40,0,0,0,1
3249650,40,0,0,0,1
3257707,40,0,0,0,1
3276079,40,0,0,0,1
3277897,40,0,0,0,1
3281218,40,0,0,0,1
3282819,40,0,0,1,0
3282872,40,0,0,0,1
3285684,40,0,0,0,1
3286946,40,0,0,0,1
3288331,40,0,0,0,1
3289208,40,0,0,0,1
3291085,40,0,0,0,1
3293958,40,0,0,0,1
3294980,40,0,0,0,1
3297389,40,0,0,1,1
3297930,40,0,0,0,1
3305135,40,0,0,0,1
3308057,40,0,0,0,1
3315070,40,0,0,0,1
3316862,40,0,0,0,1
3316873,40,0,0,0,1
3319318,40,0,0,0,1
3323084,40,0,0,0,1
3323781,40,0,0,0,1
3325143,40,0,0,1,1
3325488,40,0,0,0,1
3326430,40,0,0,1,0
3328856,40,0,0,0,1
3329922,40,0,0,0,1
3336693,40,0,0,0,1
3337537,40,0,0,0,1
3339438,40,0,0,0,1
3341022,40,0,0,0,1
3342577,40,0,0,0,1
3344820,40,0,0,0,1
3351399,40,0,0,0,1
3354616,40,0,0,0,1
3357088,40,0,0,0,1
3359328,40,0,0,0,1
3360209,40,0,0,0,1
3360959,40,0,0,0,1
3361577,40,0,0,0,1
3363197,40,0,0,0,1
3364668,40,0,0,0,1
3367689,40,0,0,0,1
3371168,40,0,1,0,0
3372456,40,0,0,0,1
3373522,40,0,0,0,1
3373957,40,0,0,0,1
3375848,40,0,0,0,1
3377217,40,0,0,0,1
3379038,40,0,0,0,1
3379292,40,0,0,0,1
3379608,40,0,0,0,1
3380127,40,0,0,0,1
3381617,40,0,0,0,1
3391209,40,0,0,0,1
3391884,40,0,0,0,1
3393112,40,0,0,1,1
3395021,40,0,0,1,1
3395079,40,0,0,0,1
3395373,40,0,0,0,1
3397013,40,0,0,0,1
3399300,40,0,0,0,1
3405746,40,0,0,0,1
3406962,40,0,0,0,1
3407122,40,0,0,0,1
3408482,40,0,0,0,1
3414040,40,0,0,0,1
3415384,40,0,0,0,1
3418283,40,0,0,0,1
3420530,40,0,0,0,1
3421633,40,0,0,0,1
3422347,40,0,0,0,1
3423055,40,0,0,0,1
3423532,40,0,0,0,1
3424572,40,0,0,0,1
3424949,40,0,0,0,1
3431416,40,0,0,0,1
3431896,40,0,0,0,1
3432825,40,0,0,0,1
3432934,40,0,0,0,1
3433688,40,0,0,0,1
3435905,40,0,0,0,1
3436378,40,0,0,0,1
3437739,40,0,0,0,1
3445112,40,0,0,0,1
3445394,40,0,0,0,1
3449648,40,0,0,0,1
3449865,40,0,0,0,1
3450837,40,0,0,0,1
3451734,40,0,0,0,1
3452680,40,0,0,0,1
3457178,40,0,0,0,1
3460484,40,0,0,0,1
3461814,40,0,0,0,1
3470025,40,0,0,1,1
3478118,40,0,0,0,1
3479768,40,0,0,0,1
3486742,40,0,0,0,1
3488430,40,0,0,0,1
3489850,40,0,0,0,1
3490467,40,0,0,0,1
3490748,40,0,0,0,1
3491214,40,0,0,0,1
3494617,40,0,0,0,1
3494837,40,0,0,0,1
3498910,40,0,0,0,1
3508726,40,0,0,0,1
3509115,40,0,0,0,1
3509687,40,0,0,0,1
3510362,40,0,0,0,1
3514438,40,0,0,1,0
3515486,40,0,0,1,0
3515595,40,0,0,0,1
3524250,40,0,0,0,1
3524456,40,0,0,0,1
3525431,40,0,0,1,1
3527170,40,0,0,0,1
3527485,40,0,0,0,1
3528468,40,0,0,0,1
3530146,40,0,0,0,1
3531480,40,0,0,0,1
3531485,40,0,0,0,1
3531525,40,0,0,0,1
3537206,40,0,0,0,1
3541401,40,0,0,0,1
3541883,40,0,0,0,1
3542611,40,0,0,0,1
3543237,40,0,0,0,1
3543731,40,0,0,0,1
3545517,40,0,0,0,1
3546394,40,0,0,0,1
3548050,40,0,0,0,1
3548727,40,0,0,0,1
3558181,40,0,0,0,1
3558327,40,0,0,0,1
3559286,40,0,0,0,1
3559578,40,0,0,0,1
3560349,40,0,0,0,1
3562585,40,0,0,0,1
3564052,40,0,0,0,1
3566758,40,0,0,0,1
3568709,40,0,0,0,1
3569281,40,0,0,0,1
3570536,40,0,0,0,1
3572150,40,0,0,0,1
3575745,40,0,0,0,1
3578112,40,0,0,0,1
3583299,40,0,0,0,1
3584336,40,0,0,0,1
3584378,40,0,0,0,1
3586014,40,0,0,0,1
3598488,40,0,0,0,1
3601027,40,0,0,0,1
3603744,40,0,0,0,1
3608490,40,0,0,0,1
3609662,40,0,0,0,1
3611823,40,0,0,0,1
3613353,40,0,0,0,1
3614172,40,0,0,0,1
3615639,40,0,0,0,1
3616642,40,0,0,0,1
3622837,40,0,0,0,1
3625980,40,0,0,0,1
3626221,40,0,0,0,1
3627470,40,0,0,0,1
3629099,40,0,0,0,1
3629280,40,0,0,0,1
3631353,40,0,0,0,1
3633345,40,0,0,0,1
3636848,40,0,0,0,1
3644585,40,0,0,0,1
3645554,40,0,0,0,1
3648079,40,0,0,0,1
3650595,40,0,0,1,0
3651627,40,0,0,0,1
3654059,40,0,0,1,1
3657976,40,0,0,0,1
3664402,40,0,0,0,1
3665693,40,0,0,0,1
3669931,40,0,0,0,1
3671315,40,0,0,0,1
3674309,40,0,0,0,1
3675058,40,0,0,0,1
3683355,40,0,0,0,1
3684165,40,0,0,0,1
3684669,40,0,0,0,1
3688014,40,0,0,1,0
3691131,40,0,0,0,1
3691573,40,0,0,0,1
3692760,40,0,0,0,1
3701716,40,0,0,0,1
3714217,40,0,0,0,1
3719076,40,0,0,0,1
3723859,40,0,0,0,1
3733376,40,0,0,0,1
3735939,40,0,0,0,1
3738772,40,0,0,1,0
3739917,40,0,0,0,1
3743805,40,0,0,0,1
3744020,40,0,0,0,1
3748961,40,0,0,0,1
3749522,40,0,0,1,1
3749882,40,0,0,0,1
3752443,40,0,0,1,1
3758221,40,0,0,0,1
3763021,40,0,0,0,1
3767571,40,0,0,0,1
3771359,40,0,0,0,1
3774373,40,0,0,0,1
3778125,40,0,0,0,1
3782238,40,0,0,0,1
3785278,40,0,0,0,1
3788820,40,0,0,0,1
3789409,40,0,0,1,1
3792915,40,0,0,0,1
3796934,40,0,0,0,1
3798329,40,0,0,0,1
3801302,40,0,0,0,1
3805014,40,0,0,0,1
3811015,40,0,0,0,1
3819843,40,0,0,0,1
3822003,40,0,0,0,1
3834016,40,0,0,0,1
3837791,40,0,0,0,1
3841861,40,0,0,0,1
3844355,40,0,0,0,1
3846347,40,0,0,0,1
3846831,40,0,0,0,1
3848103,40,0,0,0,1
3849270,40,0,0,0,1
3849773,40,0,0,0,1
3852117,40,0,0,0,1
3861074,40,0,0,0,1
3861164,40,0,0,0,1
3864208,40,0,0,1,0
3864466,40,0,0,0,1
3864808,40,0,0,0,1
3866099,40,0,0,0,1
3874522,40,0,0,0,1
3878718,40,0,0,0,1
3882083,40,0,0,0,1
3882738,40,0,0,0,1
3889001,40,0,0,1,0
3890318,40,0,0,0,1
3894225,40,0,0,0,1
3894732,40,0,0,1,0
3905322,40,0,0,0,1
3908455,40,0,0,0,1
3908905,40,0,0,0,1
3912723,40,0,0,0,1
3913852,40,0,0,0,1
3919111,40,0,0,0,1
3920877,40,0,0,0,1
3925648,40,0,0,1,1
3936087,40,0,0,0,1
3936491,40,0,0,1,1
3939043,40,0,0,0,1
3940931,40,0,0,0,1
3941120,40,0,0,0,1
3944588,40,0,0,0,1
3951647,40,0,0,0,1
3951821,40,0,0,0,1
3954078,40,0,0,0,1
3955573,40,0,0,0,1
3956607,40,0,0,0,1
3958378,40,0,0,0,1
3960797,40,0,0,0,1
3966678,40,0,0,0,1
3970449,40,0,0,0,1
3971993,40,0,0,0,1
3973619,40,0,0,0,1
3982785,40,0,0,0,1
3982879,40,0,0,0,1
3982985,40,0,0,0,1
3985984,40,0,0,0,1
3986968,40,0,0,0,1
3991250,40,0,0,0,1
3991856,40,0,0,0,1
3992178,40,0,0,0,1
3992979,40,0,0,0,1
3994154,40,0,0,0,1
3994406,40,0,0,0,1
3995423,40,0,0,0,1
3995930,40,0,0,1,0
3996234,40,0,0,0,1
4000422,40,0,0,0,1
4004623,40,0,0,0,1
4007694,40,0,0,0,1
4010010,40,0,0,0,1
4011302,40,0,0,0,1
4011794,40,0,0,0,1
4014578,40,0,0,0,1
4017082,40,0,0,0,1
4018407,40,0,0,0,1
4022322,40,0,0,0,1
4024291,40,0,0,1,1
4026717,40,0,0,0,1
4028773,40,0,0,0,1
4030729,40,0,0,0,1
4035191,40,0,0,0,1
4035309,40,0,0,0,1
4035938,40,0,0,0,1
4038924,40,0,0,0,1
4041014,40,0,0,0,1
4046022,40,0,0,0,1
4047090,40,0,0,0,1
4049069,40,0,0,0,1
4051764,40,0,0,0,1
4054137,40,0,0,0,1
4056614,40,0,0,0,1
4058005,40,0,0,0,1
4060358,40,0,0,1,0
4060814,40,0,0,0,1
4065235,40,0,0,0,1
4068255,40,0,0,1,1
4075914,40,0,0,0,1
4076810,40,0,0,0,1
4081372,40,0,0,0,1
4083313,40,0,0,0,1
4084043,40,0,0,0,1
4084620,40,0,0,0,1
4084796,40,0,0,0,1
4095356,40,0,0,1,1
4096051,40,0,0,0,1
4099129,40,0,0,0,1
4102404,40,0,0,0,1
4105469,40,0,0,0,1
4112031,40,0,0,0,1
4114332,40,0,0,0,1
4117048,40,0,0,0,1
4125002,40,0,0,0,1
4132721,40,0,0,1,0
4146865,40,0,0,0,1
4146936,40,0,0,0,1
4151325,40,0,1,0,0
4159505,40,0,0,0,1
4162367,40,0,0,0,1
4162548,40,0,0,0,1
4167171,40,0,0,0,1
4167861,40,0,0,0,1
4168670,40,0,0,0,1
4172094,40,0,0,0,1
4172458,40,0,0,0,1
4175792,40,0,0,0,1
4176398,40,0,0,1,0
4177893,40,0,0,0,1
4181897,40,0,0,0,1
4184256,40,0,0,0,1
4184455,40,0,0,0,1
4185169,40,0,0,0,1
4189384,40,0,0,0,1
4194547,40,0,0,0,1
4197826,40,0,0,0,1
4200258,40,0,0,0,1
4206614,40,0,0,1,1
4207377,40,0,0,0,1
4207718,40,0,0,0,1
4209616,40,0,0,0,1
4211378,40,0,0,0,1
4214234,40,0,0,0,1
4220932,40,0,0,0,1
4225009,40,0,0,0,1
4227614,40,0,0,0,1
4230980,40,0,0,0,1
4233406,40,0,0,0,1
4234916,40,0,0,0,1
4235307,40,0,0,0,1
4240920,40,0,0,0,1
4241028,40,0,0,0,1
4245043,40,0,0,0,1
4249512,40,0,0,0,1
4250073,40,0,0,0,1
4251388,40,0,0,0,1
4254414,40,0,0,0,1
4256537,40,0,0,0,1
4257305,40,0,0,0,1
4264909,40,0,0,0,1
4266437,40,0,0,0,1
4267520,40,0,0,0,1
4267718,40,0,0,0,1
4268556,40,0,0,1,0
4268566,40,0,0,0,1
4272842,40,0,0,0,1
4273996,40,0,0,0,1
4277537,40,0,0,0,1
4278608,40,0,0,0,1
4284888,40,0,0,0,1
4288456,40,0,0,0,1
4292408,40,0,0,0,1
4292841,40,0,0,0,1
4293185,40,0,0,1,1
4294671,40,0,0,0,1
4296152,40,0,0,0,1
4299015,40,0,0,0,1
4302655,40,0,0,0,1
4303249,40,0,0,0,1
4303941,40,0,0,0,1
4304445,40,0,0,0,1
4313584,40,0,0,1,1
4315317,40,0,0,0,1
4316937,40,0,0,0,1
4317954,40,0,0,0,1
4318302,40,0,0,1,1
4318373,40,0,0,0,1
4322429,40,0,0,0,1
4324480,40,0,0,0,1
4325444,40,0,0,0,1
4325688,40,0,0,0,1
4329465,40,0,0,0,1
4331083,40,0,0,0,1
4334712,40,0,0,0,1
4335012,40,0,0,0,1
4337221,40,0,0,0,1
4340737,40,0,0,1,0
4349219,40,0,0,0,1
4351086,40,0,0,0,1
4351596,40,0,0,0,0
4353300,40,0,0,0,1
4353396,40,0,0,0,1
4356010,40,0,0,1,1
4356660,40,0,0,0,1
4358079,40,0,0,0,1
4359395,40,0,0,0,1
4359476,40,0,0,0,1
4364605,40,0,1,1,0
4370135,40,0,0,0,1
4371039,40,0,0,0,1
4375893,40,0,0,0,1
4377035,40,1,0,0,1
4377535,40,0,0,0,1
4378590,40,0,0,0,1
4379386,40,0,0,1,1
4395424,40,0,0,0,1
4397067,40,0,0,0,1
4399453,40,0,0,0,1
4402657,40,0,0,0,1
4403668,40,0,0,0,1
4403807,40,0,0,0,1
4407570,40,0,0,0,1
4407704,40,0,0,0,1
4409856,40,0,0,0,1
4412492,40,0,0,0,1
4416589,40,0,0,0,1
4421047,40,0,0,0,1
4423026,40,0,0,0,1
4423523,40,0,0,0,1
4426366,40,0,0,0,1
4434445,40,0,0,0,1
4435901,40,0,0,0,1
4441960,40,0,0,0,1
4450651,40,0,0,1,1
4453332,40,0,0,0,1
4453618,40,0,0,0,1
4454412,40,0,0,0,1
4456601,40,0,0,0,1
4462249,40,0,0,0,1
4464208,40,0,0,1,0
4467388,40,0,0,0,1
4481587,40,0,0,0,1
4482576,40,0,0,0,1
4488761,40,0,0,0,1
4490404,40,0,0,0,1
4493641,40,0,0,1,0
4497559,40,0,0,1,1
4503472,40,0,0,0,1
4505668,40,0,0,0,1
4507008,40,0,0,0,1
4507183,40,0,0,0,1
4510053,40,0,0,1,1
4510981,40,0,0,0,1
4511182,40,0,0,0,1
4511621,40,0,0,0,1
4512886,40,0,0,1,0
4528788,40,0,0,0,0
4529489,40,0,0,0,1
4537319,40,0,0,0,1
4538766,40,0,0,0,1
4539678,40,0,0,0,1
4548749,40,0,0,0,1
4550102,40,0,0,0,1
4553264,40,0,0,0,1
4554490,40,0,0,0,1
4554605,40,0,0,1,0
4557097,40,0,0,0,1
4557189,40,0,0,0,1
4557404,40,1,0,0,1
4559270,40,0,0,0,1
4560740,40,0,0,0,1
4561509,40,0,0,0,1
4562601,40,0,0,0,1
4563150,40,0,0,0,1
4569449,40,0,0,0,1
4569697,40,0,0,0,1
4570959,40,0,0,0,1
4571729,40,0,0,0,1
4573251,40,0,0,0,1
4573628,40,0,0,0,1
4575348,40,0,0,0,1
4578465,40,0,0,1,0
4581160,40,0,0,0,1
4582235,40,0,0,0,1
4583597,40,0,0,0,1
4584060,40,0,0,0,1
4587560,40,0,0,0,1
4599686,40,0,0,0,1
4599727,40,0,0,0,1
4600434,40,0,0,0,1
4600768,40,0,0,0,1
4600995,40,0,0,0,1
4604908,40,0,0,0,1
4606734,40,0,0,0,1
4617366,40,0,0,0,1
4620811,40,0,0,0,1
4624069,40,0,0,0,1
4625289,40,0,0,0,1
4628778,40,0,0,0,1
4635760,40,0,0,0,1
4640486,40,0,0,0,1
4641020,40,0,0,0,1
4642477,40,0,0,1,0
4644639,40,0,0,0,1
4645548,40,0,0,0,1
4651142,40,0,0,0,1
4659366,40,0,0,0,1
4663019,40,0,0,0,1
4665729,40,0,0,0,1
4666932,40,0,0,0,1
4668070,40,0,0,0,1
4669510,40,0,0,0,1
4672112,40,0,0,0,1
4677817,40,0,0,0,1
4681436,40,0,0,0,0
4682220,40,0,1,0,0
4684960,40,0,0,0,1
4685339,40,0,0,0,1
4686102,40,0,0,0,1
4693539,40,0,0,0,1
4698474,40,0,0,0,1
4698854,40,0,0,0,1
4700154,40,0,0,1,0
4703580,40,0,0,0,1
4705022,40,0,0,0,1
4707914,40,0,0,0,1
4708367,40,0,0,0,1
4713747,40,0,0,0,1
4720381,40,0,0,0,1
4720996,40,0,0,0,1
4724669,40,0,0,0,1
4724996,40,0,0,0,1
4726440,40,0,0,0,1
4727247,40,1,0,0,0
4735717,40,0,0,0,1
4737072,40,0,0,0,1
4737897,40,0,0,0,1
4739308,40,0,0,0,1
4739770,40,0,0,0,1
4747505,40,0,0,1,0
4750849,40,0,0,0,1
4750910,40,0,0,0,1
4753036,40,0,0,0,1
4753746,40,0,0,0,1
4754323,40,0,0,0,1
4758295,40,0,0,0,1
4758916,40,0,0,0,1
4763118,40,0,0,0,1
4767135,40,0,0,0,1
4769783,40,0,0,0,1
4770161,40,0,0,0,1
4771885,40,0,0,0,1
4775854,40,0,0,0,1
4778085,40,0,0,1,0
4778793,40,0,0,0,1
4778865,40,0,0,0,1
4779014,40,0,0,0,1
4780052,40,0,0,0,1
4785062,40,0,0,0,1
4787857,40,0,1,0,0
4795591,40,0,0,0,1
4796541,40,0,0,1,0
4799392,40,0,0,0,1
4799433,40,0,0,0,1
4808120,40,0,0,0,1
4813940,40,0,0,0,1
4813948,40,0,0,0,0
4815025,40,0,0,0,1
4817886,40,0,0,0,1
4820273,40,0,0,0,1
4820582,40,0,0,0,1
4822318,40,0,0,0,1
4823866,40,0,0,0,1
4823969,40,0,0,0,1
4824936,40,0,0,0,1
4825144,40,0,0,0,1
4830366,40,0,0,0,1
4833034,40,0,0,0,1
4836725,40,0,0,0,1
4838515,40,0,0,1,1
4839793,40,0,0,0,1
4841118,40,0,0,0,1
4843371,40,0,0,0,1
4843806,40,0,0,0,1
4845840,40,0,0,0,1
4847058,40,0,0,0,1
4853418,40,0,0,0,1
4857273,40,0,0,0,1
4860195,40,0,0,0,1
4860828,40,0,0,0,1
4862816,40,0,0,0,1
4865975,40,0,0,0,1
4878338,40,0,0,0,1
4879511,40,0,0,0,1
4879727,40,0,0,0,1
4884225,40,0,0,1,1
4884370,40,0,0,0,1
4885511,40,0,0,0,1
4885825,40,0,0,0,1
4887138,40,0,0,0,1
4890809,40,0,0,0,1
4896383,40,0,0,0,1
4898051,40,0,0,0,1
4898426,40,0,0,0,1
4900220,40,0,0,0,1
4901617,40,0,0,0,1
4906815,40,0,0,0,1
4907494,40,0,0,0,1
4910812,40,0,0,1,1
4911470,40,0,0,0,1
4912423,40,0,0,0,1
4912540,40,0,0,0,1
4917642,40,0,0,0,1
4918243,40,0,0,0,1
4919779,40,0,0,1,1
4926800,40,0,0,0,1
4927360,40,0,0,0,1
4928264,40,0,0,1,1
4929878,40,0,0,0,1
4930494,40,0,0,0,1
4930969,40,0,0,0,1
4944748,40,0,0,0,1
4950888,40,0,0,0,1
4953812,40,0,0,1,0
4955592,40,0,0,0,1
4958548,40,0,0,0,1
4959313,40,0,0,0,1
4959936,40,1,0,0,0
4962627,40,0,0,0,1
4966251,40,0,0,0,1
4971860,40,0,0,0,1
4972678,40,0,0,0,1
4973395,40,0,0,0,1
4976666,40,0,0,0,1
4982029,40,0,0,0,1
4990035,40,0,0,0,1
4994740,40,0,0,1,1
4998818,40,0,0,0,1
5000539,40,0,0,0,1
5001749,40,0,0,0,1
5005740,40,0,0,0,1
5010422,40,0,0,0,1
5011284,40,0,0,1,1
5013100,40,0,0,0,1
5014996,40,0,0,0,1
5023501,40,0,0,0,1
5024346,40,0,0,0,1
5025535,40,0,0,0,1
5026487,40,0,0,0,1
5027194,40,0,0,0,1
5027587,40,0,0,0,1
5034916,40,0,0,0,1
5039024,40,0,0,0,1
5042190,40,0,0,0,1
5043130,40,0,0,0,1
5048027,40,0,0,0,1
5049730,40,0,0,0,1
5051963,40,0,0,0,1
5056598,40,1,0,0,0
5056849,40,0,0,0,1
5060294,40,0,0,0,1
5060689,40,0,0,0,1
5062425,40,0,0,0,1
5062680,40,0,0,0,1
5063702,40,0,0,0,1
5065239,40,0,0,0,1
5070649,40,0,0,0,1
5073428,40,0,0,0,1
5076435,40,0,0,0,1
5077583,40,0,0,0,1
5079313,40,0,0,0,1
5079605,40,0,0,0,1
5080712,40,0,0,0,1
5083532,40,0,0,0,1
5083650,40,0,0,0,1
5085677,40,0,0,0,1
5087095,40,0,0,0,1
5087566,40,0,0,0,1
5088162,40,0,0,0,1
5088267,40,0,0,0,1
5089836,40,0,0,0,1
5090546,40,0,0,0,1
5090705,40,0,0,1,0
5092843,40,0,0,0,1
5093530,40,0,0,0,1
5099848,40,0,0,0,1
5101293,40,1,0,0,0
5103932,40,0,0,0,1
5104461,40,0,0,0,1
5110315,40,0,0,0,1
5111027,40,0,0,0,1
5115084,40,0,0,0,1
5118686,40,0,0,0,1
5120694,40,0,0,0,1
5123298,40,0,0,0,1
5123637,40,0,0,0,1
5124847,40,0,0,0,1
5126200,40,0,0,0,1
5128437,40,0,0,0,1
5129144,40,0,0,0,1
5131104,40,0,0,0,1
5133065,40,0,0,0,1
5134885,40,0,0,0,1
5140005,40,0,0,0,1
5149327,40,0,0,0,1
5151591,40,0,0,0,1
5156140,40,0,0,0,1
5161988,40,0,0,0,1
5163008,40,0,0,0,1
5163182,40,0,0,0,1
5164599,40,0,0,0,1
5168599,40,0,0,0,1
5173189,40,0,0,0,1
5176235,40,1,0,0,0
5178552,40,0,0,0,1
5182237,40,0,0,0,1
5191682,40,0,0,1,1
5192161,40,0,0,0,1
5201691,40,0,0,0,1
5206968,40,0,0,1,1
5208355,40,1,0,1,0
5211915,40,0,0,0,1
5214394,40,0,0,1,0
5217672,40,0,0,0,1
5221809,40,0,0,0,1
5227799,40,0,0,0,1
5229175,40,0,0,0,1
5230020,40,0,0,0,1
5230307,40,0,0,0,1
5235227,40,0,0,0,1
5239000,40,0,0,0,1
5240459,40,0,0,1,1
5243602,40,0,0,1,0
5247077,40,0,0,0,1
5248219,40,0,0,0,1
5256689,40,0,0,1,1
5259611,40,0,0,1,1
5260538,40,0,0,0,1
5265285,40,0,0,0,1
5268865,40,0,0,0,1
5271787,40,0,0,0,1
5281055,40,0,0,1,1
5284470,40,0,0,0,1
5285903,40,0,0,1,1
5286116,40,0,0,0,1
5286572,40,0,0,0,1
5287534,40,0,0,0,1
5287913,40,1,0,0,0
5291555,40,0,0,1,1
5293099,40,0,0,0,1
5295027,40,0,0,0,1
5297362,40,0,0,0,1
5297598,40,0,0,0,1
5300581,40,0,0,0,1
5305062,40,0,0,0,1
5305471,40,0,0,0,1
5306347,40,0,0,0,1
5315962,40,0,0,0,1
5317730,40,0,0,1,1
5319043,40,0,0,0,1
5319589,40,0,0,0,1
5320118,40,0,0,0,1
5321590,40,0,0,0,1
5322818,40,0,0,0,1
5322857,40,0,0,0,1
5322934,40,0,0,0,1
5327618,40,0,0,1,0
5329248,40,0,0,0,1
5329322,40,0,0,0,1
5334331,40,0,0,0,1
5338385,40,0,0,0,1
5343169,40,0,0,0,1
5343501,40,0,0,0,1
5345712,40,0,0,0,1
5345917,40,0,0,0,1
5349643,40,0,0,0,1
