County,Taz,Local Govt Jobs per TAZ pop,ed_k12 Jobs per TAZ pop,County Govt Jobs per County Pop,State Govt Jobs per Reg Pop,Federal Govt Jobs per Reg Pop,ed_high Jobs per Reg Pop
Solano,1282,0.0122949,0.0316251,0.0001363,0,0,0.0000238
Solano,1283,0.0122949,0.0316251,0.0000074,0,0,0.0000561
Solano,1284,0.0122949,0.0316251,0.0000397,0.0000006,0,0.0000075
Solano,1285,0.0122949,0.0316251,0,0,0,0.0001811
Solano,1286,0.0122949,0.0007031,0.0000074,0,0,0.0000007
Solano,1287,0.0122949,0.0007031,0,0,0.0000055,0
Solano,1288,0.0122949,0.0219881,0,0,0.0000011,0.0000361
Solano,1289,0.0122949,0.0219881,0.0000149,0,0.0000004,0.0000213
Solano,1290,0.0122949,0.0126354,0.0000074,0.00001,0.0000032,0.0000148
Napa,1291,0.0046771,0.0044433,0,0,0,0
Napa,1292,0.0046771,0.0044433,0.0010477,0.0000035,0.0000071,0.0000127
Napa,1293,0.0046771,0.0179852,0,0.0000079,0,0.0000204
Napa,1294,0.0046771,0.0179852,0.0002245,0,0,0.0000042
Napa,1295,0.0046771,0.0179852,0.0000374,0,0.0000014,0.0000212
Napa,1296,0.0046771,0.0179852,0,0,0,0.0000056
Napa,1297,0.0046771,0.0179852,0,0,0,0.0000049
Napa,1298,0.0046771,0.0179852,0.0003068,0.0000013,0.0000007,0.0000025
Napa,1299,0.0046771,0.0179852,0.0052683,0,0,0
Napa,1300,0.0046771,0.0179852,0.0000374,0,0,0.000011
Napa,1301,0.0046771,0.0179852,0.0025219,0.0000003,0.0000024,0
Napa,1302,0.0046771,0.0179852,0,0,0,0.0000085
Napa,1303,0.0046771,0.0179852,0,0,0,0
Napa,1304,0.0046771,0.0179852,0,0,0,0.0000107
Napa,1305,0.0046771,0.0179852,0,0,0,0.0000461
Napa,1306,0.0046771,0.0179852,0.0000898,0,0,0.0000371
Napa,1307,0.0046771,0.0179852,0,0,0,0.0000197
Napa,1308,0.0046771,0.0073013,0,0,0,0.0000099
Napa,1309,0.0046771,0.0179852,0,0.000141,0,0.0000092
Napa,1310,0.0046771,0.0129676,0.0000898,0,0,0.0000037
Napa,1311,0.0046771,0.0073013,0.0002245,0.0000017,0,0.0000078
Napa,1312,0.0046771,0.0073013,0,0.0000021,0,0.000002
Napa,1313,0.0046771,0.0073013,0.0002993,0.0000014,0,0.0000021
Napa,1314,0.0046771,0.0199518,0,0,0,0.0000164
Napa,1315,0.0046771,0.0073013,0.0002919,0.0000268,0,0
Napa,1316,0.0046771,0.0073013,0,0.0000021,0,0
Napa,1317,0.0046771,0.0404297,0,0,0,0.0000292
Sonoma,1318,0.004025,0.0129257,0,0.000001,0,0.0000121
Sonoma,1319,0.004025,0.0129257,0,0,0,0.0000116
Sonoma,1320,0.004025,0.0140294,0.0000021,0.0000007,0,0
Sonoma,1321,0.004025,0.0129257,0,0.0000226,0,0.000025
Sonoma,1322,0.004025,0.0129257,0,0.0000032,0,0
Sonoma,1323,0.004025,0.0140294,0.0000792,0,0,0.0000258
Sonoma,1324,0.004025,0.0129257,0.0000146,0,0,0
Sonoma,1325,0.004025,0.0201808,0,0,0.0000003,0.0000042
Sonoma,1326,0.004025,0.0201808,0.0000125,0,0,0.0000041
Sonoma,1327,0.004025,0.0201808,0,0,0,0.000036
Sonoma,1328,0.004025,0.0259057,0,0,0.000141,0.0000188
Sonoma,1329,0.004025,0.0201808,0,0.0000008,0,0.0000056
Sonoma,1330,0.004025,0.0201808,0,0,0,0.0000048
Sonoma,1331,0.004025,0.0201808,0,0.0000006,0,0.0000059
Sonoma,1332,0.004025,0.0201808,0.0000021,0,0,0.000013
Sonoma,1333,0.004025,0.0201808,0,0,0,0.0000087
Sonoma,1334,0.004025,0.0201808,0,0.0000073,0,0.0000393
Sonoma,1335,0.004025,0.0201808,0,0,0.0000007,0.0000142
Sonoma,1336,0.004025,0.0201808,0,0,0.0000018,0.0000444
Sonoma,1337,0.004025,0.0843919,0.0000063,0.0000141,0,0.0000815
Sonoma,1338,0.004025,0,0.0000417,0,0,0
Sonoma,1339,0.004025,0,0,0,0,0
Sonoma,1340,0.004025,0.0085062,0,0,0,0
Sonoma,1341,0.004025,0.0085062,0,0,0,0
Sonoma,1342,0.004025,0.0085062,0,0,0,0.0000186
Sonoma,1343,0.004025,0.0085062,0,0,0,0.0000148
Sonoma,1344,0.004025,0.0085062,0,0,0.0000013,0.0000085
Sonoma,1345,0.004025,0.0085062,0,0,0,0
Sonoma,1346,0.004025,0.0085062,0,0,0,0
Sonoma,1347,0.004025,0.0085062,0,0,0,0.0000071
Sonoma,1348,0.004025,0.0176886,0,0,0.0000004,0
Sonoma,1349,0.004025,0.0176886,0,0,0,0.0000099
Sonoma,1350,0.004025,0.0176886,0,0,0,0.0000149
Sonoma,1351,0.004025,0.0176886,0,0,0,0.0000056
Sonoma,1352,0.004025,0.0176886,0.0000125,0,0,0
Sonoma,1353,0.004025,0.0176886,0.0000208,0,0,0
Sonoma,1354,0.004025,0.0176886,0.0000021,0,0,0
Sonoma,1355,0.004025,0.0176886,0,0,0,0.00001
Sonoma,1356,0.004025,0.0176886,0,0,0,0
Sonoma,1357,0.004025,0.0176886,0,0,0,0
Sonoma,1358,0.004025,0.0176886,0,0,0,0.0000353
Sonoma,1359,0.004025,0.0176886,0,0.0000011,0,0.000001
Sonoma,1360,0.004025,0.0176886,0,0,0,0.0000071
Sonoma,1361,0.004025,0.0176886,0.0000729,0.0000192,0.0000052,0.0000085
Sonoma,1362,0.004025,0.0176886,0,0,0.0000007,0.0000056
Sonoma,1363,0.004025,0.0176886,0.0046646,0.0000233,0,0.0002732
Sonoma,1364,0.004025,0.0176886,0,0,0,0
Sonoma,1365,0.004025,0.0176886,0.0002396,0.0000016,0,0
Sonoma,1366,0.004025,0.0176886,0.0000563,0,0,0
Sonoma,1367,0.004025,0.0233741,0,0,0,0.0000071
Sonoma,1368,0.004025,0.0233741,0.0001563,0.0000155,0.0000028,0.0000267
Sonoma,1369,0.004025,0.0176886,0,0.0000035,0,0.000011
Sonoma,1370,0.004025,0.0176886,0,0,0,0.0000197
Sonoma,1371,0.004025,0.0176886,0,0,0,0.0000197
Sonoma,1372,0.004025,0.0176886,0,0,0,0.0000071
Sonoma,1373,0.004025,0.0176886,0.0000375,0,0,0.0000018
Sonoma,1374,0.004025,0.0176886,0.0002854,0,0.0000062,0.0000068
Sonoma,1375,0.004025,0.0176886,0,0.0000063,0,0
Sonoma,1376,0.004025,0.0176886,0,0,0,0
Sonoma,1377,0.004025,0.0176886,0,0,0,0.0000063
Sonoma,1378,0.004025,0.0176886,0.0000833,0,0,0.0000127
Sonoma,1379,0.004025,0.0176886,0,0,0,0
Sonoma,1380,0.004025,0.0176886,0.0000333,0,0,0.0000076
Sonoma,1381,0.004025,0.0176886,0.0000021,0.0000007,0,0.0000223
Sonoma,1382,0.004025,0.0176886,0,0,0,0.0000065
Sonoma,1383,0.004025,0.0129275,0,0,0,0.0000063
Sonoma,1384,0.004025,0.0264129,0,0,0,0.0000395
Sonoma,1385,0.004025,0.0264129,0,0,0,0.0000056
Sonoma,1386,0.004025,0.0264129,0.0004167,0,0,0.0000063
Sonoma,1387,0.004025,0.0129275,0,0,0,0.0000004
Sonoma,1388,0.004025,0.0129275,0,0,0,0.0000175
Sonoma,1389,0.004025,0.0179595,0.0000646,0.0000017,0.0000038,0.0000137
Sonoma,1390,0.004025,0.0140105,0.000025,0.000001,0,0.0000071
Sonoma,1391,0.004025,0.0140105,0,0.0000007,0,0.0000099
Sonoma,1392,0.004025,0.0140105,0,0,0,0
Sonoma,1393,0.004025,0.0140105,0,0.0000018,0,0.0000124
Sonoma,1394,0.004025,0.0103817,0.0000688,0,0,0.0000127
Sonoma,1395,0.004025,0.0103817,0,0,0,0.0000087
Sonoma,1396,0.004025,0.0103817,0.00005,0,0,0.0000204
Sonoma,1397,0.004025,0.0241055,0,0.0000021,0,0
Sonoma,1398,0.004025,0.0241055,0,0,0,0.0000223
Sonoma,1399,0.004025,0.0241055,0,0.000001,0,0.0000228
Sonoma,1400,0.004025,0.0096265,0,0,0,0.0000035
Sonoma,1401,0.004025,0.0571199,0,0,0,0.00003
Sonoma,1402,0.004025,0.0167462,0,0.0000021,0.0000006,0.0000233
Sonoma,1403,0.004025,0.0179595,0.0000188,0.0000149,0,0.0000062
Marin,1404,0.0079233,0.0128194,0,0,0,0
Marin,1405,0.0079233,0.0128194,0,0,0,0.0000071
Marin,1406,0.0079233,0.0099649,0.0003251,0,0,0
Marin,1407,0.0079233,0.0128194,0,0,0,0.0000114
Marin,1408,0.0079233,0.0128194,0,0,0,0.0000071
Marin,1409,0.0079233,0.0128194,0,0,0.0000001,0.0000268
Marin,1410,0.0079233,0.0128194,0,0,0,0.0000078
Marin,1411,0.0079233,0.0128194,0,0,0,0.0000144
Marin,1412,0.0079233,0.0128194,0.0000528,0,0,0.0000142
Marin,1413,0.0079233,0.0128194,0,0.0000071,0,0
Marin,1414,0.0079233,0.0128194,0,0,0,0.0000142
Marin,1415,0.0079233,0.0099649,0.0000975,0,0.0000145,0.0000214
Marin,1416,0.0079233,0.0099649,0,0.0000003,0.0000083,0.0000056
Marin,1417,0.0079233,0.0110981,0,0,0,0
Marin,1418,0.0079233,0.0099649,0.0003576,0.0000021,0,0.000009
Marin,1419,0.0079233,0.0110981,0,0,0,0.0000134
Marin,1420,0.0079233,0.0132209,0,0,0,0.0000099
Marin,1421,0.0079233,0.0151076,0.0003779,0,0,0.0000269
Marin,1422,0.0079233,0.0151076,0,0,0.0000025,0.0000508
Marin,1423,0.0079233,0.0099649,0.0003251,0,0,0.0000063
Marin,1424,0.0079233,0.0151076,0.0015928,0,0.0000004,0
Marin,1425,0.0079233,0.0151076,0.0130836,0.0000247,0.0000042,0.0000007
Marin,1426,0.0079233,0.0151076,0,0,0,0.0000099
Marin,1427,0.0079233,0.0151076,0,0.0000003,0,0.0000193
Marin,1428,0.0079233,0.0151076,0,0,0,0.0000063
Marin,1429,0.0079233,0.0151076,0,0,0,0.0000162
Marin,1430,0.0079233,0.0151076,0.0000203,0,0.000001,0
Marin,1431,0.0079233,0.0151076,0,0,0,0.0000042
Marin,1432,0.0079233,0.0132209,0,0,0,0.0000037
Marin,1433,0.0079233,0.0132209,0,0,0,0.0000141
Marin,1434,0.0079233,0.0110981,0,0,0,0
Marin,1435,0.0079233,0.0207727,0,0,0,0.0000071
Marin,1436,0.0079233,0.0099649,0.0000488,0,0,0
Marin,1437,0.0079233,0.0103289,0.0004063,0.0000014,0,0
Marin,1438,0.0079233,0.0069599,0,0.0000111,0,0
Marin,1439,0.0079233,0.0103289,0,0,0,0
Marin,1440,0.0079233,0.0103289,0.0000122,0,0,0.0000183
Marin,1441,0.0079233,0.0069599,0,0.0000007,0,0.0000106
Marin,1442,0.0079233,0.0113856,0,0,0,0.0000032
Marin,1443,0.0079233,0.0113856,0,0,0,0.000024
Marin,1444,0.0079233,0.0099649,0,0,0,0
Marin,1445,0.0079233,0.0080652,0,0,0,0.0000042
Marin,1446,0.0079233,0.0080652,0,0,0,0.0000083
Marin,1447,0.0079233,0,0,0,0,0
Marin,1448,0.0079233,0.0098116,0,0,0,0.0000106
Marin,1449,0.0079233,0.0099649,0.0000935,0,0,0.0000007
Marin,1450,0.0079233,0.0099649,0,0,0,0.0000047
Marin,1451,0.0079233,0.0113856,0,0,0,0
Marin,1452,0.0079233,0.0113856,0.0000609,0,0,0.0000035
Marin,1453,0.0079233,0.0099649,0.0000122,0.0000014,0.0000065,0
Marin,1454,0.0079233,0.0099649,0.0000163,0,0.0000007,0.0000042
