pba50zoningmodcat,FREQUENCY,SUM_ACRES,manual_county,ZONE_ID,juris_id,gg_id,tra_id,sesit_id,ppa_id,exp2020_id,exsfd_id,add_bldg,drop_bldg,dua_up,far_up,dua_down,far_down,subsidy,notes,res_rent_cat
plhlGGNADRNAinNA,139,213.1259681,13,1121,plhl,GG,NA,DR,NA,in,NA,HM,,25,1.5,,,,,
plhlGGNADRNAinsfd,47,5.023774083,13,1121,plhl,GG,NA,DR,NA,in,sfd,HM,,25,1.5,,,,,
plhlGGNAHRANAinNA,124,150.2639324,13,1127,plhl,GG,NA,HRA,NA,in,NA,HM,,35,1,,,,,
plhlGGNAHRANAinsfd,351,61.4781085,13,1127,plhl,GG,NA,HRA,NA,in,sfd,HM,,35,1,,,,,
plhlGGNANANAinsfd,3,0.52987731,13,1121,plhl,GG,NA,NA,NA,in,sfd,HM,,35,1,,,,,
plhlGGtra2DRNAinNA,10,24.6929993,13,1121,plhl,GG,tra2,DR,NA,in,NA,HM,,75,2,,,,,
plhlGGtra2DRNAinsfd,1,0.504151859,13,1121,plhl,GG,tra2,DR,NA,in,sfd,HM,,35,1.5,,,,,
plhlGGtra2HRANAinNA,16,4.989132791,13,1129,plhl,GG,tra2,HRA,NA,in,NA,HM,,100,2.5,,,,,
plhlGGtra2HRANAinsfd,4,0.768884376,13,1129,plhl,GG,tra2,HRA,NA,in,sfd,HM,,50,2,,,,,
richGGNADRNAinNA,197,362.8999641,13,1069,rich,GG,NA,DR,NA,in,NA,HM,,25,1.5,,,,,
richGGNADRNAinsfd,287,21.67064056,13,1069,rich,GG,NA,DR,NA,in,sfd,HM,,25,1.5,,,,,
richGGNAHRADRNAinsfd,2,0.497487597,13,1045,rich,GG,NA,HRADR,NA,in,sfd,HM,,35,1,,,,,
richGGNANANAinNA,1575,917.4848749,13,1059,rich,GG,NA,NA,NA,in,NA,HM,,35,1,,,,,
richGGNANANAinsfd,2085,211.961918,13,1059,rich,GG,NA,NA,NA,in,sfd,HM,,35,1,,,,,
richGGtra2DRNAinNA,12,3.020165033,13,1053,rich,GG,tra2,DR,NA,in,NA,HM,,75,2,,,,,
richGGtra2DRNAinsfd,4,0.447448846,13,1054,rich,GG,tra2,DR,NA,in,sfd,HM,,35,1.5,,,,,
richGGtra2NANAinNA,171,35.37897106,13,1058,rich,GG,tra2,NA,NA,in,NA,HM,,75,2,,,,,
richGGtra2NANAinsfd,465,51.96425381,13,1049,rich,GG,tra2,NA,NA,in,sfd,HM,,35,1.5,,,,,
richGGtra2c1NANAinNA,1146,242.3536476,13,1058,rich,GG,tra2c1,NA,NA,in,NA,HM,,75,2,,,,,
richGGtra2c1NANAinsfd,1174,110.3372326,13,1061,rich,GG,tra2c1,NA,NA,in,sfd,HM,,35,1.5,,,,,
richGGtra3DRNAinNA,201,33.26884393,13,1055,rich,GG,tra3,DR,NA,in,NA,HM,,35,2,,,,,
richGGtra3DRNAinsfd,168,16.93850515,13,1055,rich,GG,tra3,DR,NA,in,sfd,HM,,35,2,,,,,
richGGtra3NANAinNA,187,166.1826137,13,1058,rich,GG,tra3,NA,NA,in,NA,HM,,35,2,,,,,
richGGtra3NANAinsfd,175,17.83928044,13,1060,rich,GG,tra3,NA,NA,in,sfd,HM,,35,2,,,,,
spabGGNANANAinNA,110,48.21766128,13,1064,spab,GG,NA,NA,NA,in,NA,HM,,35,1,,,,,
spabGGNANANAinsfd,21,2.062493716,13,1067,spab,GG,NA,NA,NA,in,sfd,HM,,35,1,,,,,
spabGGtra3DRNAinNA,204,164.2366704,13,1066,spab,GG,tra3,DR,NA,in,NA,HM,,35,2,,,,,
spabGGtra3DRNAinsfd,42,4.309796759,13,1066,spab,GG,tra3,DR,NA,in,sfd,HM,,35,2,,,,,
spabGGtra3NANAinNA,192,56.58367659,13,1072,spab,GG,tra3,NA,NA,in,NA,HM,,35,2,,,,,
spabGGtra3NANAinsfd,55,7.035095601,13,1071,spab,GG,tra3,NA,NA,in,sfd,HM,,35,2,,,,,
sramGGNAHRANAinNA,213,735.5954878,13,1168,sram,GG,NA,HRA,NA,in,NA,HM,,35,1,,,,,
sramGGNAHRANAinsfd,30,7.703634361,13,1168,sram,GG,NA,HRA,NA,in,sfd,HM,,35,1,,,,,
sramGGNAHRADRNAinNA,253,301.8104622,13,1176,sram,GG,NA,HRADR,NA,in,NA,HM,,35,1,,,,,
sramGGNAHRADRNAinsfd,1162,144.992422,13,1176,sram,GG,NA,HRADR,NA,in,sfd,HM,,35,1,,,,,
walcGGNAHRANAinNA,108,88.59214082,13,1136,walc,GG,NA,HRA,NA,in,NA,HM,,35,1,,,,,
walcGGNAHRANAinsfd,180,48.52999821,13,1142,walc,GG,NA,HRA,NA,in,sfd,HM,,35,1,,,,,
walcGGNAHRADRNAinNA,211,409.1389222,13,1138,walc,GG,NA,HRADR,NA,in,NA,HM,,35,1,,,,,
walcGGNAHRADRNAinsfd,980,258.5330859,13,1145,walc,GG,NA,HRADR,NA,in,sfd,HM,,35,1,,,,,
walcGGtra2HRANAinNA,98,51.39049991,13,1136,walc,GG,tra2,HRA,NA,in,NA,HM,,100,2.5,,,,,
walcGGtra2HRANAinsfd,275,68.35507616,13,1133,walc,GG,tra2,HRA,NA,in,sfd,HM,,50,2,,,,,
walcGGtra2HRADRNAinNA,423,263.3211114,13,1145,walc,GG,tra2,HRADR,NA,in,NA,HM,,100,2.5,,,,,
walcGGtra2HRADRNAinsfd,185,32.76024837,13,1145,walc,GG,tra2,HRADR,NA,in,sfd,HM,,50,2,,,,,
walcGGtra3HRANAinNA,48,19.35611592,13,1147,walc,GG,tra3,HRA,NA,in,NA,HM,,50,2.5,,,,,
walcGGtra3HRANAinsfd,100,29.54481591,13,1144,walc,GG,tra3,HRA,NA,in,sfd,HM,,50,2,,,,,
walcGGtra3HRADRNAinNA,408,289.1619972,13,1146,walc,GG,tra3,HRADR,NA,in,NA,HM,,50,2.5,,,,,
walcGGtra3HRADRNAinsfd,27,6.256832774,13,1145,walc,GG,tra3,HRADR,NA,in,sfd,HM,,50,2,,,,,
concGGNADRppainNA,2,3.26622133,13,1097,conc,GG,NA,DR,ppa,in,NA,IW,,,2,,,,,
antiNANADRppainNA,65,309.371243,13,1183,anti,NA,NA,DR,ppa,in,NA,IW,,,2,,,,,
antiNANADRppainsfd,5,5.4242299,13,1183,anti,NA,NA,DR,ppa,in,sfd,IW,,,2,,,,,
antiNANANAppainNA,30,104.3607349,13,1188,anti,NA,NA,NA,ppa,in,NA,IW,,,2,,,,,
concNANADRppainNA,279,551.3300804,13,1118,conc,NA,NA,DR,ppa,in,NA,IW,,,2,,,,,
oklyNANADRppainNA,108,723.9803018,13,1182,okly,NA,NA,DR,ppa,in,NA,IW,,,2,,,,,
oklyNANADRppainsfd,47,41.77531137,13,1182,okly,NA,NA,DR,ppa,in,sfd,IW,,,2,,,,,
pittNANADRppainNA,7,54.34282255,13,1204,pitt,NA,NA,DR,ppa,in,NA,IW,,,2,,,,,
pittNANANAppainNA,47,1060.205692,13,1205,pitt,NA,NA,NA,ppa,in,NA,IW,,,2,,,,,
antiNANADRNAinNA,3398,8925.611384,13,1183,anti,NA,NA,DR,NA,in,NA,,,,,,,,,
antiNANADRNAinsfd,21137,3687.013582,13,1185,anti,NA,NA,DR,NA,in,sfd,,,,,,,,,
antiNANANANAinNA,945,978.1777088,13,1188,anti,NA,NA,NA,NA,in,NA,,,,,,,,,
antiNANANANAinsfd,3539,533.3623441,13,1191,anti,NA,NA,NA,NA,in,sfd,,,,,,,,,
antiNAtra2DRNAinNA,23,36.96486037,13,1184,anti,NA,tra2,DR,NA,in,NA,,,,,,,,,
antiNAtra2DRNAinsfd,233,42.27893023,13,1184,anti,NA,tra2,DR,NA,in,sfd,,,,,,,,,
brenNANADRNAinNA,2701,3636.02757,13,1179,bren,NA,NA,DR,NA,in,NA,,,,,,,,,
brenNANADRNAinsfd,12659,2484.733591,13,1179,bren,NA,NA,DR,NA,in,sfd,,,,,,,,,
brenNANANANAinNA,1162,729.9332352,13,1179,bren,NA,NA,NA,NA,in,NA,,,,,,,,,
brenNANANANAinsfd,2141,282.8810045,13,1179,bren,NA,NA,NA,NA,in,sfd,,,,,,,,,
clayNANADRNAinNA,34,578.9361802,13,1102,clay,NA,NA,DR,NA,in,NA,,,,,,,,,
clayNANADRNAinsfd,7,3.726688295,13,1102,clay,NA,NA,DR,NA,in,sfd,,,,,,,,,
clayNANAHRADRNAinNA,257,440.318614,13,1102,clay,NA,NA,HRADR,NA,in,NA,,,,,,,,,
clayNANAHRADRNAinsfd,2252,550.6295538,13,1100,clay,NA,NA,HRADR,NA,in,sfd,,,,,,,,,
concNANADRNAinNA,2742,4006.98786,13,1118,conc,NA,NA,DR,NA,in,NA,,,,,,,,,
concNANADRNAinsfd,16920,3334.516001,13,1109,conc,NA,NA,DR,NA,in,sfd,,,,,,,,,
concNANAHRADRNAinNA,226,363.2121557,13,1103,conc,NA,NA,HRADR,NA,in,NA,,,,,,,,,
concNANAHRADRNAinsfd,3700,836.5418017,13,1103,conc,NA,NA,HRADR,NA,in,sfd,,,,,,,,,
concNANANANAinNA,783,3171.083407,13,1110,conc,NA,NA,NA,NA,in,NA,,,,,,,,,
concNANANANAinsfd,3839,786.6906757,13,1106,conc,NA,NA,NA,NA,in,sfd,,,,,,,,,
concNAtra2DRNAinNA,4,23.98634439,13,1116,conc,NA,tra2,DR,NA,in,NA,,,,,,,,,
concNAtra2DRNAinsfd,1,0.166602308,13,1117,conc,NA,tra2,DR,NA,in,sfd,,,,,,,,,
danvNANADRNAinNA,212,3660.345499,13,1167,danv,NA,NA,DR,NA,in,NA,,,,,,,,,
danvNANADRNAinsfd,81,272.0275266,13,1167,danv,NA,NA,DR,NA,in,sfd,,,,,,,,,
danvNANAHRANAinNA,333,270.7295757,13,1169,danv,NA,NA,HRA,NA,in,NA,,,,,,,,,
danvNANAHRANAinsfd,1952,460.3569611,13,1169,danv,NA,NA,HRA,NA,in,sfd,,,,,,,,,
danvNANAHRADRNAinNA,1017,1286.568742,13,1165,danv,NA,NA,HRADR,NA,in,NA,,,,,,,,,
danvNANAHRADRNAinsfd,10724,3669.247563,13,1167,danv,NA,NA,HRADR,NA,in,sfd,,,,,,,,,
danvNANANANAinNA,24,222.9227961,13,1169,danv,NA,NA,NA,NA,in,NA,,,,,,,,,
danvNANANANAinsfd,30,78.8115098,13,1161,danv,NA,NA,NA,NA,in,sfd,,,,,,,,,
elceNANADRNAinNA,2,0.321970309,13,1048,elce,NA,NA,DR,NA,in,NA,,,,,,,,,
elceNANADRNAinsfd,3,0.34551028,13,1048,elce,NA,NA,DR,NA,in,sfd,,,,,,,,,
elceNANAHRANAinNA,168,165.0143138,13,1046,elce,NA,NA,HRA,NA,in,NA,,,,,,,,,
elceNANAHRANAinsfd,1233,220.6336903,13,1042,elce,NA,NA,HRA,NA,in,sfd,,,,,,,,,
elceNANANANAinNA,97,199.8652775,13,1047,elce,NA,NA,NA,NA,in,NA,,,,,,,,,
elceNANANANAinsfd,968,143.6799474,13,1052,elce,NA,NA,NA,NA,in,sfd,,,,,,,,,
elceNAtra2DRNAinNA,9,2.636989867,13,1048,elce,NA,tra2,DR,NA,in,NA,,,,,,,,,
elceNAtra2DRNAinsfd,6,0.565177824,13,1048,elce,NA,tra2,DR,NA,in,sfd,,,,,,,,,
elceNAtra2NANAinNA,6,9.167738423,13,1053,elce,NA,tra2,NA,NA,in,NA,,,,,,,,,
elceNAtra2NANAinsfd,5,0.601115502,13,1053,elce,NA,tra2,NA,NA,in,sfd,,,,,,,,,
elceNAtra3DRNAinNA,110,13.74175337,13,1048,elce,NA,tra3,DR,NA,in,NA,,,,,,,,,
elceNAtra3DRNAinsfd,299,33.46998782,13,1048,elce,NA,tra3,DR,NA,in,sfd,,,,,,,,,
elceNAtra3HRANAinNA,3,1.35219675,13,1046,elce,NA,tra3,HRA,NA,in,NA,,,,,,,,,
elceNAtra3HRANAinsfd,42,5.088705862,13,1046,elce,NA,tra3,HRA,NA,in,sfd,,,,,,,,,
elceNAtra3HRADRNAinNA,1,0.149957136,13,1046,elce,NA,tra3,HRADR,NA,in,NA,,,,,,,,,
elceNAtra3HRADRNAinsfd,1,0.074525517,13,1046,elce,NA,tra3,HRADR,NA,in,sfd,,,,,,,,,
elceNAtra3NANAinNA,149,60.01752091,13,1047,elce,NA,tra3,NA,NA,in,NA,,,,,,,,,
elceNAtra3NANAinsfd,895,104.3617244,13,1047,elce,NA,tra3,NA,NA,in,sfd,,,,,,,,,
hercNANADRNAinNA,695,1991.321294,13,1083,herc,NA,NA,DR,NA,in,NA,,,,,,,,,
hercNANADRNAinsfd,5331,888.7431248,13,1083,herc,NA,NA,DR,NA,in,sfd,,,,,,,,,
hercNANANANAinNA,1,0.166881415,13,1089,herc,NA,NA,NA,NA,in,NA,,,,,,,,,
hercNANANANAinsfd,2,0.336467144,13,1083,herc,NA,NA,NA,NA,in,sfd,,,,,,,,,
hercNAtra3NANAinNA,1,11.25553504,13,1083,herc,NA,tra3,NA,NA,in,NA,,,,,,,,,
lafaNANADRNAinNA,59,530.2134718,13,1151,lafa,NA,NA,DR,NA,in,NA,,,,,,,,,
lafaNANADRNAinsfd,56,174.7559961,13,1159,lafa,NA,NA,DR,NA,in,sfd,,,,,,,,,
lafaNANAHRANAinNA,744,886.544368,13,1149,lafa,NA,NA,HRA,NA,in,NA,,,,,,,,,
lafaNANAHRANAinsfd,4778,3183.102146,13,1132,lafa,NA,NA,HRA,NA,in,sfd,,,,,,,,,
lafaNANAHRADRNAinNA,102,275.3511101,13,1151,lafa,NA,NA,HRADR,NA,in,NA,,,,,,,,,
lafaNANAHRADRNAinsfd,1858,863.9961844,13,1151,lafa,NA,NA,HRADR,NA,in,sfd,,,,,,,,,
lafaNANANANAinNA,89,2209.247922,13,1131,lafa,NA,NA,NA,NA,in,NA,,,,,,,,,
lafaNANANANAinsfd,67,231.6615331,13,1132,lafa,NA,NA,NA,NA,in,sfd,,,,,,,,,
lafaNAtra2HRANAinNA,39,35.29902082,13,1132,lafa,NA,tra2,HRA,NA,in,NA,,,,,,,,,
lafaNAtra2HRANAinsfd,150,92.87893296,13,1132,lafa,NA,tra2,HRA,NA,in,sfd,,,,,,,,,
martNANADRNAinNA,704,2397.040764,13,1087,mart,NA,NA,DR,NA,in,NA,,,,,,,,,
martNANADRNAinsfd,2962,761.8320257,13,1096,mart,NA,NA,DR,NA,in,sfd,,,,,,,,,
martNANAHRANAinNA,11,20.17452797,13,1131,mart,NA,NA,HRA,NA,in,NA,,,,,,,,,
martNANAHRANAinsfd,130,89.09479358,13,1131,mart,NA,NA,HRA,NA,in,sfd,,,,,,,,,
martNANAHRADRNAinNA,277,314.5619367,13,1125,mart,NA,NA,HRADR,NA,in,NA,,,,,,,,,
martNANAHRADRNAinsfd,2496,527.7613378,13,1126,mart,NA,NA,HRADR,NA,in,sfd,,,,,,,,,
martNANANANAinNA,845,1211.446305,13,1124,mart,NA,NA,NA,NA,in,NA,,,,,,,,,
martNANANANAinsfd,3654,832.4167843,13,1124,mart,NA,NA,NA,NA,in,sfd,,,,,,,,,
martNAtra3NANAinNA,136,228.10481,13,1093,mart,NA,tra3,NA,NA,in,NA,,,,,,,,,
martNAtra3NANAinsfd,166,27.36950664,13,1091,mart,NA,tra3,NA,NA,in,sfd,,,,,,,,,
moraNANADRNAinNA,79,1887.355446,13,1157,mora,NA,NA,DR,NA,in,NA,,,,,,,,,
moraNANADRNAinsfd,14,49.39280577,13,1158,mora,NA,NA,DR,NA,in,sfd,,,,,,,,,
moraNANAHRANAinNA,181,349.9795152,13,1159,mora,NA,NA,HRA,NA,in,NA,,,,,,,,,
moraNANAHRANAinsfd,2061,727.7136,13,1160,mora,NA,NA,HRA,NA,in,sfd,,,,,,,,,
moraNANAHRADRNAinNA,357,546.8133722,13,1158,mora,NA,NA,HRADR,NA,in,NA,,,,,,,,,
moraNANAHRADRNAinsfd,2137,878.7696851,13,1159,mora,NA,NA,HRADR,NA,in,sfd,,,,,,,,,
moraNANANANAinNA,37,928.9571749,13,1160,mora,NA,NA,NA,NA,in,NA,,,,,,,,,
moraNANANANAinsfd,34,47.47963292,13,1160,mora,NA,NA,NA,NA,in,sfd,,,,,,,,,
oklyNANADRNAinNA,2071,5932.811187,13,1181,okly,NA,NA,DR,NA,in,NA,,,,,,,,,
oklyNANADRNAinsfd,9062,2163.942204,13,1180,okly,NA,NA,DR,NA,in,sfd,,,,,,,,,
orinNANADRNAinNA,13,204.1905179,13,1157,orin,NA,NA,DR,NA,in,NA,,,,,,,,,
orinNANADRNAinsfd,7,13.12099327,13,1158,orin,NA,NA,DR,NA,in,sfd,,,,,,,,,
orinNANAHRANAinNA,504,881.2994386,13,1156,orin,NA,NA,HRA,NA,in,NA,,,,,,,,,
orinNANAHRANAinsfd,4917,3336.489192,13,1154,orin,NA,NA,HRA,NA,in,sfd,,,,,,,,,
orinNANAHRADRNAinNA,46,158.6572156,13,1158,orin,NA,NA,HRADR,NA,in,NA,,,,,,,,,
orinNANAHRADRNAinsfd,869,397.5463071,13,1158,orin,NA,NA,HRADR,NA,in,sfd,,,,,,,,,
orinNANANANAinNA,174,1840.424919,13,1156,orin,NA,NA,NA,NA,in,NA,,,,,,,,,
orinNANANANAinsfd,36,65.37132239,13,1154,orin,NA,NA,NA,NA,in,sfd,,,,,,,,,
orinNAtra2HRANAinNA,47,12.733402,13,1156,orin,NA,tra2,HRA,NA,in,NA,,,,,,,,,
orinNAtra2HRANAinsfd,174,70.02482409,13,1156,orin,NA,tra2,HRA,NA,in,sfd,,,,,,,,,
orinNAtra2NANAinNA,13,7.465290733,13,1156,orin,NA,tra2,NA,NA,in,NA,,,,,,,,,
orinNAtra2NANAinsfd,3,0.90188467,13,1156,orin,NA,tra2,NA,NA,in,sfd,,,,,,,,,
pinoNANADRNAinNA,268,1139.264774,13,1082,pino,NA,NA,DR,NA,in,NA,,,,,,,,,
pinoNANADRNAinsfd,3933,954.4298979,13,1084,pino,NA,NA,DR,NA,in,sfd,,,,,,,,,
pinoNANANANAinNA,177,258.5675901,13,1083,pino,NA,NA,NA,NA,in,NA,,,,,,,,,
pinoNANANANAinsfd,1302,202.567809,13,1083,pino,NA,NA,NA,NA,in,sfd,,,,,,,,,
pittNANADRNAinNA,953,1792.82503,13,1201,pitt,NA,NA,DR,NA,in,NA,,,,,,,,,
pittNANADRNAinsfd,4990,860.8941267,13,1201,pitt,NA,NA,DR,NA,in,sfd,,,,,,,,,
pittNANANANAinNA,1620,3562.729031,13,1098,pitt,NA,NA,NA,NA,in,NA,,,,,,,,,
pittNANANANAinsfd,5285,859.4880187,13,1098,pitt,NA,NA,NA,NA,in,sfd,,,,,,,,,
pittNAtra2NANAinNA,3,12.12670173,13,1098,pitt,NA,tra2,NA,NA,in,NA,,,,,,,,,
pittNAtra2NANAinsfd,8,0.768568399,13,1098,pitt,NA,tra2,NA,NA,in,sfd,,,,,,,,,
plhlNANADRNAinNA,502,331.7912094,13,1123,plhl,NA,NA,DR,NA,in,NA,,,,,,,,,
plhlNANADRNAinsfd,1381,219.744063,13,1126,plhl,NA,NA,DR,NA,in,sfd,,,,,,,,,
plhlNANAHRANAinNA,781,707.8199937,13,1127,plhl,NA,NA,HRA,NA,in,NA,,,,,,,,,
plhlNANAHRANAinsfd,5760,1366.492269,13,1129,plhl,NA,NA,HRA,NA,in,sfd,,,,,,,,,
plhlNANAHRADRNAinNA,85,340.8484365,13,1126,plhl,NA,NA,HRADR,NA,in,NA,,,,,,,,,
plhlNANAHRADRNAinsfd,741,166.4776415,13,1126,plhl,NA,NA,HRADR,NA,in,sfd,,,,,,,,,
plhlNANANANAinNA,17,93.32601795,13,1127,plhl,NA,NA,NA,NA,in,NA,,,,,,,,,
plhlNANANANAinsfd,23,18.61473001,13,1121,plhl,NA,NA,NA,NA,in,sfd,,,,,,,,,
richNANADRNAinNA,1803,10373.76797,13,1069,rich,NA,NA,DR,NA,in,NA,,,,,,,,,
richNANADRNAinsfd,6323,1103.136637,13,1069,rich,NA,NA,DR,NA,in,sfd,,,,,,,,,
richNANANANAinNA,1893,1909.764659,13,1059,rich,NA,NA,NA,NA,in,NA,,,,,,,,,
richNANANANAinsfd,5158,536.3255085,13,1059,rich,NA,NA,NA,NA,in,sfd,,,,,,,,,
richNAtra2DRNAinsfd,1,0.116257618,13,1054,rich,NA,tra2,DR,NA,in,sfd,,,,,,,,,
richNAtra2NANAinNA,11,5.915623675,13,1049,rich,NA,tra2,NA,NA,in,NA,,,,,,,,,
richNAtra2NANAinsfd,21,2.06618118,13,1050,rich,NA,tra2,NA,NA,in,sfd,,,,,,,,,
richNAtra2c1NANAinNA,1,7.992556167,13,1060,rich,NA,tra2c1,NA,NA,in,NA,,,,,,,,,
richNAtra3DRNAinNA,322,208.6119017,13,1073,rich,NA,tra3,DR,NA,in,NA,,,,,,,,,
richNAtra3DRNAinsfd,2320,295.0026165,13,1054,rich,NA,tra3,DR,NA,in,sfd,,,,,,,,,
richNAtra3NANAinNA,677,146.31865,13,1065,rich,NA,tra3,NA,NA,in,NA,,,,,,,,,
richNAtra3NANAinsfd,3025,323.2937943,13,1049,rich,NA,tra3,NA,NA,in,sfd,,,,,,,,,
spabNANADRNAinNA,92,84.88118452,13,1075,spab,NA,NA,DR,NA,in,NA,,,,,,,,,
spabNANADRNAinsfd,60,10.56573064,13,1075,spab,NA,NA,DR,NA,in,sfd,,,,,,,,,
spabNANANANAinNA,413,94.10018237,13,1071,spab,NA,NA,NA,NA,in,NA,,,,,,,,,
spabNANANANAinsfd,1965,235.9552572,13,1071,spab,NA,NA,NA,NA,in,sfd,,,,,,,,,
spabNAtra3DRNAinNA,350,162.4922668,13,1066,spab,NA,tra3,DR,NA,in,NA,,,,,,,,,
spabNAtra3DRNAinsfd,439,65.95032437,13,1066,spab,NA,tra3,DR,NA,in,sfd,,,,,,,,,
spabNAtra3NANAinNA,402,192.9002839,13,1071,spab,NA,tra3,NA,NA,in,NA,,,,,,,,,
spabNAtra3NANAinsfd,1558,179.6171384,13,1067,spab,NA,tra3,NA,NA,in,sfd,,,,,,,,,
sramNANADRNAinNA,320,2860.969587,13,1175,sram,NA,NA,DR,NA,in,NA,,,,,,,,,
sramNANADRNAinsfd,54,37.90563621,13,1175,sram,NA,NA,DR,NA,in,sfd,,,,,,,,,
sramNANAHRANAinNA,803,1030.745857,13,1170,sram,NA,NA,HRA,NA,in,NA,,,,,,,,,
sramNANAHRANAinsfd,4306,773.3596881,13,1168,sram,NA,NA,HRA,NA,in,sfd,,,,,,,,,
sramNANAHRADRNAinNA,1353,1997.521086,13,1176,sram,NA,NA,HRADR,NA,in,NA,,,,,,,,,
sramNANAHRADRNAinsfd,11055,2046.639353,13,1176,sram,NA,NA,HRADR,NA,in,sfd,,,,,,,,,
sramNANANANAinNA,16,181.0166334,13,1170,sram,NA,NA,NA,NA,in,NA,,,,,,,,,
walcNANADRNAinNA,47,1837.047697,13,1148,walc,NA,NA,DR,NA,in,NA,,,,,,,,,
walcNANAHRANAinNA,873,1190.60347,13,1135,walc,NA,NA,HRA,NA,in,NA,,,,,,,,,
walcNANAHRANAinsfd,5524,1605.278329,13,1135,walc,NA,NA,HRA,NA,in,sfd,,,,,,,,,
walcNANAHRADRNAinNA,847,2179.470979,13,1148,walc,NA,NA,HRADR,NA,in,NA,,,,,,,,,
walcNANAHRADRNAinsfd,5111,1335.146366,13,1137,walc,NA,NA,HRADR,NA,in,sfd,,,,,,,,,
walcNANANANAinNA,48,1267.933748,13,1141,walc,NA,NA,NA,NA,in,NA,,,,,,,,,
walcNANANANAinsfd,2,1.299174073,13,1142,walc,NA,NA,NA,NA,in,sfd,,,,,,,,,
walcNAtra2HRANAinNA,6,2.952748258,13,1133,walc,NA,tra2,HRA,NA,in,NA,,,,,,,,,
walcNAtra2NANAinNA,2,5.530817076,13,1133,walc,NA,tra2,NA,NA,in,NA,,,,,,,,,
walcNAtra3HRANAinNA,136,79.62519842,13,1144,walc,NA,tra3,HRA,NA,in,NA,,,,,,,,,
walcNAtra3HRANAinsfd,300,100.6006149,13,1147,walc,NA,tra3,HRA,NA,in,sfd,,,,,,,,,
walcNAtra3HRADRNAinNA,22,25.69947366,13,1134,walc,NA,tra3,HRADR,NA,in,NA,,,,,,,,,
walcNAtra3HRADRNAinsfd,38,3.315416638,13,1134,walc,NA,tra3,HRADR,NA,in,sfd,,,,,,,,,
belvGGNAHRANAinNA,5,1.605039937,41,1447,belv,GG,NA,HRA,NA,in,NA,HM,,35,1,,,,,2
belvGGNAHRANAinsfd,33,5.786457436,41,1447,belv,GG,NA,HRA,NA,in,sfd,HM,,35,1,,,,,2
belvGGtra3HRANAinNA,35,20.01737721,41,1447,belv,GG,tra3,HRA,NA,in,NA,HM,,50,2.5,,,,,2
belvGGtra3HRANAinsfd,130,20.07823409,41,1447,belv,GG,tra3,HRA,NA,in,sfd,HM,,50,2,,,,,2
cmadGGNAHRANAinNA,127,95.55565445,41,1441,cmad,GG,NA,HRA,NA,in,NA,HM,,35,1,,,,,2
cmadGGNAHRANAinsfd,296,29.60352543,41,1441,cmad,GG,NA,HRA,NA,in,sfd,HM,,35,1,,,,,2
frfxGGNAHRANAinNA,153,36.30400118,41,1434,frfx,GG,NA,HRA,NA,in,NA,HM,,35,1,,,,,2
frfxGGNAHRANAinsfd,238,32.37214649,41,1434,frfx,GG,NA,HRA,NA,in,sfd,HM,,35,1,,,,,2
frfxGGNAHRADRNAinNA,38,8.445482109,41,1419,frfx,GG,NA,HRADR,NA,in,NA,HM,,35,1,,,,,2
frfxGGNAHRADRNAinsfd,89,10.87842887,41,1419,frfx,GG,NA,HRADR,NA,in,sfd,HM,,35,1,,,,,2
larkGGNAHRANAinNA,177,108.4620103,41,1440,lark,GG,NA,HRA,NA,in,NA,HM,,35,1,,,,,3
larkGGNAHRANAinsfd,404,61.08392655,41,1440,lark,GG,NA,HRA,NA,in,sfd,HM,,35,1,,,,,3
larkGGNAHRADRNAinNA,217,92.55564648,41,1437,lark,GG,NA,HRADR,NA,in,NA,HM,,35,1,,,,,3
larkGGNAHRADRNAinsfd,387,15.0110591,41,1437,lark,GG,NA,HRADR,NA,in,sfd,HM,,35,1,,,,,3
larkGGtra3HRANAinNA,200,134.2984249,41,1438,lark,GG,tra3,HRA,NA,in,NA,HM,,50,2.5,,,,,3
larkGGtra3HRANAinsfd,530,65.00231754,41,1437,lark,GG,tra3,HRA,NA,in,sfd,HM,,50,2,,,,,3
larkGGtra3HRADRNAinNA,3,2.045858925,41,1437,lark,GG,tra3,HRADR,NA,in,NA,HM,,50,2.5,,,,,3
milvGGNAHRADRNAinNA,17,2.845799898,41,1443,milv,GG,NA,HRADR,NA,in,NA,HM,,35,1,,,,,2
milvGGNAHRADRNAinsfd,23,2.249577731,41,1443,milv,GG,NA,HRADR,NA,in,sfd,HM,,35,1,,,,,2
novaGGNAHRADRNAinNA,336,278.0918274,41,1411,nova,GG,NA,HRADR,NA,in,NA,HM,,35,1,,,,,
novaGGNAHRADRNAinsfd,2233,389.9420739,41,1412,nova,GG,NA,HRADR,NA,in,sfd,HM,,35,1,,,,,
novaGGNANANAinNA,74,37.36467085,41,1412,nova,GG,NA,NA,NA,in,NA,HM,,35,1,,,,,
novaGGNANANAinsfd,93,15.65874898,41,1412,nova,GG,NA,NA,NA,in,sfd,HM,,35,1,,,,,
novaGGtra3DRNAinNA,5,5.384961694,41,1408,nova,GG,tra3,DR,NA,in,NA,HM,,35,2,,,,,
novaGGtra3DRNAinsfd,31,0.895572702,41,1408,nova,GG,tra3,DR,NA,in,sfd,HM,,35,2,,,,,
