TAZ,shrq1_2010,shrq2_2010,shrq3_2010,shrq4_2010,shrw0_2010,shrw1_2010,shrw2_2010,shrw3_2010,shra1_2010,shra2_2010,shra3_2010,shra4_2010,shrn_2010,shry_2010,qmn,qsd,wmn,wsd,amn,asd
100327,0.046698113,0.173081761,0.142861635,0.637358491,0.224245283,0.420283019,0.294433962,0.061037736,0.27283237,0.076300578,0.457803468,0.193063584,0.615849057,0.384150943," 99,588 "," 10,130,704 ", 1.21058 , 71 , 51 ," 6,227 "
100328,0.239276572,0.124159709,0.246046745,0.390516973,0.224258373,0.420287081,0.294425837,0.061028708,0.285846438,0.096207216,0.471785384,0.146160962,0.615837321,0.384162679," 77,675 "," 7,553,372 ", 1.21053 , 93 , 49 ," 7,319 "
100329,0.142611514,0.21140734,0.18288899,0.463092156,0.217193676,0.385573123,0.352766798,0.044466403,0.262283237,0.210260116,0.432803468,0.094653179,0.638715415,0.361284585," 84,170 "," 10,995,377 ", 1.23785 , 135 , 44 ," 7,727 "
100330,0.097439516,0.271794355,0.125645161,0.505120968,0.21720196,0.38557229,0.352769209,0.044456541,0.2484375,0.1640625,0.4609375,0.1265625,0.638709677,0.361290323," 86,884 "," 12,027,940 ", 1.23782 , 132 , 46 ," 7,980 "
100331,0.08185567,0.266907216,0.170824742,0.480412371,0.370343643,0.256151203,0.291030928,0.082474227,0.24039653,0.133828996,0.460966543,0.164807931,0.714398625,0.285601375," 86,956 "," 6,585,173 ", 1.11038 , 60 , 48 ," 5,354 "
100332,0.130447761,0.179353234,0.391293532,0.298905473,0.370329834,0.25615641,0.291030297,0.082483459,0.228769497,0.112651646,0.474870017,0.183708839,0.714378109,0.285621891," 78,694 "," 3,009,444 ", 1.11041 , 41 , 49 ," 4,136 "
100333,0.101130221,0.092137592,0.244938575,0.561793612,0.436683047,0.22960688,0.209238329,0.124471744,0.218644068,0.133898305,0.412711864,0.234745763,0.665945946,0.334054054," 95,482 "," 11,249,104 ", 1.05884 , 69 , 51 ," 8,457 "
100334,0.125179153,0.184087948,0.188517915,0.502214984,0.258725428,0.277210469,0.319294474,0.144769629,0.207056102,0.126084442,0.465587045,0.201272412,0.665977199,0.334022801," 88,020 "," 14,734,903 ", 1.39354 , 146 , 49 ," 12,521 "
100335,0.053508287,0.180276243,0.230994475,0.535220994,0.258729282,0.277209945,0.319309392,0.144751381,0.237642586,0.120722433,0.461026616,0.180608365,0.665994475,0.334005525," 94,297 "," 9,336,721 ", 1.39351 , 86 , 49 ," 7,238 "
100336,0.167974569,0.346457766,0.265095368,0.220472298,0.191662125,0.550626703,0.243097184,0.014613987,0.131052632,0.279473684,0.454210526,0.135263158,0.790154405,0.209845595," 66,877 "," 10,158,924 ", 1.08505 , 274 , 43 ," 11,572 "
100337,0.391015519,0.365168779,0.15280445,0.091011252,0.186216216,0.392375533,0.33200569,0.08940256,0.292197858,0.278429373,0.313105558,0.116267211,0.526315789,0.473684211," 45,899 "," 2,644,833 ", 1.35142 , 167 , 44 ," 6,931 "
100338,0.241074563,0.146208884,0.285710827,0.327005726,0.352578692,0.383292978,0.154794189,0.10933414,0.203036053,0.216793169,0.481024668,0.09914611,0.740920097,0.259079903," 73,928 "," 12,274,550 ", 1.05368 , 128 , 43 ," 13,661 "
100339,0.067068063,0.012198953,0.290649215,0.63008377,0.092481675,0.518973822,0.35817801,0.030366492,0.193,0.239,0.471,0.097,0.614837696,0.385162304," 103,567 "," 30,438,995 ", 1.33554 , 281 , 43 ," 12,583 "
100340,0.021867704,0.119019455,0.154607004,0.704505837,0.092474708,0.518980545,0.358178988,0.030365759,0.304651163,0.125581395,0.515697674,0.054069767,0.614832685,0.385167315," 106,116 "," 45,981,514 ", 1.33555 , 378 , 44 ," 25,718 "
100341,0.166444175,0.236456311,0.327609223,0.269490291,0.094612799,0.482457311,0.310149395,0.112780495,0.321485751,0.247838617,0.366314441,0.064361191,0.512803398,0.487196602," 73,032 "," 10,156,379 ", 1.47493 , 190 , 43 ," 13,963 "
100342,0.105175277,0.252752757,0.165397353,0.476674613,0.296746723,0.360263082,0.233740573,0.109249622,0.250721501,0.230519481,0.420634921,0.098124098,0.681048237,0.318951763," 85,768 "," 24,214,496 ", 1.18827 , 191 , 44 ," 14,820 "
100343,0.262488787,0.307117308,0.285866159,0.144527746,0.135103709,0.46742561,0.319664234,0.077806447,0.275290216,0.267827529,0.376865672,0.080016584,0.548427464,0.451572536," 58,693 "," 6,299,638 ", 1.36352 , 216 , 42 ," 11,103 "
100344,0,0.178081633,0.109591837,0.712326531,0.182510204,0.407428571,0.346918367,0.063142857,0.208333333,0.099056604,0.488993711,0.203616352,0.740489796,0.259510204," 105,822 "," 17,785,358 ", 1.30964 , 125 , 50 ," 9,827 "
100345,0.110033557,0.15533557,0.352751678,0.381879195,0.093422819,0.406577181,0.432516779,0.067483221,0.249001332,0.20505992,0.475366178,0.07057257,0.63557047,0.36442953," 84,596 "," 5,449,158 ", 1.49431 , 95 , 43 ," 4,865 "
100346,0.081173554,0.140586777,0.142256198,0.635983471,0.260181818,0.318371901,0.421446281,0,0.229619565,0.121603261,0.487432065,0.161345109,0.69338843,0.30661157," 98,422 "," 38,593,116 ", 1.16126 , 417 , 48 ," 20,835 "
100347,0.180458333,0.437375,0.237791667,0.144375,0.140711265,0.227046397,0.428154753,0.204087585,0.221046443,0.265726044,0.403880071,0.109347443,0.601125,0.398875," 59,459 "," 3,380,836 ", 1.75684 , 164 , 43 ," 8,622 "
100348,0.051873905,0.209299475,0.216462347,0.522364273,0.205411559,0.353695271,0.376847636,0.064045534,0.257894737,0.089473684,0.484868421,0.167763158,0.697162872,0.302837128," 92,809 "," 14,273,045 ", 1.31874 , 157 , 49 ," 10,980 "
100349,0.033146496,0.085771215,0.072121562,0.808960727,0.205418994,0.353687151,0.376852886,0.064040968,0.240196078,0.078431373,0.471988796,0.209383754,0.697150838,0.302849162," 111,247 "," 22,751,341 ", 1.31873 , 148 , 51 ," 10,937 "
100350,0.082730586,0.068340999,0.251798698,0.597129716,0.148399779,0.317105288,0.48000916,0.054485773,0.232641374,0.140300644,0.451682176,0.175375805,0.668053435,0.331946565," 99,101 "," 15,572,319 ", 1.45693 , 190 , 48 ," 9,214 "
100351,0.026527149,0.034604072,0.14071267,0.798156109,0.135871041,0.329524887,0.473020362,0.06158371,0.247747748,0.086814087,0.515970516,0.149467649,0.644615385,0.355384615," 112,982 "," 36,694,114 ", 1.47879 , 312 , 48 ," 18,535 "
100352,0.081553949,0.165044492,0.207766407,0.545635153,0.148414023,0.317095159,0.48,0.054490818,0.228840125,0.107836991,0.521630094,0.14169279,0.668046745,0.331953255," 93,476 "," 15,848,699 ", 1.45691 , 217 , 47 ," 12,058 "
100353,0.078580247,0.141759259,0.252700617,0.526959877,0.212049197,0.309686579,0.299007731,0.179256493,0.267937782,0.148519819,0.45960863,0.123933768,0.611450617,0.388549383," 93,644 "," 16,512,343 ", 1.49925 , 159 , 47 ," 12,429 "
100354,0.076467634,0.139434712,0.190408061,0.593689594,0.253177273,0.351181869,0.33755955,0.058081308,0.253631285,0.102234637,0.484357542,0.159776536,0.634672755,0.365327245," 96,865 "," 19,251,329 ", 1.21797 , 163 , 49 ," 12,674 "
100355,0.106545012,0.111386861,0.254233577,0.52783455,0.188073283,0.464246612,0.287048977,0.060631128,0.267631103,0.110307414,0.498191682,0.123869801,0.729002433,0.270997567," 92,929 "," 10,550,139 ", 1.23843 , 92 , 47 ," 7,795 "
100356,0,0.153010753,0.370107527,0.47688172,0.148422939,0.317096774,0.48,0.054480287,0.235059761,0.179282869,0.450199203,0.135458167,0.668028674,0.331971326," 96,104 "," 6,496,040 ", 1.45688 , 101 , 46 ," 4,565 "
100357,0.164089347,0.136219931,0.362233677,0.337457045,0.148414144,0.317102505,0.479983506,0.054499845,0.227576975,0.180722892,0.456492637,0.135207497,0.668041237,0.331958763," 79,752 "," 4,765,281 ", 1.45692 , 105 , 46 ," 4,608 "
100360,0.306926877,0.126511858,0.204624506,0.361936759,0.188083004,0.464249012,0.287045455,0.06062253,0.183802134,0.206595538,0.485935984,0.123666343,0.729011858,0.270988142," 71,909 "," 16,595,747 ", 1.23839 , 227 , 44 ," 13,627 "
100361,0.207349823,0.135459364,0.200671378,0.456519435,0.188077528,0.464248485,0.287054542,0.060619446,0.223771093,0.270726339,0.403521643,0.101980924,0.729010601,0.270989399," 82,325 "," 12,226,862 ", 1.23840 , 127 , 43 ," 6,896 "
100362,0.099783939,0.43310596,0.257678081,0.20943202,0.082149321,0.395395928,0.451255656,0.071199095,0.260466989,0.263285024,0.418679549,0.057568438,0.614253394,0.385746606," 67,780 "," 8,196,234 ", 1.53286 , 293 , 41 ," 13,736 "
100363,0.472575204,0.181438009,0.054849593,0.291137195,0.1203006,0.470697562,0.162865397,0.246136442,0.230679837,0.302149913,0.398605462,0.068564788,0.458141414,0.541858586," 56,033 "," 6,433,046 ", 1.60868 , 144 , 41 ," 8,871 "
100365,0.067645594,0.107350032,0.189706456,0.635297918,0.210282638,0.322772544,0.398532974,0.068411844,0.228426396,0.112182741,0.548730964,0.110659898,0.684145357,0.315854643," 100,434 "," 23,610,369 ", 1.34560 , 216 , 46 ," 15,634 "
100368,0.247191011,0.348314607,0.138576779,0.265917603,0.174981818,0.411854545,0.355272727,0.057890909,0.276013143,0.210295728,0.395399781,0.118291347,0.750327273,0.249672727," 63,708 "," 2,989,065 ", 1.31344 , 73 , 45 ," 4,507 "
100369,0.119741379,0.074431034,0.08737931,0.718448276,0.145825072,0.409941208,0.386286443,0.057947277,0.195506982,0.128111718,0.538554948,0.137826351,0.673413793,0.326586207," 101,942 "," 21,566,323 ", 1.37374 , 167 , 46 ," 12,809 "
100370,0.303371886,0.468165283,0.176033017,0.052429814,0.11721044,0.366427406,0.355856444,0.16050571,0.331013917,0.31610338,0.31610338,0.036779324,0.475742251,0.524257749," 46,254 "," 4,007,485 ", 1.60781 , 161 , 40 ," 8,300 "
100371,0.09652027,0.197246622,0.279087838,0.42714527,0.145827703,0.409949324,0.386283784,0.057939189,0.293250142,0.155984118,0.455473625,0.095292116,0.673412162,0.326587838," 86,044 "," 11,763,200 ", 1.37372 , 170 , 46 ," 10,732 "
100372,0.138892045,0.125667614,0.189147727,0.546292614,0.225880682,0.214914773,0.419588068,0.139616477,0.246545769,0.18134715,0.457253886,0.114853195,0.640909091,0.359090909," 91,157 "," 18,794,813 ", 1.51483 , 220 , 45 ," 14,102 "
100373,0.077219362,0.227806378,0.166030888,0.528943372,0.175,0.411851852,0.355259259,0.057888889,0.191455696,0.131329114,0.550632911,0.126582278,0.750296296,0.249703704," 90,810 "," 6,874,422 ", 1.31340 , 71 , 45 ," 5,021 "
100374,0.221479714,0.203937947,0.258782816,0.315799523,0.140719349,0.227045992,0.428148643,0.204086016,0.242803504,0.225281602,0.386107635,0.145807259,0.601121718,0.398878282," 72,677 "," 5,781,753 ", 1.75683 , 143 , 46 ," 7,981 "
100375,0.090912281,0.060614035,0.326947368,0.521526316,0.140719298,0.227052632,0.428140351,0.204087719,0.203815728,0.242438343,0.406700791,0.147045137,0.601122807,0.398877193," 95,438 "," 14,715,955 ", 1.75682 , 195 , 45 ," 11,487 "
100376,0.156018003,0.251110693,0.166423062,0.426448242,0.262362697,0.273115385,0.441583815,0.022938103,0.217928073,0.194310252,0.426731079,0.161030596,0.708769899,0.291230101," 80,260 "," 13,565,354 ", 1.23198 , 240 , 46 ," 10,950 "
100379,0.082121212,0.061590909,0.164217172,0.692070707,0.281875805,0.312861436,0.327306245,0.077956514,0.256,0.111111111,0.483555556,0.149333333,0.637449495,0.362550505," 103,650 "," 13,972,345 ", 1.22473 , 92 , 48 ," 7,807 "
100380,0.125007587,0.230106222,0.198861912,0.446024279,0.281881639,0.312852807,0.327314112,0.077951442,0.221545953,0.125989044,0.427267194,0.225197809,0.637465857,0.362534143," 83,892 "," 13,636,569 ", 1.22472 , 154 , 51 ," 11,770 "
100381,0.091622698,0.242458783,0.393294868,0.27262365,0.281880141,0.312855464,0.327309048,0.077955347,0.262767351,0.185945002,0.432998691,0.118288957,0.63746181,0.36253819," 77,827 "," 11,714,282 ", 1.22473 , 198 , 46 ," 12,941 "
100382,0.116623616,0.233265683,0.285092251,0.36501845,0.39795203,0.261070111,0.295885609,0.045092251,0.20030581,0.138379205,0.425840979,0.235474006,0.703708487,0.296291513," 80,681 "," 8,938,557 ", 1.00165 , 118 , 50 ," 9,580 "
100383,0.158730942,0.197529646,0.218697061,0.425042351,0.125394737,0.559868421,0.294046053,0.020690789,0.211061666,0.162110617,0.507310871,0.119516847,0.738223684,0.261776316," 81,896 "," 11,917,917 ", 1.21624 , 165 , 45 ," 11,102 "
100384,0.215934183,0.154522293,0.258227176,0.371316348,0.183065997,0.49100328,0.267725396,0.058205327,0.212067436,0.159272405,0.507098492,0.121561668,0.756942675,0.243057325," 77,265 "," 15,954,553 ", 1.21853 , 207 , 45 ," 15,925 "
100385,0.088767677,0.221010101,0.179353535,0.510868687,0.074686869,0.415151515,0.381090909,0.129070707,0.275862069,0.213325541,0.436002338,0.074810053,0.609616162,0.390383838," 89,484 "," 12,081,037 ", 1.60327 , 134 , 43 ," 9,760 "
100386,0.360350515,0.193113402,0.234474227,0.212061856,0.154474227,0.344082474,0.351092784,0.150350515,0.264341085,0.211627907,0.439534884,0.084496124,0.608329897,0.391670103," 59,361 "," 4,045,623 ", 1.54242 , 124 , 44 ," 7,393 "
100387,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!, -   ,#DIV/0!, -   ,#DIV/0!, -   
100388,0.418123077,0.202092308,0.306615385,0.073169231,0.197698391,0.266531278,0.325917721,0.209852611,0.332080201,0.260025063,0.347744361,0.060150376,0.3896,0.6104," 49,041 "," 2,332,940 ", 1.61088 , 93 , 43 ," 6,676 "
100389,0.109087164,0.630311906,0.171720177,0.088880752,0.118741419,0.522745995,0.254050343,0.104462243,0.357886309,0.291433147,0.316253002,0.034427542,0.573203661,0.426796339," 54,848 "," 4,187,330 ", 1.37557 , 92 , 41 ," 5,065 "
100390,0.4490625,0.467604167,0.083333333,0,0.118743815,0.522733191,0.254049268,0.104473725,0.410841655,0.308131241,0.271041369,0.009985735,0.573229167,0.426770833," 34,445 "," 1,474,718 ", 1.37560 , 40 , 40 ," 2,752 "
100391,0.134621212,0.56130303,0.170666667,0.133409091,0.118755776,0.522734504,0.254041605,0.104468114,0.336771532,0.339350181,0.289324394,0.034553894,0.573212121,0.426787879," 57,607 "," 5,491,596 ", 1.37556 , 139 , 40 ," 7,516 "
100392,0.155934959,0.13097561,0.282743902,0.430345528,0.297682927,0.430101626,0.25,0.022215447,0.237781955,0.181390977,0.440789474,0.140037594,0.763638211,0.236361789," 84,646 "," 10,005,695 ", 1.00341 , 107 , 46 ," 6,305 "
100393,0.042384738,0.169538951,0.320254372,0.46782194,0.213958665,0.445357711,0.316804452,0.023879173,0.172558923,0.378787879,0.387205387,0.061447811,0.805834658,0.194165342," 92,363 "," 14,071,624 ", 1.15777 , 164 , 39 ," 6,345 "
100394,0.203259912,0.384140969,0.268281938,0.144317181,0.264229075,0.360814978,0.322290749,0.052665198,0.401597262,0.20022818,0.311466058,0.0867085,0.701960352,0.298039648," 59,837 "," 3,202,661 ", 1.17919 , 108 , 47 ," 5,817 "
100395,0.17113951,0.189126731,0.197955272,0.441778488,0.173471778,0.365612354,0.414526092,0.046389776,0.235151515,0.154343434,0.457373737,0.153131313,0.718828541,0.281171459," 82,137 "," 19,316,462 ", 1.34775 , 293 , 47 ," 15,814 "
100396,0.09188,0.2329,0.19658,0.47864,0.17348,0.3656,0.41452,0.0464,0.19677693,0.165394402,0.502120441,0.135708227,0.71884,0.28116," 87,415 "," 11,259,271 ", 1.34776 , 156 , 45 ," 8,274 "
100398,0.142198867,0.133022216,0.229357438,0.495421479,0.173470588,0.365607843,0.414529412,0.046392157,0.191296464,0.137805984,0.476881233,0.194016319,0.718823529,0.281176471," 88,395 "," 12,118,730 ", 1.34776 , 159 , 48 ," 8,008 "
100399,0.385977337,0.378441926,0.145354108,0.090226629,0.134415456,0.325118269,0.325118269,0.215348007,0.333117304,0.267660402,0.323395982,0.075826312,0.424844193,0.575155807," 45,726 "," 1,403,530 ", 1.68600 , 100 , 43 ," 5,608 "
100401,0.442771536,0.333333333,0.124382022,0.099513109,0.187565543,0.350973783,0.218014981,0.243445693,0.314418605,0.241860465,0.354418605,0.089302326,0.457228464,0.542771536," 44,031 "," 824,767 ", 1.59037 , 76 , 44 ," 4,431 "
100402,0.241574878,0.432584102,0.241574878,0.084266141,0.117223881,0.36641791,0.355850746,0.160507463,0.329353933,0.311797753,0.316011236,0.042837079,0.475731343,0.524268657," 52,949 "," 2,219,722 ", 1.60779 , 88 , 41 ," 5,710 "
100405,0.01776824,0,0.156709585,0.825522175,0.092473641,0.518976839,0.358177995,0.030371525,0.266350211,0.149261603,0.481012658,0.103375527,0.614835479,0.385164521," 115,994 "," 30,150,016 ", 1.33556 , 206 , 46 ," 12,471 "
100407,0.060132743,0.194616519,0.129749263,0.615501475,0.240969897,0.41590832,0.324493739,0.018628044,0.233196961,0.089421391,0.504383402,0.172998247,0.73920354,0.26079646," 96,977 "," 20,769,139 ", 1.12637 , 180 , 49 ," 13,002 "
100409,0.280598802,0.177205589,0.426167665,0.116027944,0.262310134,0.315003693,0.261172432,0.161513742,0.177952756,0.154330709,0.453543307,0.214173228,0.684371257,0.315628743," 60,780 "," 5,769,445 ", 1.37034 , 108 , 49 ," 9,149 "
100410,0.211589544,0.171008281,0.40581263,0.211589544,0.167544643,0.393839286,0.325959821,0.11265625,0.220779221,0.196248196,0.428571429,0.154401154,0.628459821,0.371540179," 69,783 "," 5,511,317 ", 1.41752 , 104 , 46 ," 8,077 "
100412,0.21450677,0.462147002,0.124603482,0.198742747,0.194561034,0.399914895,0.286628885,0.118895186,0.248965109,0.244234181,0.408633944,0.098166765,0.5927853,0.4072147," 58,825 "," 4,434,466 ", 1.36553 , 109 , 43 ," 8,669 "
100413,0.381439024,0.350512195,0.240560976,0.027487805,0.19455623,0.399917075,0.286627155,0.118899539,0.283166904,0.228958631,0.400142653,0.087731812,0.592780488,0.407219512," 44,175 "," 2,718,306 ", 1.36554 , 86 , 44 ," 6,975 "
100416,0.10991018,0.378023952,0.115269461,0.396796407,0.183053892,0.491017964,0.267724551,0.058203593,0.181950509,0.245997089,0.50363901,0.068413392,0.756946108,0.243053892," 77,481 "," 6,105,049 ", 1.21854 , 73 , 41 ," 4,827 "
100417,0.052550607,0.191767881,0.316761134,0.438920378,0.117449393,0.429527665,0.409392713,0.043630229,0.254118822,0.120818772,0.524712931,0.100349476,0.656153846,0.343846154," 89,624 "," 15,362,668 ", 1.39229 , 232 , 46 ," 14,954 "
100418,0.203475783,0.043618234,0.36045584,0.392450142,0.186125356,0.357834758,0.427891738,0.028148148,0.263316583,0.167839196,0.483417085,0.085427136,0.655669516,0.344330484," 82,908 "," 6,871,012 ", 1.30651 , 117 , 44 ," 6,575 "
100419,0.215504202,0.208739496,0.373739496,0.202016807,0.186134454,0.357815126,0.42789916,0.028151261,0.241958042,0.145454545,0.447552448,0.165034965,0.655672269,0.344327731," 67,777 "," 2,612,254 ", 1.30651 , 79 , 48 ," 4,563 "
100420,0.206345382,0.168654618,0.150803213,0.474196787,0.186124498,0.357831325,0.427891566,0.02815261,0.252663623,0.143835616,0.50152207,0.101978691,0.655682731,0.344317269," 82,023 "," 11,258,107 ", 1.30652 , 166 , 45 ," 9,162 "
100421,0.104615385,0.203804196,0.184783217,0.506797203,0.265590691,0.279170921,0.364022881,0.091215507,0.230555556,0.118888889,0.495555556,0.155,0.656811189,0.343188811," 88,873 "," 17,307,165 ", 1.30823 , 186 , 48 ," 12,897 "
100422,0.085848416,0.129377828,0.319230769,0.465542986,0.265588235,0.279162896,0.364027149,0.091221719,0.234502447,0.140701468,0.47634584,0.148450245,0.656809955,0.343190045," 90,841 "," 19,821,878 ", 1.30825 , 230 , 47 ," 16,455 "
100423,0.131373261,0.256412583,0.102075015,0.510139141,0.264218174,0.36081888,0.3223008,0.052662146,0.210158883,0.10688493,0.491574386,0.191381801,0.701972172,0.298027828," 85,443 "," 40,866,877 ", 1.17921 , 395 , 49 ," 31,384 "
100425,0.069825175,0.242424242,0.227937063,0.45981352,0.120897436,0.254184149,0.477365967,0.147552448,0.246323529,0.211029412,0.445220588,0.097426471,0.599522145,0.400477855," 87,668 "," 18,375,849 ", 1.69584 , 302 , 44 ," 15,812 "
100426,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!, -   ,#DIV/0!, -   ,#DIV/0!, -   
100427,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.028985507,0.144927536,0.753623188,0.072463768,#DIV/0!,#DIV/0!,#DIV/0!, -   ,#DIV/0!, -   , 41 , 815 
100428,0.057243346,0.104961977,0.208022814,0.629771863,0.238098859,0.33608365,0.369961977,0.055855513,0.306293706,0.086713287,0.454545455,0.152447552,0.547642586,0.452357414," 100,945 "," 16,528,422 ", 1.26033 , 143 , 50 ," 9,408 "
100429,0.163427673,0.119119497,0.130188679,0.587264151,0.241792453,0.434528302,0.28745283,0.036226415,0.292215569,0.107784431,0.493413174,0.106586826,0.640440252,0.359559748," 91,635 "," 9,315,712 ", 1.12898 , 74 , 47 ," 5,786 "
100430,0.01955711,0.062564103,0.041561772,0.876317016,0.332816634,0.378993252,0.241244275,0.04694584,0.271397849,0.055483871,0.451182796,0.221935484,0.691643357,0.308356643," 115,973 "," 39,912,094 ", 1.01640 , 162 , 53 ," 17,928 "
