id,juris,city,name,min_far,max_far,max_height,min_front_setback,max_front_setback,side_setback,rear_setback,min_dua,max_dua,coverage,max_du_per_parcel,min_lot_size,HS,HT,HM,OF_,HO,SC,IL,IW,IH,RS,RB,MR,MT,ME
3112,11,Cloverdale,GI,,0.6,50,15,,0,10,,,60,,10000,,,,x,,,x,x,x,,,,,
3113,11,Cloverdale,BP,,0.6,50,15,,0,10,,,60,,20000,,,,x,,,x,x,,,,,,
3114,11,Cloverdale,P,,1,,,,,,,,,,,,,,x,,x,,,,,,,,
3115,11,Cloverdale,CF,,,,,,,,,0.00625,,,,,,,,,,,,,,,,,
3201,12,Cotati,902 - Rural Residential,,,35,25,,20,20,,1,20,,43560,x,,,,,,,,,,,,,
3202,12,Cotati,902 - Low Density Residential,,,28,25,,20,20,,2,40,,21780,x,x,,,,,,,,,,,,
3203,12,Cotati,902 - Low-Medium Density Residential,,,28,20,,10,20,,6,45,,6000,x,x,,,,,,,,x,,,,
3204,12,Cotati,902 - Medium Density Residential,,,28,5,,10,20,,10,45,,5000,x,x,x,,,,,,,x,,,,
3205,12,Cotati,902 - High Density Residential,,,28,15,,15,15,,15,50,,3500,x,x,x,,,,,,,x,,,,
3206,12,Cotati,902 - General Commercial,,,50,0,,10,10,,15,80,,2000,,,x,x,,,,,,,,x,,x
3207,12,Cotati,902 - Highway Commercial,,,50,0,,0,10,,15,80,,10000,,,x,,x,,,,,x,x,x,x,
3208,12,Cotati,902 - Office Commercial,,,28,10,,10,20,,15,80,,6000,,,x,x,,,,,,x,,x,x,x
3209,12,Cotati,902 - General Industrial,,,40,20,,0,30,,,80,,10000,,,,,,,x,x,x,,,,,
3210,12,Cotati,902 - Commercial Industrial,,,40,10,,20,30,,15,80,,10000,,,x,,,,x,x,,x,x,,,
3211,12,Cotati,902 - Parks,,,,,,,,,,,,,,,,,,,,,,,,,,
3212,12,Cotati,902 - Public Facilities,,,,,,,,,,,,,,,,x,,x,,,,,,,,
3301,13,Healdsburg,VLR,,,35,30,,10,30,,1,25,,40000,x,,,,,x,,,,,,,,
3302,13,Healdsburg,LR,,,35,30,,10,30,,3,25,,20000,x,,,,,x,,,,,,,,
3303,13,Healdsburg,MR,,,35,25,,10,25,,6,30,,12500,x,,,,,x,,,,,,,,
3304,13,Healdsburg,MHR,,,35,20,,10,20,,10,35,,6000,x,,,,,x,,,,,,,,
3305,13,Healdsburg,HR,,,35,10,,10,0,,20,50,,3500,x,x,x,,,x,,,,,,,,
3306,13,Healdsburg,DR,,,35,20,,10,20,,8,40,,6000,x,x,x,,,,,,,,,,,
3307,13,Healdsburg,GMU,,1,35,30,,10,25,,7,30,,12500,x,x,,x,,,,,,x,,,x,
3308,13,Healdsburg,MUPD,,1,50,,,0,0,,16,60,,20000,,,x,x,x,,,,,x,,x,x,x
3309,13,Healdsburg,O/HR,,0.5,45,20,,10,20,,16,50,,6000,,x,x,x,,x,,,,,,,,
3310,13,Healdsburg,DC,,3,50,0,,0,0,,16,100,,,,x,x,x,x,x,,,,x,x,x,x,x
3311,13,Healdsburg,SC,,0.8,50,0,,0,10,,16,60,,10000,,x,x,x,,x,,,,x,x,,,
3312,13,Healdsburg,MO,,0.5,45,20,,10,20,,,50,,6000,,,,x,,,,,,,,,,
3313,13,Healdsburg,I,,0.5,50,15,,15,10,,16,,,20000,,,x,x,,,x,x,x,x,,,,
3314,13,Healdsburg,PQP,,1,35,,,,,,,,,,,,,,,x,,,,,,,,
3315,13,Healdsburg,OS,,0,,,,,,,0.2,,,,x,,,,,,,,,,,,,
3316,13,Healdsburg,RS,,0,,,,,,,0,,,,,,,,,,,,,,,,,
3401,14,Petaluma,RR,,,25,40,,20,40,0.1,0.6,,,21780,x,,,,,,,,,,,,,
3402,14,Petaluma,R VL,,,25,30,,15,30,0.6,2.5,,,,x,,,,,,,,,,,,,
3403,14,Petaluma,RL,,,25,20,,5,20,2.6,8,,,,x,,,,,,,,,,,,,
3404,14,Petaluma,R DIV LOW,,,25,15,,3,15,6.1,12,,,,x,x,x,,,,,,,,,,,
3405,14,Petaluma,RM,,,35,10,,0,10,8.1,18,,,,x,x,x,,,,,,,,,x,x,x
3406,14,Petaluma,RH,,,45,0,,0,0,18.1,30,,,,x,x,x,,,,,,,,,x,x,x
3407,14,Petaluma,MH,,,25,10,,0,10,8,18,,,,x,,,,,,,,,,,,,
3408,14,Petaluma,NC,,0.8,30,0,,0,0,,,,,,,,,,,,,,,x,,,,
3409,14,Petaluma,CC,,1.2,40,0,,0,0,,,,,,,,,x,,,,,,,x,,,
3410,14,Petaluma,MU,,2.5,45,0,10,0,0,,30,,,,,,x,,,,,,,,,x,x,x
3411,14,Petaluma,BP,,3,40,0,,0,0,,,,,,,,,x,,,x,,,x,,,,
3412,14,Petaluma,I,,0.6,40,0,,0,0,,,,,,,,,,,,x,x,x,x,,,,
3413,14,Petaluma,AG,,,25,,,,,,,,,,,,,,,,,,,,,,,
3414,14,Petaluma,AG S,,,40,0,,0,0,,,,,,,,,,,,x,x,,,,,,
3415,14,Petaluma,RDI,,,40,0,,0,0,,,,,,,,,,,,,,x,,,,,
3416,14,Petaluma,P S-P,,,25,,,,,,,,,,,,,x,,,,,,,,,,
3417,14,Petaluma,ED,,,25,,,,,,,,,,,,,,,x,,,,,,,,
3418,14,Petaluma,PARK,,0,0,,,,,,,,,,,,,,,,,,,,,,,
3419,14,Petaluma,CO PARK,,0,0,,,,,,,,,,,,,,,,,,,,,,,
3420,14,Petaluma,PROP PARK,,0,0,,,,,,,,,,,,,,,,,,,,,,,
3421,14,Petaluma,OS,,0,0,,,,,,,,,,,,,,,,,,,,,,,
3422,14,Petaluma,FW,,0,0,,,,,,,,,,,,,,,,,,,,,,,
3502,15,Rohnert Park,R-E,,,35,25,,10,25,,2,40,,17000,x,,,,,x,,,,,,,,
3503,15,Rohnert Park,R-L,,0.4,35,20,,5,20,,6,50,,5000,x,,,,,x,,,,,,,,
3504,15,Rohnert Park,R-M,,0.55,35,20,,5,20,,12,40,,3700,x,x,,,,x,,,,,,,,
3505,15,Rohnert Park,R-H,,1.15,45,20,,5,20,,30,40,,10000,,x,x,,,x,,,,,,,,
3506,15,Rohnert Park,C-O,,1,45,15,,10,10,,,50,,10000,,,,x,,,,,,,,,,
3507,15,Rohnert Park,C-N,,0.4,35,15,,10,10,,,60,,10000,,,,x,,,,,,x,,,,
3508,15,Rohnert Park,C-R,,1.5,65,15,,10,10,,,60,,20000,,,,,x,,,,,,x,,,
3509,15,Rohnert Park,M-U,,2,45,10,,10,10,,,80,,10000,,,,,,,,,,,,x,x,x
3510,15,Rohnert Park,C-R/R-H,,1.5,65,15,,5,10,,,60,,10000,,x,x,,x,,,,,,x,,,
3511,15,Rohnert Park,I-L,,1,45,15,,10,10,,,60,,20000,,,,x,,,x,x,,,,,,
3512,15,Rohnert Park,P-I,,,45,15,,10,10,,,50,,10000,,,,x,,x,,,,,,,,
3513,15,Rohnert Park,OS-ARM,,,35,,,20,,,1,,,,x,,,,,x,,,,,,,,
3514,15,Rohnert Park,OS-EC,,,35,,,20,,,,,,,,,,,,,,,,,,,,
3515,15,Rohnert Park,REC,,,35,,,,,,,,,,,,,,,,,,,,,,,
3601,16,Santa Rosa,Country Residential,,,35,20,,5,20,,0.2,0.4,,,x,,,,,x,,,,x,,,,
3602,16,Santa Rosa,Very Low Residential,,,35,20,,5,20,,2,0.4,,,x,x,x,,,x,,,,x,,,,
3603,16,Santa Rosa,Low/Open Space,,,35,20,,10,20,,8,0.4,,,x,x,x,,,x,,,,x,,,,
3604,16,Santa Rosa,Low Residential,,,35,20,,10,20,,8,0.4,,,x,x,x,,,x,,,,x,,,,
3605,16,Santa Rosa,Med-Low Residential,,,35,15,,5,15,,13,0.4,,,x,x,x,,,x,,,,x,,,,
3606,16,Santa Rosa,Med Residential,,,35,10,,5,15,,18,0.5,,,x,x,x,,,x,,,,x,,,,
3607,16,Santa Rosa,Med-High Residential,,,45,10,,0,0,,30,1,,,x,x,x,,,x,,,,x,,,,
3608,16,Santa Rosa,Mobile Home Park,,,50,0,,0,0,,18,1,,,,,,,,x,,,,x,,,,
3609,16,Santa Rosa,Transit Village Medium,,,45,0,,0,0,,40,,,,x,x,x,,,x,,,,x,,x,x,
3610,16,Santa Rosa,Transit Village Mixed Use,,,95,0,,0,0,,,,,,x,x,x,,,x,,,,,,,,
3611,16,Santa Rosa,Retail/Med Residential,,,45,0,,0,0,,18,0.85,,,,,,,,x,x,x,,x,x,x,x,
3612,16,Santa Rosa,Retail/High Residential,,,55,,,,,,40,,,,,,,,,x,x,x,,x,x,x,x,
3613,16,Santa Rosa,LtInd/Med Residential,,,55,7.5,,5,10,,18,0.85,,,x,x,x,,,x,,,,x,,,,
3614,16,Santa Rosa,Office/High Residential,,,150,12,,5,15,,40,0.65,,,x,x,x,x,,x,,,,x,,x,,x
3615,16,Santa Rosa,Office/Med Residential,,,95,12,,5,15,,18,0.65,,,x,x,x,x,,x,,,,x,,x,,x
3616,16,Santa Rosa,Retail and Business Service,,,55,0,,0,0,,,1,,,,x,x,x,,x,x,x,,x,x,,,
3617,16,Santa Rosa,Office,,,35,12,,5,15,,,0.65,,,,x,x,x,,x,,,,x,,,,
3618,16,Santa Rosa,Business Park,,,55,7.5,,5,10,,,0.85,,,x,x,x,x,,,,x,,,,,,
3619,16,Santa Rosa,Public/Institutional,,,35,15,,5,15,,,0.65,,,,,,x,,x,,,,x,,,,
3620,16,Santa Rosa,Light Industry,,,55,7.5,,5,10,,,0.85,,,,,,,,,,x,,x,x,,,
3621,16,Santa Rosa,General Industry,,,55,7.5,,5,10,,,0.85,,,,,,,,,,x,x,x,x,,,
3622,16,Santa Rosa,Agriculture,,,,,,,,,,,,,,,,,,,,,,,,,,
3623,16,Santa Rosa,Parks/Recreation,,,,,,,,,,,,,,,,,,,,,,,,,,
3624,16,Santa Rosa,Open Space,,,,,,,,,,,,,,,,,,,,,,,,,,
3701,17,Sebastopol,OS,,,,,,,,,,,,,,,,,,,,,,,,,,
3702,17,Sebastopol,P,,,,,,,,,,,,,,,,,,,,,,,,,,
3703,17,Sebastopol,CF,,1,,,,,,,,,,,,,,x,,x,,,,,,,,
3704,17,Sebastopol,VLR,,,,,,,,,1,,,,x,,,,,x,,,,,,,,
3705,17,Sebastopol,LR,,,,,,,,,2,,,,x,,,,,x,,,,,,,,
3706,17,Sebastopol,MR,,,,,,,,,6,,,,x,,,,,x,,,,,,,,
3707,17,Sebastopol,HR,,,,,,,,,22,,,,x,x,x,,,x,,,,,,,,
3708,17,Sebastopol,GC,,1,,,,,,,22,,,,,,,x,x,,,,,x,,x,x,x
3709,17,Sebastopol,O,,1,,,,,,,15,,,,x,x,x,x,,,,,,,,,,
3710,17,Sebastopol,DC,,2,,,,,,,44,,,,,,,x,,,,,,x,,x,x,x
3711,17,Sebastopol,LII,,0.55,,,,,,,,,,,,,x,,,,x,x,,,,,,
3712,17,Sebastopol,O/LI,,0.4,,,,,,,,,,,,,,x,,,x,,,,,,,
3801,18,Sonoma,908 - Rural Residential,,0.2,35,,,,,,2,40,,,x,,,,,,,,,,,,,
3802,18,Sonoma,908 - Low Density Residential,,0.35,35,,,,,,5,40,,,x,x,,,,x,,,,,,,,
3803,18,Sonoma,908 - Sonoma Residential,,0.35,35,,,,,,8,40,,,x,x,x,,,,,,,,,,,
3804,18,Sonoma,908 - Medium Density Residential,,0.5,30,,,,,,11,50,,,,x,x,,,x,,,,,,,,
3805,18,Sonoma,908 - High Density Residential,,0.7,30,,,,,,15,60,,,,,x,,,x,,,,,,,,
3806,18,Sonoma,908 - Housing Opportunity,,0.7,36,,,,,,25,60,,,,,x,,,,,,,,,,,
3807,18,Sonoma,908 - Mobile Home Park,,0.3,0.3,,,,,,7,50,,,x,,,,,,,,,,,,,
3808,18,Sonoma,908 - Mixed Use,,1.2,36,,,,,,20,100,,,,,x,,,,,,,,,x,x,x
3809,18,Sonoma,908 - Commercial,,2,36,,,,,,20,100,,,,,x,x,x,x,,,,x,,x,x,x
3810,18,Sonoma,908 - Gateway Commercial,,0.8,36,,,,,,20,50,,,,,x,,x,x,,,,x,,,,
3811,18,Sonoma,908 - Wine Production,,,,,,,,,,,,,,,,,,,x,x,,,,,,
3812,18,Sonoma,908 - Public Facility,,,35,,,,,,,70,,,,,,x,,x,x,,,,,,,
3813,18,Sonoma,908 - Hillside,,,30,,,,,,0.1,20,,,x,,,,,,,,,,,,,
3814,18,Sonoma,908 - Park,,,,,,,,,,,,,,,,,,,,,,,,,,
3815,18,Sonoma,908 - Agriculture,,,30,,,,,,0.1,30,,,x,,,,,,,,,,,,,
3901,19,Windsor,920 - Compact Residential,,,,,,,,,32,,,,,,x,,,x,,,,,,,,
3902,19,Windsor,920 - High Density Residential,,,,,,,,,16,,,,,,x,,,,,,,,,,,
3903,19,Windsor,920 - Medium-High Density Residential,,,,,,,,,12,,,,x,x,x,,,,,,,,,,,
3904,19,Windsor,920 - Mobile Home Park,,,,,,,,,12,,,,x,,,,,,,,,,,,,
3905,19,Windsor,920 - Medium Density Residential,,,,,,,,,8,,,,x,x,,,,,,,,,,,,
3906,19,Windsor,920 - Low-Medium Density Residential,,,,,,,,,6,,,,x,,,,,,,,,,,,,
3907,19,Windsor,920 - Low Density Residential,,,,,,,,,3,,,,x,,,,,,,,,,,,,
3908,19,Windsor,920 - Very Low Density Residential,,,,,,,,,0.2,,,,x,,,,,,,,,,,,,
3909,19,Windsor,920 - Mixed Use - Neighborhood Center,,0.25,,,,,,,12,,,,,,,x,,,,,,x,,,x,x
3910,19,Windsor,920 - Boulevard Mixed Use,,0.25,48,,,,,,32,,,,,,x,,,,,,,x,,x,x,x
3911,19,Windsor,920 - Regional Mixed Use,,0.25,48,,,,,,32,,,,,,x,,,,,,,x,x,x,x,x
3912,19,Windsor,920 - Mixed Use - Town Center,,0.3,,,,,,,32,,,,,,x,,x,,,,,x,,x,,
3913,19,Windsor,920 - Gateway Commercial,,0.25,,,,,,,,,,,,,,,x,,,,,x,,,,
3914,19,Windsor,920 - Service Commercial,,0.25,,,,,,,,,,,,,,,x,,,,,x,x,,,
3915,19,Windsor,920 - Retail Commercial,,0.25,,,,,,,,,,,,,,,,,,,,x,,,,
3916,19,Windsor,920 - General Business,,0.3,,,,,,,,,,,,,,x,,,,,,x,,,,
3917,19,Windsor,920 - Light Industrial,,0.35,,,,,,,,,,,,,,x,,,x,x,,,,,,
3918,19,Windsor,920 - Heavy Industrial,,0.5,,,,,,,,,,,,,,,,,x,x,x,,,,,
3919,19,Windsor,920 - Open Space,,,,,,,,,0.05,,,,x,,,,,,,,,,,,,
3920,19,Windsor,920 - Parks,,,,,,,,,,,,,,,,,,,,,,,,,,
3921,19,Windsor,920 - Public/Quasi-Public/Institutional,,,,,,,,,,,,,,,,x,,x,,,,,,,,
4001,20,Hillsborough,609 - Residential,,0.25,32,,,,,,2,,,,x,x,,,,,,,,,,x,,
4002,20,Hillsborough,609 - Public Facilities and Services,,3,32,,,,,,,,,,,,,x,,x,,,,,,,,x
4003,20,Hillsborough,609 - Private Schools,,,32,,,,,,0.2,,,,x,,,,,x,,,,,,,,
4004,20,Hillsborough,609 - Open Space and Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,
4005,20,Hillsborough,609 - Private Recreational,,,32,,,,,,0.1,,,,x,,,,,,,,,,,,,
4102,21,Menlo Park,RES,,,28,,,,,,2.9,,,,x,,,,,,,,,,,,,
4103,21,Menlo Park,RES(X),,,28,,,,,,2.9,,,,x,,,,,,,,,,,,,
4104,21,Menlo Park,R1S,,,28,,,,,,4.4,,,,x,,,,,,,,,,,,,
4105,21,Menlo Park,R1S(X),,,28,,,,,,4.4,,,,x,,,,,,,,,,,,,
4106,21,Menlo Park,R1S(FG),,,28,,,,,,4.4,,,,x,,,,,,,,,,,,,
4107,21,Menlo Park,R1U,,,28,,,,,,6.2,,,,x,,,,,,,,,,,,,
4108,21,Menlo Park,R1U(X),,,28,,,,,,6.2,,,,x,,,,,,,,,,,,,
4109,21,Menlo Park,R1U(LM),,,28,,,,,,6.2,,,,x,,,,,,,,,,,,,
4110,21,Menlo Park,R2,,,28,,,,,,12.4,,,,x,x,x,,,,,,,,,,,
4111,21,Menlo Park,R2(X),,,28,,,,,,12.4,,,,x,x,x,,,,,,,,,,,
4112,21,Menlo Park,R3,,,35,,,,,13.1,18.5,,,,x,x,x,,,,,,,,,,,
4113,21,Menlo Park,R3(X),,,35,,,,,13.1,18.5,,,,x,x,x,,,,,,,,,,,
4114,21,Menlo Park,R3A,,,35,,,,,13.1,18.5,,,,x,x,x,,,,,,,,,,,
4115,21,Menlo Park,R3A(X),,,35,,,,,13.1,18.5,,,,x,x,x,,,,,,,,,,,
4116,21,Menlo Park,H,,0.45,,,,,,,18.5,,,,,,,,,,,,,,,,,
4117,21,Menlo Park,R4,,,40,,,,,,40,,,,x,x,x,,,,,,,,,,,
4118,21,Menlo Park,R4(X),,,40,,,,,,40,,,,x,x,x,,,,,,,,,,,
4119,21,Menlo Park,RLU,,1.5,35,,,,,,40,,,,,x,x,,,,,,,,,,,
4120,21,Menlo Park,RLU(X),,1.5,35,,,,,,40,,,,,x,x,,,,,,,,,,,
4121,21,Menlo Park,R3C,,,35,,,,,,18.5,,,,,,x,x,,,,,,,,,,x
4122,21,Menlo Park,RC,,,35,,,,,,18.5,,,,,,x,x,,,,,,,,,,x
4123,21,Menlo Park,C1,,0.3,35,,,,,,,,,,,,,x,,,,,,,,,,
4124,21,Menlo Park,C1(X),,0.3,35,,,,,,,,,,,,,x,,,,,,,,,,
4125,21,Menlo Park,C1A,,0.4,35,,,,,,,,,,,,,x,,,,,,,,,,
4126,21,Menlo Park,C1B,,0.4,35,,,,,,,,,,,,,x,,,,,,,,,,
4127,21,Menlo Park,C1C,,0.25,35,,,,,,,,,,,,,x,,,,,,,,,,
4128,21,Menlo Park,C1C(X),,0.25,35,,,,,,,,,,,,,x,,,,,,,,,,
4129,21,Menlo Park,C2,,0.4,30,,,,,,,,,,,,,x,,,,,,x,,,,
4130,21,Menlo Park,C2A,,0.4,15,,,,,,,,,,,,,x,,,,,,x,,,,
4131,21,Menlo Park,C2B,,0.4,30,,,,,,,,,,,,,x,,,,,,x,,,,
4132,21,Menlo Park,C2S,,0.5,30,,,,,,18.5,,,,,,x,x,,,,,,x,,,x,x
4133,21,Menlo Park,C3,,1,30,,,,,,18.5,,,,,,x,x,,,,,,x,,,x,x
4134,21,Menlo Park,C4,,0.4,30,,,,,,,,,,,,,x,x,,,,,x,,,,
4135,21,Menlo Park,C4(X),,0.4,30,,,,,,,,,,,,,x,x,,,,,x,,,,
4136,21,Menlo Park,P,,0,,,,,,,,,,,,,,,,,,,,,,,,
4137,21,Menlo Park,C4(ECR),,0.55,30,,,,,,18.5,,,,,,x,x,,,,,,x,,,x,x
4138,21,Menlo Park,PD(1),,1,35,,,,,,,,,,,,x,x,,,,,,x,,x,x,x
4139,21,Menlo Park,PD(2),,1,35,,,,,,,,,,,,x,x,,,,,,x,,x,x,x
4140,21,Menlo Park,PD(3),,1,35,,,,,,,,,,,,x,x,,,,,,x,,x,x,x
4141,21,Menlo Park,PD(4),,1,35,,,,,,,,,,,,x,x,,,,,,x,,x,x,x
4142,21,Menlo Park,PD(5),,1,35,,,,,,,,,,,,x,x,,,,,,x,,x,x,x
4143,21,Menlo Park,PD(6),,1,35,,,,,,,,,,,,x,x,,,,,,x,,x,x,x
4144,21,Menlo Park,PD(8),,1,35,,,,,,,,,,,,x,x,,,,,,x,,x,x,x
4145,21,Menlo Park,M1,,0.45,32,,,,,,,,,,,,,,,,x,,,,,,,
4146,21,Menlo Park,M2,,0.55,35,,,,,,,,,,,,,,,,x,,,,,,,
4147,21,Menlo Park,M2(X),,0.55,35,,,,,,,,,,,,,,,,x,,,,,,,
4148,21,Menlo Park,M3(X),,0.45,45,,,,,,,,,,,,,x,x,,x,,,,,,,
4149,21,Menlo Park,OSC,,0.025,,,,,,,,,,,,,,,,x,,,,,,,,
4150,21,Menlo Park,PF,,0.3,,,,,,,,,,,,,,x,,x,,,,,,,,
4151,21,Menlo Park,FP,,,,,,,,,,,,,,,,,,,,,,,,,,
4152,21,Menlo Park,AAGP,,,,,,,,,,,,,,,,,,,,,,,,,,
4153,21,Menlo Park,U,,,,,,,,,,,,,,,,,,,,,,,,,,
4201,22,Monte Sereno,708 - Lower Density Residential ,,,,,,,,,1,,,,x,,,,,,,,,,,,,
4202,22,Monte Sereno,708 - Medium Density Residential,,,,,,,,,2,,,,x,,,,,,,,,,,,,
4203,22,Monte Sereno,708 - Higher Density Residential,,,,,,,,3,5,,,,x,x,,,,,,,,,,,,
4204,22,Monte Sereno,708 - Open Space,,,,,,,,,,,,,,,,,,,,,,,,,,
4301,23,Morgan Hill,709 - Residential Estate,,0.6,30,,,,,,1,30,,40000,x,,,,,,,,,,,,,
4302,23,Morgan Hill,709 - Single Family Low Density Residential,,0.8,30,,,,,1,3,40,,12000,x,,,,,,,,,,,,,
4303,23,Morgan Hill,709 - Single Family Medium Density Residential,,1,30,,,,,3,5,50,,7000,x,,,,,,,,,,,,,
4304,23,Morgan Hill,709 - Multi-Family Low Density Residential,,1,30,,,,,5,14,50,,6000,x,x,,,,,,,,,,,,
4305,23,Morgan Hill,709 - Multi-Family Medium Density Residential,,1.2,30,,,,,14,21,60,,6000,,x,,,,,,,,,,,,
4307,23,Morgan Hill,709 - Commercial,,1,30,,,,,,,50,,20000,,,,x,,,,,,x,,,,
4308,23,Morgan Hill,709 - Non-Retail Commercial,,1,35,,,,,,,50,,6000,,,,x,,,,,,,,,,
4309,23,Morgan Hill,709 - General Commercial,,1,35,,,,,,,50,,10000,,,,x,,,,,,x,,,,
4311,23,Morgan Hill,709 - Industrial,,1.8,50,,,,,,,60,,20000,,,,x,,,x,x,x,,,,,
4312,23,Morgan Hill,709 - Office Industrial,,1.5,50,,,,,,,50,,20000,,,,x,,,x,,,,,,,
4313,23,Morgan Hill,709 - Campus Industrial,,0.4,35,,,,,,,20,,871200,,,,x,,,x,,,,,,,
4314,23,Morgan Hill,709 - Public Facilities,,1,35,,,,,,,50,,,,,,x,,x,,,,,,,,
4315,23,Morgan Hill,709 - Rural County Residential,,,,,,,,,,0.2,1,217800,x,,,,,,,,,,,,,
4316,23,Morgan Hill,709 - Open Space,,,,,,,,,,,,,,,,,,,,,,,,,,
4401,24,Mountain View,710 - Low Density Residential,,,,,,,,,6,,,,x,,,,,,,,,,,,,
4402,24,Mountain View,710 - Mobile Home Park,,,,,,,,,14,,,,x,x,,,,,,,,,,,,
4403,24,Mountain View,710 - Medium-Low Density Residential,,,,,,,,,12,,,,x,x,,,,,,,,,,,,
4404,24,Mountain View,710 - Medium Density Residential,,,,,,,,,25,,,,,x,x,,,,,,,,,,,
4405,24,Mountain View,710 - Medium-High Density Residential,,,,,,,,,35,,,,,,x,,,,,,,,,,,
4406,24,Mountain View,710 - High Density Residential,,,,,,,,,80,,,,,,x,,,,,,,,,,,
4407,24,Mountain View,710 - Neighborhood Commercial,,0.35,,,,,,,,,,,,,,,,,,,,x,,,,
4408,24,Mountain View,710 - General Commercial,,0.4,,,,,,,,,,,,,,,,,,,,x,,,,
4409,24,Mountain View,710 - Linear Commercial/Residential,,0.35,,,,,,,43,,,,,x,x,x,,,,,,x,,,,
4410,24,Mountain View,710 - Regional Commercial,,0.5,,,,,,,,,,,,,,,,,,,,x,x,,,
4411,24,Mountain View,710 - Downtown Commercial,,,,,,,,,,,,,,x,x,x,,,,,,x,,x,x,x
4412,24,Mountain View,710 - Office,,0.35,,,,,,,,,,,,,,x,,,,,,,,,,
4413,24,Mountain View,710 - General Industrial,,0.55,,,,,,,,,,,,,,x,,,x,x,,,,,,
4414,24,Mountain View,710 - Institutional,,0.4,,,,,,,,,,,,,,x,x,,x,x,,,,,,
4415,24,Mountain View,710 - Parks and Schools,,0.1,,,,,,,,,,,,,,,,x,,,,,,,,
4416,24,Mountain View,710 - Regional Park,,0.1,,,,,,,,,,,,,,x,,x,,,,,,,,
4417,24,Mountain View,710 - Agriculture,,0.1,,,,,,,,,,,,,,,,,,,,,,,,
4418,24,Mountain View,710 - Institutional,,1.25,,,,,,,,,,,,,,x,,,x,,,,,,,
4419,24,Mountain View,710 - Open Space,,,,,,,,,,,,,,,,,,,,,,,,,,
4501,25,Palo Alto,Single Family Res,,0.45,30,20,,6,20,,7,,,,x,,,,,,,,,,,,,
4502,25,Palo Alto,Multi-Family Res,,1,40,20,,10,16,,40,,,,,x,x,,,,,,,,,,,
4503,25,Palo Alto,Village Residential,,,,,,,,,20,,,,x,x,x,,,,,,,,,,,
4504,25,Palo Alto,Transit-oriented Residential,,,,,,,,,50,,,,,x,x,,,,,,,,,,,
4505,25,Palo Alto,Multi-Family Res (w/Hotel Overlay),,1,40,20,,10,16,,40,,,,,x,x,,x,,,,,x,,,,
4506,25,Palo Alto,Neighborhood Commercial,,0.4,25,10,,20,0,,,50,,,,,,,,,,,,x,,,x,
4507,25,Palo Alto,Regional/Community Commercial,,2,50,0,,0,0,,,,,,,,,,,,,,,x,,,,
4508,25,Palo Alto,Service Commercial,,0.4,50,10,,0,0,,,,,,,,,,,,,,,x,x,,,
4509,25,Palo Alto,SOFA I CAP,,1.15,,,,,,,,,,,,x,x,x,,,,,,x,,x,x,x
4510,25,Palo Alto,SOFA II CAP,,1.15,,,,,,,,,,,,x,x,x,,,,,,x,,x,x,x
4511,25,Palo Alto,Hotel Commercial,,1.5,,,,,,,,,,,,,,,x,,,,,x,,,,
4512,25,Palo Alto,Research/Office Park,,0.5,50,50,,20,20,,,30,,,,,,x,,,x,,,x,,,,
4513,25,Palo Alto,Light Industrial,,0.5,,,,,,,,,,,,,,,,,x,,,,,,,
4514,25,Palo Alto,School District Land,,1,,,,,,,,,,,,,,,,x,,,,,,,,
4515,25,Palo Alto,Major Institution/Special Facility,,,,,,,,,,,,,,,,x,,,,,,,,,,
4516,25,Palo Alto,MIUL/Campus Single Family,,,,,,,,,,,,,x,x,,,,,,,,,,,,
4517,25,Palo Alto,MIUL/Campus Multiple Family,,,,,,,,,,,,,,x,x,,,,,,,,,,,
4518,25,Palo Alto,MIUL/Campus Educational Facility,,,,,,,,,,,,,,x,x,x,,x,,,,,,,,
4519,25,Palo Alto,MIUL/Academic Reserve and Open Space,,,,,,,,,,,,,,,,,,x,,,,,,,,
4520,25,Palo Alto,Public Conservation Land,,,,,,,,,,,,,,,,,,,,,,,,,,
4521,25,Palo Alto,Public Park,,,,,,,,,,,,,,,,,,,,,,,,,,
4522,25,Palo Alto,Streamside Open Space,,,,,,,,,,,,,,,,,,,,,,,,,,
4523,25,Palo Alto,Open Space/Controlled Development,,,,,,,,,2,,,,,,,,,,,,,,,,,
4601,26,San Jose,Transit Residential,2,12,45,15,,5,25,50,250,,,6000,,x,x,x,x,x,,,,,,x,x,x
4602,26,San Jose,Urban Residential,1,4,45,15,,5,25,30,95,,,6000,,x,x,x,,x,,,,x,,,,
4603,26,San Jose,Mixed Use Neighborhood,0.25,2,45,15,,5,25,,30,,,6000,x,x,x,,,x,,,,,,x,x,
4604,26,San Jose,Residential Neighborhood,,0.7,35,25,,5,20,5,,,,5445,x,x,,,,x,,,,x,,,,
4605,26,San Jose,Rural Residential,,0.35,35,30,,15,25,,2,,,20000,x,,,,,x,,,,,,,,
4606,26,San Jose,Lower Hillside,,0.35,35,50,,20,30,,0.2,,1,217800,x,,,,,x,,,,,,,,
4607,26,San Jose,Downtown,,15,285,0,,0,0,,350,,,,x,x,x,x,x,x,,,,,,x,x,x
4608,26,San Jose,Commercial Downtown,,15,285,0,,0,0,,,,,,,,,x,x,x,,,,,,,x,x
