x,y,apn
-122.114286818,37.7016672183,Unincorporated Alameda-080 005109800
-122.104675945,37.6898441686,Unincorporated Alameda-080A011200403
-122.102582224,37.6903171367,Unincorporated Alameda-080A011801303
-122.14448845,37.6484666435,Hayward-438 006000600
-122.159201676,37.6763543619,San Leandro-080G132501900
-122.158558225,37.6755253056,San Leandro-080G132502300
-122.161657449,37.6766105624,San Leandro-080G140906800
-122.032920181,37.6230445856,Hayward-083 021500504
-122.099309779,37.7058020512,Unincorporated Alameda-084B046000907
-122.060496992,37.7114362799,Unincorporated Alameda-084C088701400
-121.975091827,37.7153923084,Unincorporated Alameda-085A240000107
-122.043986608,37.7052471776,Unincorporated Alameda-085 160201902
-122.157901233,37.8029075383,Unincorporated Alameda-085 000101000
-122.144474711,37.790527547,Oakland-085 010902400
-122.130856777,37.7844310472,Unincorporated Alameda-085 025001202-1
-122.057806019,37.7084061018,Unincorporated Alameda-085 110508400
-122.051157617,37.7018277505,Unincorporated Alameda-085 535505100
-122.026749275,37.7198938076,Unincorporated Alameda-085A642109000
-121.634528641,38.0136892395,Unincorporated Contra Costa-321832
-122.027688165,37.7007733365,Unincorporated Alameda-085A150000200
-122.029034746,37.7000966902,Unincorporated Alameda-085A055001704-6
-122.023366861,37.6713388016,Unincorporated Alameda-085A620000101
-122.020800878,37.7180683671,Unincorporated Alameda-085A642012000
-122.037124725,37.71068814,Unincorporated Alameda-085A640704300
-122.028978958,37.7089253987,Unincorporated Alameda-085A641001900-2
-122.011592857,37.5821164456,Union City-087 001101707
-122.003810301,37.5895644686,Union City-087 010103200
-122.017012112,37.6054139081,Union City-087 004001507
-122.00499439,37.5879308383,Union City-087 010205300
-122.05607078,37.526018473,Newark-092 010001103
-122.041311346,37.5392834482,Newark-092A062502600
-122.28701366,37.815325652,Oakland-005 041800701
-122.011475049,37.5301766999,Newark-092A241601300
-121.873384055,37.665026506,Pleasanton-094 019700100
-121.871173946,37.5383546711,Unincorporated Alameda-096 008001100
-121.771662898,37.6724934284,Livermore-097 014906000
-121.758853273,37.6869371455,Livermore-099 005101701
-121.800623084,37.6753128853,Livermore-099 033204600
-121.748526529,37.6916645887,Livermore-099 004004500
-121.79483983,37.6796513386,Livermore-099 017900200
-121.805427547,37.6864715455,Livermore-099 018500501
-121.804155932,37.6779658195,Livermore-099 017702400
-121.797423597,37.6790243307,Livermore-099 017804200
-121.801419307,37.6727809301,Livermore-099 033306700
-121.759899699,37.663783297,Livermore-099 070106102
-121.759574359,37.6644167291,Livermore-099 070106600
-121.749670608,37.6752169192,Livermore-099 110000507
-121.755139923,37.6660100533,Livermore-099 080100803
-121.716106681,37.6968614029,Livermore-099A147500112
-121.738640416,37.6825785174,Livermore-099A291304000
-121.738639502,37.6827680166,Livermore-099A291304100
-121.743415653,37.7130556326,Livermore-099 131305400
-121.743234702,37.7126118365,Livermore-099 131305600
-121.738261208,37.6823878604,Livermore-099A291302500
-121.779920184,37.6463601323,Livermore-099 136502500
-121.754978323,37.6911871614,Livermore-099 133612700
-121.76147282,37.6925653549,Livermore-099 134106100
-121.754825908,37.6634055742,Livermore-099 136300100
-121.780971225,37.6459455755,Livermore-099 136500800
-121.77848544,37.6477815121,Livermore-099 136600400
-121.728418248,37.6781621527,Livermore-099A150200900
-121.7230951,37.6787411574,Livermore-099A150402900
-121.737492888,37.6843158541,Livermore-099A290803400
-121.738238338,37.6819878794,Livermore-099A291302700
-122.218011364,37.7870698956,Oakland-027 087802200
-121.701165645,37.7625356939,Unincorporated Alameda-099B547500204
-121.603942489,37.7810578339,Unincorporated Alameda-099B705000402
-121.732672312,37.7278470349,Livermore-099B811806200
-122.121318688,37.6697064778,Unincorporated Alameda-412 008500102
-122.080304969,37.6802639869,Hayward-415 021002900
-122.062653573,37.6908389123,Unincorporated Alameda-416 007002501
-122.04223639,37.692357218,Unincorporated Alameda-417 016205400-2
-122.049500048,37.6782120848,Unincorporated Alameda-417 025001500
-122.040054859,37.6870559928,Unincorporated Alameda-417 029300100
-122.047043998,37.6700540808,Unincorporated Alameda-425 011006800
-122.03787081,37.6636477131,Hayward-425 032000104
-122.082224535,37.6737779577,Hayward-428 006105001
-122.122095844,37.6547880609,Hayward-432 012400200-2
-122.128012101,37.6446645693,Hayward-439 003500401
-122.112401315,37.6447160206,Hayward-441 007403800
-122.09739046,37.6557104439,Hayward-443 001500104
-122.078649874,37.6315986548,Hayward-453 007003400
-122.089813077,37.6420338521,Hayward-454 004505200
-122.096775277,37.6218880663,Hayward-456 004617400-1
-122.093991571,37.6086118183,Hayward-461 010300300
-122.093747489,37.6122304081,Hayward-461 010300300
-122.094022205,37.6098587593,Hayward-461 010300300
-122.096502046,37.6064407416,Hayward-461 010300300
-122.090459829,37.6094260842,Hayward-461 010300300
-122.096447824,37.6089049016,Hayward-461 003600100
-122.09507091,37.6077633317,Hayward-461 010300300
-122.063793278,37.6326934396,Hayward-465 000500906
-122.081998779,37.5928651148,Union City-482 004208600
-122.082642643,37.5737521467,Union City-482 005000800
-122.083082399,37.5935755532,Union City-482 004205000
-122.054590075,37.5959242907,Union City-475 015801100
-122.084730277,37.5941006877,Union City-482 004300700
-122.082461948,37.5935722176,Union City-482 004205400
-122.083082029,37.5933020153,Union City-482 004207501
-122.083215982,37.5903430606,Union City-482 004105300
-122.082866871,37.5845584511,Union City-482 004601700
-122.083059107,37.5889885462,Union City-482 004508700
-122.081486714,37.5908679292,Union City-482 004106700
-122.084019596,37.5935727001,Union City-482 004301500
-122.084629334,37.5925426211,Union City-482 004305600
-122.084556306,37.5941446161,Union City-482 004300800
-122.086665268,37.5945896311,Union City-482 002700715
-122.081512456,37.5899584484,Union City-482 004106200
-122.085303907,37.588961664,Union City-482 004404301
-122.081705127,37.5820478945,Union City-482 005509400
-122.08235231,37.5819677928,Union City-482 005509900
-122.083025059,37.5816187921,Union City-482 005509900
-122.081951649,37.5803631102,Union City-482 005501100
-122.08153955,37.5804674057,Union City-482 005501300
-122.083448967,37.5813255917,Union City-482 005505000
-122.083742753,37.5815643163,Union City-482 004001201
-122.083950082,37.5814308014,Union City-482 004001201
-122.07651507,37.5834913692,Union City-483 011405200
-122.019186351,37.605056436,Union City-486 000303000
-121.989417954,37.5691543453,Fremont-501 125001208
-121.994462416,37.5477021631,Fremont-501 090103400
-121.998007817,37.5878977413,Fremont-507 012600200
-121.982037003,37.5714404673,Fremont-507 018500117
-121.972417846,37.5733992612,Fremont-507 033000306
-121.978451935,37.5671918158,Fremont-507 037700802
-121.965747785,37.5797938573,Fremont-507 048000102
-121.974082756,37.5630605176,Fremont-507 079319100
-121.999802479,37.5875718735,Fremont-507 080902300
-121.999211688,37.5855437308,Fremont-507 080214700
-121.922911246,37.5255336488,Fremont-513 070302000
-121.950387488,37.5349267131,Fremont-525 019500711
-122.296401931,37.8123037376,Oakland-006 001100200
-121.917532448,37.4822911327,Fremont-519 119800100
-122.187121679,37.7989235458,Oakland-029 109001402
-121.952874998,37.477122383,Fremont-519 080000131
-121.931898514,37.5143545666,Fremont-513 073403700
-121.930370382,37.518946812,Fremont-513 073305700
-121.926829962,37.5279014371,Fremont-513 073907300
-121.936888516,37.5458778774,Fremont-525 024000204
-121.917692693,37.4987671074,Fremont-519 166402500
-121.925839646,37.5068991813,Fremont-519 167704400
-121.903757796,37.4884226903,Fremont-519 172601800
-121.953812603,37.5341328372,Fremont-525 019500902-2
-122.253297562,37.7905305212,Oakland-019 001300100
-122.251813523,37.7897781525,Oakland-019 001601200
-121.950404712,37.5628011426,Fremont-525 031500200
-121.953108214,37.5295906566,Fremont-525 034201200
-122.292051881,37.8224392334,Oakland-007 058300400
-121.952768759,37.6746041798,Hayward-941 240000108-2
-121.956338666,37.5247257545,Fremont-525 164600400
-122.012015811,37.5075063251,Newark-537 085000112
-122.029948305,37.5789202903,Fremont-543 032704900
-122.048691496,37.5672058005,Fremont-543 022601320-1
-122.0414197,37.5641930157,Fremont-543 023101003
-122.036920449,37.5867102163,Fremont-543 031809600
-122.041108338,37.5872559653,Fremont-543 033102300-1
-122.079740339,37.5626368662,Union City-543 036100503
-122.031740279,37.5837996601,Fremont-543 032901500
-122.03309263,37.585190934,Fremont-543 031405200
-122.025169857,37.5668005071,Fremont-543 039402902
-122.032280457,37.5683297061,Fremont-543 025602700
-122.060134476,37.5819124052,Fremont-543 040609800
-121.751158118,37.7039522387,Livermore-902 000800600-1
-122.043560614,37.5743953057,Fremont-543 043215500
-121.733253675,37.7521905071,Unincorporated Alameda-902 000500303
-121.913050987,37.7146294224,Dublin-941 000700105
-121.933157198,37.7246146879,Dublin-941 018400300
-121.934760085,37.7058870089,Dublin-941 030502001
-121.907040851,37.6760941338,Pleasanton-941 090210900
-121.945296779,37.6709860863,Unincorporated Alameda-941 230000109
-121.88505507,37.6913029055,Pleasanton-941 276400702
-121.885302615,37.6924198847,Pleasanton-941 276400801
-121.982255383,37.7070897106,Dublin-941 283203700-2
-121.888297467,37.6916780513,Pleasanton-941 281007200
-121.857787705,37.6997801517,Pleasanton-946 112608300
-121.872918694,37.6650101733,Pleasanton-946 169100502
-121.857973158,37.6954853563,Pleasanton-946 112709300
-121.844970954,37.6656413461,Pleasanton-946 173600700
-121.822211672,37.6554078327,Pleasanton-950 003100800
-121.909587,37.6598411514,Pleasanton-946 354503003
-121.910343893,37.6393112376,Pleasanton-946 394500704
-121.883209233,37.6518078569,Pleasanton-947 000302700
-121.893977505,37.6470406247,Pleasanton-946 459108400
-121.899297751,37.6524087959,Pleasanton-946 459302300
-121.893722259,37.6454119245,Pleasanton-946 459000400
-121.897986818,37.6481613647,Pleasanton-946 459201800
-121.901217045,37.6533341924,Pleasanton-946 459303500
-121.807108451,37.6481145424,Pleasanton-950 001000900-2
-121.870833813,37.7253072014,Dublin-985 001903800
-121.706930505,37.9190634954,Brentwood-107085
-122.064461184,37.9140572428,Walnut Creek-105553
-121.739293486,37.9204016439,Brentwood-111355
-122.322983573,37.9142011911,Richmond-113133
-122.342179892,37.9139961173,Richmond-113703
-122.345859077,37.9132925209,Richmond-112683
-122.120316841,37.9166149846,Lafayette-112774-2
-122.308340583,37.9160674163,El Cerrito-116048
-121.686466307,37.9233795361,Brentwood-115164
-122.04155964,37.9213326876,Walnut Creek-120773
-122.383476681,37.9133352309,Richmond-120985-1
-121.79743384,37.9167022565,Unincorporated Contra Costa-120689-2
-122.743458299,38.3510776436,Unincorporated Sonoma-046-011-036
-122.629651524,38.3452077263,Unincorporated Sonoma-047-252-023
-122.657315632,38.2591477751,Unincorporated Sonoma-048-072-014-1
-122.62413899,38.353721018,Unincorporated Sonoma-049-101-059-2
-122.524741334,38.3554365984,Unincorporated Sonoma-054-070-032
-122.512024414,38.3551176922,Unincorporated Sonoma-054-150-010-1
-122.507048643,38.3578276881,Unincorporated Sonoma-054-150-013
-122.487503729,38.3180246994,Unincorporated Sonoma-056-201-059
-122.745196795,38.4865739035,Unincorporated Sonoma-058-033-003
-122.74700572,38.4945242954,Unincorporated Sonoma-058-360-010
-122.821949029,38.5452470323,Windsor-066-180-064
-122.012379516,37.9241313855,Walnut Creek-123182
-122.541442835,38.1893643487,Unincorporated Sonoma-068-060-004
-122.519467045,38.2091485485,Unincorporated Sonoma-068-060-057-3
-122.748924919,38.5251146964,Unincorporated Sonoma-067-260-032-1
-122.565590221,38.229679386,Unincorporated Sonoma-068-010-032
-123.012086687,38.492123923,Unincorporated Sonoma-071-220-001
-123.022441664,38.499776922,Unincorporated Sonoma-072-040-069
-122.719347477,38.5737737399,Unincorporated Sonoma-079-020-001-1
-123.012358054,38.3054094377,Unincorporated Sonoma-100-160-002-2
-122.800307462,38.587113674,Unincorporated Sonoma-086-100-016-3
-122.860310044,38.6013987788,Healdsburg-088-280-023
-123.051697695,38.4491857736,Unincorporated Sonoma-096-130-006
-123.032220414,38.4389440209,Unincorporated Sonoma-097-280-002-2
-123.0995986,38.4112841759,Unincorporated Sonoma-101-150-001-3
-123.038581044,38.7864609795,Unincorporated Sonoma-115-230-026
-123.078515625,38.3819502679,Unincorporated Sonoma-101-202-001
-123.350648162,38.6022629831,Unincorporated Sonoma-109-021-015
-123.049249148,38.5867950013,Unincorporated Sonoma-111-070-020-2
-122.795955257,38.4514441895,Unincorporated Sonoma-130-020-017
-122.465830739,38.277303919,Sonoma-128-560-051-1
-122.740998678,38.664822667,Unincorporated Sonoma-132-170-018-1
-122.629079168,38.2674207229,Petaluma-136-120-083
-122.647268526,38.2736833657,Petaluma-137-360-043
-123.039619966,38.7500128664,Unincorporated Sonoma-139-030-002
-121.699866117,37.8118337232,Unincorporated Contra Costa-36429
-122.30232364,37.8079798391,Oakland-006 003700600
-122.791924416,38.541558875,Windsor-162-020-048
-121.87226078,37.7154592415,Dublin-986 001511300
-122.719758395,38.4552933249,Santa Rosa-180-480-009
-121.872559008,37.7130449568,Dublin-986 001900700
-122.257363775,37.7914582108,Oakland-000O046500402
-122.270225295,37.7975131752,Oakland-001 018300100
-122.328860826,37.8073139999,Oakland-000O035500512-2
-122.272155709,37.8038124882,Oakland-002 009704500
-122.273670382,37.8067234792,Oakland-003 006900600
-122.273984921,37.8065292501,Oakland-003 006900600
-122.28727807,37.8087078408,Oakland-004 003501600
-122.289591405,37.8079527202,Oakland-004 005300700
-122.290162956,37.8092884836,Oakland-004 005901400
-122.296227462,37.8118489745,Oakland-006 001101700
-122.290712091,37.8256714865,Oakland-007 060500121-2
-122.259747497,37.8112768037,Oakland-010 077001400
-122.24682766,37.8204060005,Oakland-012 092600200
-122.263076395,37.8375425766,Oakland-014 121801303
-122.264674547,37.8448412808,Oakland-015 137401402
-122.259614812,37.8449828452,Oakland-016 138500103
-122.259442532,37.8447483819,Oakland-016 138500400
-122.246859051,37.7920974085,Oakland-020 017100206
-122.233502846,37.787577714,Oakland-021 024802001
-121.616424907,38.0443056672,Unincorporated Contra Costa-350034
-122.229290729,37.8691328628,Oakland-048H769404400
-122.234530275,37.7806880732,Oakland-025 070701103
-122.225124888,37.7892363761,Oakland-026 078403000
-122.219705503,37.7868937739,Oakland-027 084102500
-122.221438328,37.7912603601,Oakland-026 081900800
-122.215743435,37.7876244829,Oakland-027 087401900
-122.261620816,37.8840761911,Berkeley-060 246800104
-122.012577498,37.9249130687,Walnut Creek-125317
-122.205424896,37.7991356171,Oakland-029 097802702
-122.298969541,37.855534218,Berkeley-060 251300101
-122.053706752,37.9969898199,Concord-291036
-121.630989932,38.001556942,Unincorporated Contra Costa-291850
-121.573593346,38.0011650552,Unincorporated Contra Costa-292043
-121.717717327,38.0017361593,Oakley-292501
-122.135884277,37.9977761597,Martinez-295244
-121.772640222,38.0018402413,Antioch-295463
-122.178220861,37.9985748461,Unincorporated Contra Costa-319567-4
-121.720812819,38.0055379958,Oakley-302972
-121.866098814,38.004792564,Pittsburg-304381
-121.706940471,38.0053921994,Oakley-303458-2
-121.724374759,38.0059333052,Oakley-303928
-122.319106139,37.9992078197,Unincorporated Contra Costa-305969
-121.730776996,38.0073922519,Oakley-307143
-121.731470724,38.0079197577,Oakley-307974
-122.315950313,38.0003471348,Pinole-308419
-121.938507308,37.7939094251,Danville-30891
-121.812358428,38.0142622868,Antioch-323013
-121.925693097,37.8003731608,Danville-31072
-122.25437143,37.9995325767,Hercules-311036
-121.626994871,38.0106417156,Unincorporated Contra Costa-312374
-121.627854441,38.0106324186,Unincorporated Contra Costa-310626
-121.896993287,38.0081072386,Pittsburg-312543
-121.640081759,38.0171706553,Unincorporated Contra Costa-325260
-122.11300027,38.0066956958,Martinez-315198
-121.633064605,38.0128083758,Unincorporated Contra Costa-314855
-121.632269169,38.0125349613,Unincorporated Contra Costa-315762
-121.926962455,37.8013034488,Danville-31623
-122.264640617,38.0046410843,Hercules-316703
-121.622300777,38.0127492682,Unincorporated Contra Costa-315859
-121.98913577,37.800851876,Danville-31787
-122.315020788,38.0053008765,Unincorporated Contra Costa-318254
-121.632054198,38.0128752484,Unincorporated Contra Costa-315762
-121.90164558,37.8007578314,Unincorporated Contra Costa-31916-1
-122.010235059,38.0055365022,Concord-321189
-121.63626347,38.0141130331,Unincorporated Contra Costa-318061
