zone_id,gid,tract,area,acres,tothh,hhpop,sfdu,mfdu,hhincq1,hhincq2,hhincq3,hhincq4,NEWdevacres,totemp,agrempn,mwtempn,retempn,fpsempn,herempn,othempn
912,47,404600.0,4958116.0,113.822998046875,,,,,,,,,,,,,,,,
934,55,405400.0,683013.5,15.680000305175781,,,,,,,,,,,,,,,,
920,48,404700.0,1245811.0,28.600000381469727,,,,,,,,,,,,,,,,
921,49,404800.0,617620.8125,14.178999900817871,,,,,,,,,,,,,,,,
922,50,404900.0,1050726.0,24.121000289916992,,,,,,,,,,,,,,,,
937,51,405000.0,845713.75,19.415000915527344,,,,,,,,,,,,,,,,
88,610,16600.0,343516.8125,7.886000156402588,2780.0,5791.0,386.0,2394.0,486.0,435.0,582.0,1277.0,29.033491754783302,1971.0,,86.0,490.0,338.0,723.0,334.0
1016,132,423100.0,745442.875,17.113000869750977,,,,,,,,,,,,,,,,
938,52,405100.0,1235959.125,28.374000549316406,,,,,,,,,,,,,,,,
943,53,405200.0,955652.625,21.93899917602539,,,,,,,,,,,,,,,,
944,54,405300.0,413640.5,9.496000289916992,,,,,,,,,,,,,,,,
936,57,405600.0,424532.75,9.746000289916992,,,,,,,,,,,,,,,,
947,61,406000.0,2165358.0,49.709999084472656,,,,,,,,,,,,,,,,
926,62,406100.0,1866277.375,42.84400177001953,,,,,,,,,,,,,,,,
928,63,406201.0,402638.53125,9.243000030517578,,,,,,,,,,,,,,,,
927,64,406202.0,392056.09375,9.0,,,,,,,,,,,,,,,,
929,65,406300.0,475994.96875,10.927000045776367,,,,,,,,,,,,,,,,
930,66,406400.0,559437.875,12.843000411987305,,,,,,,,,,,,,,,,
924,67,406500.0,739455.0,16.97599983215332,,,,,,,,,,,,,,,,
585,966,503401.0,756636.25,17.3700008392334,,,,,,,,,,,,,,,,
1003,142,423902.0,336764.65625,7.730999946594238,,,,,,,,,,,,,,,,
923,68,406600.0,1164153.0,26.725000381469727,,,,,,,,,,,,,,,,
910,69,406700.0,1685884.375,38.702999114990234,,,,,,,,,,,,,,,,
904,78,407600.0,1056348.625,24.25,,,,,,,,,,,,,,,,
1020,126,422500.0,469047.59375,10.767999649047852,,,,,,,,,,,,,,,,
909,70,406800.0,952721.875,21.871000289916992,,,,,,,,,,,,,,,,
908,71,406900.0,881973.0625,20.246999740600586,,,,,,,,,,,,,,,,
906,72,407000.0,859784.625,19.738000869750977,,,,,,,,,,,,,,,,
905,73,407100.0,1034615.5625,23.75200080871582,,,,,,,,,,,,,,,,
894,91,408900.0,812742.1875,18.658000946044922,,,,,,,,,,,,,,,,
925,74,407200.0,700274.6875,16.076000213623047,,,,,,,,,,,,,,,,
1039,108,420300.0,1222303.625,28.059999465942383,,,,,,,,,,,,,,,,
879,105,410400.0,702057.1875,16.117000579833984,,,,,,,,,,,,,,,,
896,75,407300.0,2352050.75,53.99599838256836,,,,,,,,,,,,,,,,
897,76,407400.0,516028.6875,11.845999717712402,,,,,,,,,,,,,,,,
898,77,407500.0,505680.71875,11.609000205993652,,,,,,,,,,,,,,,,
903,79,407700.0,923130.625,21.191999435424805,,,,,,,,,,,,,,,,
902,80,407800.0,1198945.5,27.52400016784668,,,,,,,,,,,,,,,,
907,81,407900.0,1224424.5,28.108999252319336,,,,,,,,,,,,,,,,
911,82,408000.0,1872276.25,42.981998443603516,,,,,,,,,,,,,,,,
901,84,408200.0,898126.4375,20.618000030517578,,,,,,,,,,,,,,,,
886,85,408300.0,1520408.5,34.90399932861328,,,,,,,,,,,,,,,,
889,86,408400.0,526438.8125,12.085000038146973,,,,,,,,,,,,,,,,
890,87,408500.0,853256.0625,19.58799934387207,,,,,,,,,,,,,,,,
900,88,408600.0,1085891.625,24.929000854492188,,,,,,,,,,,,,,,,
899,89,408700.0,1137935.375,26.12299919128418,,,,,,,,,,,,,,,,
895,90,408800.0,1195812.0,27.45199966430664,,,,,,,,,,,,,,,,
876,92,409100.0,489479.4375,11.237000465393066,,,,,,,,,,,,,,,,
1021,125,422400.0,466753.9375,10.71500015258789,,,,,,,,,,,,,,,,
1027,118,421700.0,583460.5,13.394000053405762,,,,,,,,,,,,,,,,
877,93,409200.0,678653.9375,15.579999923706055,,,,,,,,,,,,,,,,
878,94,409300.0,1072681.875,24.625,,,,,,,,,,,,,,,,
892,95,409400.0,1264943.25,29.038999557495117,,,,,,,,,,,,,,,,
1008,129,422800.0,415415.0,9.536999702453613,,,,,,,,,,,,,,,,
893,96,409500.0,853756.75,19.600000381469727,,,,,,,,,,,,,,,,
891,97,409600.0,752794.0,17.281999588012695,,,,,,,,,,,,,,,,
888,98,409700.0,802319.9375,18.41900062561035,,,,,,,,,,,,,,,,
887,99,409800.0,1765517.25,40.53099822998047,,,,,,,,,,,,,,,,
884,100,409900.0,4751818.5,109.08699798583984,,,,,,,,,,,,,,,,
17,1388,,615799.1875,14.13700008392334,2190.0,3318.0,41.0,2149.0,473.0,361.0,449.0,907.0,82.77598216391378,13707.0,6.0,603.0,791.0,4411.0,1066.0,6830.0
883,101,410000.0,6987854.0,160.41900634765625,,,,,,,,,,,,,,,,
882,102,410100.0,804938.4375,18.479000091552734,,,,,,,,,,,,,,,,
1018,130,422900.0,540562.25,12.40999984741211,,,,,,,,,,,,,,,,
1022,124,422300.0,549891.875,12.62399959564209,,,,,,,,,,,,,,,,
881,103,410200.0,617340.0625,14.17199993133545,,,,,,,,,,,,,,,,
880,104,410300.0,573649.75,13.168999671936035,,,,,,,,,,,,,,,,
1031,113,421200.0,1318558.0,30.270000457763672,,,,,,,,,,,,,,,,
1033,114,421300.0,1058426.5,24.29800033569336,,,,,,,,,,,,,,,,
1032,115,421400.0,465401.21875,10.684000015258789,,,,,,,,,,,,,,,,
1011,136,423500.0,618238.25,14.192999839782715,,,,,,,,,,,,,,,,
1029,116,421500.0,1591532.625,36.5369987487793,,,,,,,,,,,,,,,,
1002,141,423901.0,375134.59375,8.612000465393066,,,,,,,,,,,,,,,,
1028,117,421600.0,1452365.5,33.34199905395508,,,,,,,,,,,,,,,,
1026,119,421800.0,538000.375,12.35099983215332,,,,,,,,,,,,,,,,
1017,131,423000.0,708909.375,16.27400016784668,,,,,,,,,,,,,,,,
1025,120,421900.0,851772.6875,19.554000854492188,,,,,,,,,,,,,,,,
1010,137,423601.0,519121.28125,11.916999816894531,,,,,,,,,,,,,,,,
1009,138,423602.0,398799.40625,9.154999732971191,,,,,,,,,,,,,,,,
1014,121,422000.0,4557519.5,104.6259994506836,,,,,,,,,,,,,,,,
1024,122,422100.0,548505.4375,12.592000007629395,,,,,,,,,,,,,,,,
1023,123,422200.0,676002.9375,15.519000053405762,,,,,,,,,,,,,,,,
1019,127,422600.0,1762937.25,40.47100067138672,,,,,,,,,,,,,,,,
1007,128,422700.0,380162.28125,8.72700023651123,,,,,,,,,,,,,,,,
15,1386,,115178.828125,2.6440000534057617,69.0,75.0,2.0,67.0,47.0,13.0,4.0,5.0,17.749236502575954,12998.0,8.0,594.0,188.0,6221.0,2300.0,3687.0
1015,133,423200.0,460479.875,10.571000099182129,,,,,,,,,,,,,,,,
1013,134,423300.0,711623.3125,16.336999893188477,,,,,,,,,,,,,,,,
1012,135,423400.0,738010.5,16.941999435424805,,,,,,,,,,,,,,,,
1006,139,423700.0,803859.25,18.45400047302246,,,,,,,,,,,,,,,,
1004,140,423800.0,1054569.25,24.209999084472656,,,,,,,,,,,,,,,,
995,143,424001.0,494574.0625,11.354000091552734,,,,,,,,,,,,,,,,
991,145,425100.0,3154722.25,72.4219970703125,,,,,,,,,,,,,,,,
918,146,426100.0,2951241.5,67.7509994506836,,,,,,,,,,,,,,,,
917,147,426200.0,1417380.0,32.53900146484375,,,,,,,,,,,,,,,,
949,148,427100.0,981479.0,22.531999588012695,,,,,,,,,,,,,,,,
117,642,22803.0,284482.875,6.531000137329102,1391.0,4327.0,286.0,1105.0,261.0,377.0,394.0,359.0,30.90235477756964,752.0,1.0,32.0,36.0,172.0,335.0,176.0
948,149,427200.0,1350872.25,31.011999130249023,,,,,,,,,,,,,,,,
960,150,427300.0,2008891.25,46.11800003051758,,,,,,,,,,,,,,,,
961,151,427400.0,1834381.75,42.11199951171875,,,,,,,,,,,,,,,,
964,152,427500.0,6623640.0,152.05799865722656,,,,,,,,,,,,,,,,
962,153,427600.0,586052.25,13.454000473022461,,,,,,,,,,,,,,,,
963,154,427700.0,1013348.9375,23.26300048828125,,,,,,,,,,,,,,,,
959,155,427800.0,842347.375,19.33799934387207,,,,,,,,,,,,,,,,
956,156,427900.0,885520.9375,20.32900047302246,,,,,,,,,,,,,,,,
18,1389,,433781.15625,9.958000183105469,181.0,290.0,22.0,159.0,47.0,18.0,38.0,78.0,58.03978754358082,6311.0,41.0,999.0,308.0,2474.0,643.0,1846.0
950,158,428100.0,991149.0625,22.753999710083008,,,,,,,,,,,,,,,,
951,159,428200.0,1413000.5,32.4379997253418,,,,,,,,,,,,,,,,
952,160,428301.0,4354007.0,99.9540023803711,,,,,,,,,,,,,,,,
953,161,428302.0,2195122.75,50.393001556396484,,,,,,,,,,,,,,,,
954,162,428400.0,846621.75,19.43600082397461,,,,,,,,,,,,,,,,
957,163,428500.0,727393.75,16.698999404907227,,,,,,,,,,,,,,,,
958,164,428600.0,958719.0,22.009000778198242,,,,,,,,,,,,,,,,
19,1390,,507052.78125,11.640000343322754,281.0,547.0,22.0,259.0,75.0,79.0,53.0,74.0,64.64402288593693,8268.0,3.0,1632.0,1241.0,1690.0,471.0,3231.0
845,166,430200.0,5222461.5,119.89099884033203,,,,,,,,,,,,,,,,
848,173,430900.0,1102645.375,25.312999725341797,,,,,,,,,,,,,,,,
104,620,20300.0,279033.5625,6.406000137329102,1854.0,3468.0,216.0,1638.0,309.0,331.0,446.0,768.0,25.082739439742163,3510.0,8.0,62.0,287.0,1989.0,872.0,292.0
850,167,430300.0,2606779.5,59.84299850463867,,,,,,,,,,,,,,,,
851,168,430400.0,2926137.75,67.17500305175781,,,,,,,,,,,,,,,,
853,169,430500.0,2708093.25,62.16899871826172,,,,,,,,,,,,,,,,
867,183,432700.0,815659.625,18.725000381469727,,,,,,,,,,,,,,,,
852,170,430600.0,2295696.0,52.70199966430664,,,,,,,,,,,,,,,,
849,171,430700.0,1328631.875,30.500999450683594,,,,,,,,,,,,,,,,
84,611,16700.0,474332.625,10.888999938964844,2520.0,5182.0,328.0,2192.0,370.0,402.0,613.0,1135.0,27.665249402027168,1186.0,5.0,57.0,268.0,353.0,293.0,210.0
846,172,430800.0,1846656.25,42.393001556396484,,,,,,,,,,,,,,,,
847,174,431000.0,922930.6875,21.187999725341797,,,,,,,,,,,,,,,,
842,175,431100.0,934079.0625,21.444000244140625,,,,,,,,,,,,,,,,
840,176,431200.0,2034970.75,46.71699905395508,,,,,,,,,,,,,,,,
20,1391,,397494.9375,9.125,1413.0,2475.0,98.0,1315.0,712.0,267.0,217.0,217.0,59.2817196357054,4284.0,2.0,826.0,342.0,877.0,887.0,1350.0
868,177,432100.0,1054176.75,24.201000213623047,,,,,,,,,,,,,,,,
869,178,432200.0,1015275.0625,23.308000564575195,,,,,,,,,,,,,,,,
870,179,432300.0,1031284.875,23.674999237060547,,,,,,,,,,,,,,,,
865,185,433000.0,1293522.0,29.69499969482422,,,,,,,,,,,,,,,,
873,180,432400.0,6150480.5,141.1959991455078,,,,,,,,,,,,,,,,
872,181,432500.0,2176996.5,49.97700119018555,,,,,,,,,,,,,,,,
871,182,432600.0,1679793.125,38.5629997253418,,,,,,,,,,,,,,,,
866,184,432800.0,3466155.25,79.5719985961914,,,,,,,,,,,,,,,,
827,217,436800.0,1015034.1875,23.302000045776367,,,,,,,,,,,,,,,,
864,186,433101.0,1752243.375,40.22600173950195,,,,,,,,,,,,,,,,
863,187,433102.0,1442407.5,33.112998962402344,,,,,,,,,,,,,,,,
862,188,433200.0,3134979.0,71.96900177001953,,,,,,,,,,,,,,,,
861,189,433300.0,2477745.25,56.88100051879883,,,,,,,,,,,,,,,,
860,190,433400.0,5356280.5,122.96299743652344,,,,,,,,,,,,,,,,
859,191,433500.0,1238092.5,28.42300033569336,,,,,,,,,,,,,,,,
858,192,433600.0,1558496.25,35.77799987792969,,,,,,,,,,,,,,,,
857,193,433700.0,1396153.5,32.05099868774414,,,,,,,,,,,,,,,,
856,194,433800.0,1548559.5,35.54999923706055,,,,,,,,,,,,,,,,
854,195,433900.0,822339.0,18.878000259399414,,,,,,,,,,,,,,,,
855,196,434000.0,1145500.375,26.297000885009766,,,,,,,,,,,,,,,,
843,199,435200.0,2255428.75,51.77799987792969,,,,,,,,,,,,,,,,
830,218,436900.0,1178044.0,27.04400062561035,,,,,,,,,,,,,,,,
841,200,435300.0,1284877.375,29.496999740600586,,,,,,,,,,,,,,,,
839,201,435400.0,1334968.25,30.64699935913086,,,,,,,,,,,,,,,,
838,202,435500.0,1018744.8125,23.386999130249023,,,,,,,,,,,,,,,,
837,203,435600.0,2033102.125,46.67399978637695,,,,,,,,,,,,,,,,
836,204,435700.0,1306316.25,29.98900032043457,,,,,,,,,,,,,,,,
834,206,435900.0,2419463.75,55.542999267578125,,,,,,,,,,,,,,,,
833,207,436000.0,1284035.125,29.476999282836914,,,,,,,,,,,,,,,,
832,208,436100.0,1270454.0,29.166000366210938,,,,,,,,,,,,,,,,
184,699,32900.0,1163906.125,26.719999313354492,4399.0,12356.0,3345.0,1054.0,573.0,620.0,994.0,2212.0,183.4621048148968,1513.0,,88.0,215.0,521.0,435.0,254.0
831,209,436200.0,635889.125,14.597999572753906,,,,,,,,,,,,,,,,
823,211,436401.0,3108270.0,71.35600280761719,,,,,,,,,,,,,,,,
824,213,436500.0,1771639.375,40.67100143432617,,,,,,,,,,,,,,,,
825,214,436601.0,1080479.0,24.804000854492188,,,,,,,,,,,,,,,,
826,215,436602.0,898255.0625,20.621000289916992,,,,,,,,,,,,,,,,
829,216,436700.0,794741.0,18.2450008392334,,,,,,,,,,,,,,,,
812,219,437000.0,1611910.125,37.00400161743164,,,,,,,,,,,,,,,,
811,221,437200.0,2588457.5,59.42300033569336,,,,,,,,,,,,,,,,
814,223,437400.0,851311.5,19.542999267578125,,,,,,,,,,,,,,,,
815,224,437500.0,632730.0625,14.524999618530273,,,,,,,,,,,,,,,,
816,225,437600.0,816716.3125,18.749000549316406,,,,,,,,,,,,,,,,
817,226,437700.0,871004.3125,19.996000289916992,,,,,,,,,,,,,,,,
818,227,437800.0,1260337.25,28.933000564575195,,,,,,,,,,,,,,,,
819,228,437900.0,641585.875,14.729000091552734,,,,,,,,,,,,,,,,
804,229,438000.0,2473054.25,56.77399826049805,,,,,,,,,,,,,,,,
791,241,440306.0,574822.0625,13.196000099182129,,,,,,,,,,,,,,,,
805,230,438100.0,1907173.625,43.78300094604492,,,,,,,,,,,,,,,,
807,231,438201.0,969218.0,22.25,,,,,,,,,,,,,,,,
806,232,438202.0,6867334.0,157.65199279785156,,,,,,,,,,,,,,,,
808,233,438300.0,843919.75,19.374000549316406,,,,,,,,,,,,,,,,
809,234,438400.0,1706974.75,39.1870002746582,,,,,,,,,,,,,,,,
763,262,441922.0,1010474.25,23.19700050354004,,,,,,,,,,,,,,,,
803,235,440100.0,27508364.0,631.5050048828125,,,,,,,,,,,,,,,,
802,236,440200.0,1136181.0,26.08300018310547,,,,,,,,,,,,,,,,
766,271,442700.0,1230703.0,28.253000259399414,,,,,,,,,,,,,,,,
22,1393,,354506.75,8.137999534606934,823.0,1109.0,3.0,820.0,199.0,152.0,164.0,308.0,41.5468115566297,8753.0,6.0,1513.0,142.0,4902.0,923.0,1267.0
797,237,440301.0,4278697.0,98.2249984741211,,,,,,,,,,,,,,,,
796,238,440302.0,3591963.0,82.45999908447266,,,,,,,,,,,,,,,,
793,239,440304.0,969862.25,22.264999389648438,,,,,,,,,,,,,,,,
792,240,440305.0,789026.9375,18.11400032043457,,,,,,,,,,,,,,,,
798,242,440307.0,1415350.75,32.492000579833984,,,,,,,,,,,,,,,,
800,243,440308.0,1813863.625,41.64099884033203,,,,,,,,,,,,,,,,
801,244,440309.0,3129598.75,71.84600067138672,,,,,,,,,,,,,,,,
795,245,440331.0,1783397.875,40.941001892089844,,,,,,,,,,,,,,,,
794,246,440332.0,2427270.75,55.72200012207031,,,,,,,,,,,,,,,,
781,247,441100.0,15023697.0,344.8970031738281,,,,,,,,,,,,,,,,
782,248,441200.0,3234267.0,74.2490005493164,,,,,,,,,,,,,,,,
783,249,441301.0,3029012.0,69.53700256347656,,,,,,,,,,,,,,,,
784,250,441302.0,2225268.25,51.084999084472656,,,,,,,,,,,,,,,,
787,251,441401.0,1877271.0,43.09600067138672,,,,,,,,,,,,,,,,
185,698,32800.0,1250017.5,28.695999145507812,4146.0,11165.0,2763.0,1383.0,582.0,641.0,924.0,1999.0,203.14768989462183,2339.0,,178.0,233.0,783.0,755.0,390.0
799,252,441402.0,1563189.375,35.88600158691406,,,,,,,,,,,,,,,,
790,253,441501.0,2565806.75,58.90299987792969,,,,,,,,,,,,,,,,
788,254,441521.0,1714251.625,39.354000091552734,,,,,,,,,,,,,,,,
789,255,441522.0,1206395.0,27.69499969482422,,,,,,,,,,,,,,,,
786,256,441601.0,1273939.875,29.246000289916992,,,,,,,,,,,,,,,,
37,567,10600.0,178687.953125,4.1020002365112305,1578.0,2951.0,91.0,1487.0,720.0,378.0,292.0,188.0,18.967998295514292,2734.0,2.0,306.0,143.0,1115.0,898.0,270.0
785,257,441602.0,1679089.375,38.547000885009766,,,,,,,,,,,,,,,,
774,258,441700.0,2249400.75,51.638999938964844,,,,,,,,,,,,,,,,
83,614,17000.0,479746.8125,11.012999534606934,2648.0,5350.0,751.0,1897.0,331.0,355.0,541.0,1421.0,58.70280765405468,900.0,18.0,63.0,54.0,365.0,308.0,92.0
776,259,441800.0,2081209.25,47.77799987792969,,,,,,,,,,,,,,,,
778,260,441901.0,5307968.5,121.85399627685547,,,,,,,,,,,,,,,,
777,263,441923.0,1416029.125,32.507999420166016,,,,,,,,,,,,,,,,
765,272,442800.0,1245134.25,28.583999633789062,,,,,,,,,,,,,,,,
759,273,442900.0,2223499.5,51.04499816894531,,,,,,,,,,,,,,,,
780,264,442000.0,7807960.0,179.24600219726562,,,,,,,,,,,,,,,,
24,576,11500.0,159421.4375,3.6600000858306885,521.0,722.0,9.0,512.0,373.0,85.0,47.0,16.0,24.90760731019798,16235.0,41.0,431.0,255.0,11090.0,1347.0,3071.0
779,265,442100.0,1840236.125,42.24599838256836,,,,,,,,,,,,,,,,
753,277,443102.0,2306418.75,52.948001861572266,,,,,,,,,,,,,,,,
756,266,442200.0,3967458.0,91.08000183105469,,,,,,,,,,,,,,,,
761,267,442300.0,2403893.0,55.18600082397461,,,,,,,,,,,,,,,,
760,268,442400.0,1616438.5,37.108001708984375,,,,,,,,,,,,,,,,
764,269,442500.0,1982074.75,45.50199890136719,,,,,,,,,,,,,,,,
775,270,442600.0,2525688.0,57.981998443603516,,,,,,,,,,,,,,,,
758,275,443002.0,1576621.625,36.194000244140625,,,,,,,,,,,,,,,,
755,276,443101.0,5261709.5,120.79199981689453,,,,,,,,,,,,,,,,
1129,364,325000.0,2918142.25,66.99099731445312,,,,,,,,,,,,,,,,
741,296,450604.0,2137374.25,49.06700134277344,,,,,,,,,,,,,,,,
23,1394,,367363.40625,8.434000015258789,109.0,143.0,3.0,106.0,14.0,23.0,27.0,45.0,52.35250495243392,9887.0,3.0,2354.0,383.0,4614.0,885.0,1648.0
754,278,443103.0,15351235.0,352.4159851074219,,,,,,,,,,,,,,,,
731,289,450200.0,1626722.75,37.34400177001953,,,,,,,,,,,,,,,,
748,280,443301.0,1762022.125,40.45000076293945,,,,,,,,,,,,,,,,
749,281,443302.0,1769651.25,40.625999450683594,,,,,,,,,,,,,,,,
771,282,444100.0,2995735.5,68.77300262451172,,,,,,,,,,,,,,,,
770,283,444200.0,2087947.25,47.93299865722656,,,,,,,,,,,,,,,,
772,285,444400.0,979451.375,22.485000610351562,,,,,,,,,,,,,,,,
773,286,444500.0,1980676.875,45.470001220703125,,,,,,,,,,,,,,,,
767,287,444600.0,8416789.0,193.22300720214844,,,,,,,,,,,,,,,,
31,579,12000.0,128417.234375,2.947999954223633,2134.0,3143.0,24.0,2110.0,1114.0,611.0,316.0,93.0,11.558020040849458,3281.0,6.0,73.0,171.0,1038.0,1768.0,225.0
732,290,450300.0,3189076.0,73.21099853515625,,,,,,,,,,,,,,,,
733,291,450400.0,3210332.75,73.6989974975586,,,,,,,,,,,,,,,,
1131,411,347000.0,26274588.0,603.1820068359375,,,,,,,,,,,,,,,,
9,583,12400.0,453762.90625,10.416999816894531,4020.0,6850.0,26.0,3994.0,2323.0,942.0,550.0,205.0,56.623456575014416,16828.0,2.0,308.0,567.0,4668.0,2889.0,8394.0
734,292,450500.0,12394855.0,284.5469970703125,,,,,,,,,,,,,,,,
737,295,450603.0,3853662.25,88.46800231933594,,,,,,,,,,,,,,,,
727,318,451701.0,1196958.875,27.47800064086914,,,,,,,,,,,,,,,,
1190,333,307202.0,718956.875,16.5049991607666,,,,,,,,,,,,,,,,
740,297,450605.0,1783500.25,40.944000244140625,,,,,,,,,,,,,,,,
29,578,11900.0,148778.984375,3.4149999618530273,3197.0,4678.0,57.0,3140.0,988.0,701.0,785.0,723.0,9.817368206858818,4434.0,3.0,38.0,45.0,1372.0,2577.0,399.0
738,298,450606.0,2077836.625,47.70100021362305,,,,,,,,,,,,,,,,
739,299,450607.0,4875662.0,111.93000030517578,,,,,,,,,,,,,,,,
743,301,450703.0,9100444.0,208.91700744628906,,,,,,,,,,,,,,,,
742,303,450722.0,6837058.5,156.95700073242188,,,,,,,,,,,,,,,,
744,304,450741.0,2116756.5,48.59400177001953,,,,,,,,,,,,,,,,
1043,483,391000.0,1412238.5,32.42100143432617,,,,,,,,,,,,,,,,
116,640,22801.0,578814.5,13.288000106811523,1454.0,4686.0,289.0,1165.0,253.0,252.0,317.0,632.0,81.97756139535008,4669.0,1.0,940.0,357.0,890.0,949.0,1532.0
725,307,451102.0,4909533.0,112.70700073242188,,,,,,,,,,,,,,,,
30,581,12200.0,184937.34375,4.245999813079834,3562.0,6118.0,46.0,3516.0,1645.0,894.0,664.0,359.0,15.026147305074277,2705.0,,139.0,158.0,411.0,840.0,1157.0
719,308,451201.0,3686373.75,84.62699890136719,,,,,,,,,,,,,,,,
728,310,451300.0,12808991.0,294.0539855957031,,,,,,,,,,,,,,,,
721,311,451401.0,4565249.5,104.80400085449219,,,,,,,,,,,,,,,,
722,312,451402.0,2175742.25,49.948001861572266,,,,,,,,,,,,,,,,
1063,465,376000.0,1219439.75,27.993999481201172,,,,,,,,,,,,,,,,
716,313,451501.0,5067007.0,116.3219985961914,,,,,,,,,,,,,,,,
718,314,451502.0,5438230.5,124.84500122070312,,,,,,,,,,,,,,,,
717,315,451503.0,2736686.5,62.82600021362305,,,,,,,,,,,,,,,,
108,1395,,459784.3125,10.555000305175781,79.0,137.0,12.0,67.0,27.0,16.0,11.0,25.0,93.09573531492924,5137.0,2.0,1939.0,291.0,1412.0,605.0,888.0
723,316,451601.0,3969398.0,91.125,,,,,,,,,,,,,,,,
1192,334,307204.0,1493295.5,34.28099822998047,,,,,,,,,,,,,,,,
1096,356,320002.0,8630165.0,198.12100219726562,,,,,,,,,,,,,,,,
724,317,451602.0,2986789.25,68.56700134277344,,,,,,,,,,,,,,,,
395,1405,,1586559.125,36.422000885009766,,,,,,,,,,,,,,,,
726,319,451702.0,3803230.75,87.30999755859375,,,,,,,,,,,,,,,,
1182,322,302003.0,17502002.0,401.7909851074219,,,,,,,,,,,,,,,,
109,1396,,657920.6875,15.104000091552734,383.0,617.0,21.0,362.0,139.0,105.0,72.0,67.0,65.14647448981356,4882.0,1.0,250.0,219.0,1706.0,1317.0,1389.0
1198,343,313102.0,2044763.125,46.941001892089844,,,,,,,,,,,,,,,,
1185,323,302004.0,12042017.0,276.4469909667969,,,,,,,,,,,,,,,,
1179,324,303100.0,39212528.0,900.1959838867188,,,,,,,,,,,,,,,,
1188,328,306001.0,3552311.75,81.55000305175781,,,,,,,,,,,,,,,,
1194,330,307101.0,2139074.25,49.10599899291992,,,,,,,,,,,,,,,,
1191,331,307102.0,1607784.875,36.90999984741211,,,,,,,,,,,,,,,,
1197,332,307201.0,1495562.0,34.33300018310547,,,,,,,,,,,,,,,,
1193,335,307205.0,3164144.25,72.63899993896484,,,,,,,,,,,,,,,,
1187,336,308001.0,3660463.5,84.03299713134766,,,,,,,,,,,,,,,,
1184,337,308002.0,3948929.75,90.65499877929688,,,,,,,,,,,,,,,,
1206,339,310000.0,1995999.0,45.821998596191406,,,,,,,,,,,,,,,,
1203,340,311000.0,1611814.75,37.00199890136719,,,,,,,,,,,,,,,,
1204,341,312000.0,1447989.75,33.24100112915039,,,,,,,,,,,,,,,,
1199,342,313101.0,3580253.0,82.19100189208984,,,,,,,,,,,,,,,,
1196,344,313103.0,14089370.0,323.4469909667969,,,,,,,,,,,,,,,,
1200,345,313202.0,20431794.0,469.04901123046875,,,,,,,,,,,,,,,,
1207,346,314102.0,5293427.5,121.5199966430664,,,,,,,,,,,,,,,,
1209,347,314103.0,7198422.5,165.2530059814453,,,,,,,,,,,,,,,,
45,589,13000.0,374857.25,8.605999946594238,2544.0,4342.0,231.0,2313.0,323.0,268.0,441.0,1512.0,34.6295702844415,4457.0,9.0,307.0,627.0,1690.0,1100.0,724.0
215,1398,,1057051.25,24.267000198364258,,,,,,,,,,,,,,,,
1208,348,314104.0,2265564.75,52.0099983215332,,,,,,,,,,,,,,,,
58,712,42700.0,420475.03125,9.652999877929688,2401.0,5460.0,378.0,2023.0,503.0,393.0,587.0,918.0,41.610539748881514,1113.0,2.0,41.0,97.0,298.0,417.0,258.0
110,1397,,1115740.875,25.61400032043457,81.0,165.0,13.0,68.0,22.0,20.0,17.0,22.0,203.28573179396196,1729.0,,596.0,41.0,844.0,150.0,98.0
1210,349,314200.0,7869828.5,180.66600036621094,,,,,,,,,,,,,,,,
1092,351,316000.0,1453876.5,33.375999450683594,,,,,,,,,,,,,,,,
1093,352,317000.0,1596667.375,36.65399932861328,,,,,,,,,,,,,,,,
1057,464,375000.0,643805.5,14.779999732971191,,,,,,,,,,,,,,,,
1094,354,319000.0,3107110.75,71.3290023803711,,,,,,,,,,,,,,,,
1114,380,336102.0,649767.6875,14.916999816894531,,,,,,,,,,,,,,,,
1095,355,320001.0,15471046.0,355.1659851074219,,,,,,,,,,,,,,,,
6,580,12100.0,123283.8046875,2.8299999237060547,2066.0,3043.0,13.0,2053.0,908.0,554.0,426.0,178.0,12.91315854432876,4343.0,,85.0,232.0,773.0,2590.0,663.0
1124,357,321101.0,4271254.5,98.05500030517578,,,,,,,,,,,,,,,,
1123,360,321200.0,2292652.75,52.63199996948242,,,,,,,,,,,,,,,,
1127,361,322000.0,4340222.0,99.63800048828125,,,,,,,,,,,,,,,,
1116,378,335000.0,1765775.125,40.5369987487793,,,,,,,,,,,,,,,,
1128,362,323000.0,1913579.875,43.93000030517578,,,,,,,,,,,,,,,,
1111,369,330000.0,2189793.0,50.270999908447266,,,,,,,,,,,,,,,,
1112,368,329000.0,2515202.0,57.74100112915039,,,,,,,,,,,,,,,,
1121,363,324000.0,3504658.0,80.45600128173828,,,,,,,,,,,,,,,,
1130,365,326000.0,2376033.5,54.54600143432617,,,,,,,,,,,,,,,,
1115,379,336101.0,673394.9375,15.458999633789062,,,,,,,,,,,,,,,,
1122,366,327000.0,8181261.5,187.8159942626953,,,,,,,,,,,,,,,,
1113,367,328000.0,1068610.5,24.531999588012695,,,,,,,,,,,,,,,,
1431,501,109000.0,4771483.5,109.53800201416016,,,,,,,,,,,,,,,,
