zone_id,SD,ZONE,COUNTY,AGREMPN,FPSEMPN,HEREMPN,RETEMPN,TOTEMP,MWTEMPN,OTHEMPN,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,SHPOP62P,TOTHH,GQPOP,MFDU,SFDU,CIACRE_UNWEIGHTED,RESACRE_UNWEIGHTED,CIACRE,RESACRE,TOTACRE,HHPOP,TOTPOP,EMPRES,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P
488,10,488,3,48.0,311.0,601.0,32.0,1268,109.0,167.0,476.0,493.0,580.0,1185.0,0.214,2734.0,232,580.0,2232.0,85.4082500546,606.878268654,20.0,705.0,1642.0,7483,7715,3116,342.0,1547.0,1987.0,2640.0,1199.0
489,10,489,3,6.0,228.0,833.0,16.0,1235,67.0,85.0,295.0,280.0,285.0,1188.0,0.167,2048.0,0,1.0,2091.0,277.175945553,835.559829192,55.0000000003,785.0,1944.0,6131,6131,2654,269.0,1538.0,1310.0,2345.0,669.0
490,10,490,3,0.0,501.0,743.0,535.0,2421,335.0,307.0,253.0,175.0,229.0,680.0,0.177,1337.0,0,142.0,1255.0,233.405891465,269.873793282,210.0,392.0,651.0,3980,3980,1677,183.0,911.0,1024.0,1375.0,487.0
491,10,491,3,0.0,120.0,144.0,290.0,693,64.0,75.0,223.0,272.0,201.0,327.0,0.169,1023.0,1,229.0,824.0,28.3077367835,148.403750466,13.0,211.0,244.0,3212,3213,1129,157.0,846.0,863.0,963.0,384.0
492,10,492,3,0.0,472.0,227.0,154.0,1122,85.0,184.0,314.0,341.0,397.0,700.0,0.153,1752.0,1,273.0,1549.0,30.4398558888,257.749946677,5.00000000005,372.0,419.0,5504,5505,2222,269.0,1419.0,1555.0,1686.0,576.0
493,10,493,3,4.0,390.0,395.0,30.0,1056,40.0,197.0,328.0,232.0,288.0,1061.0,0.228,1909.0,5,15.0,1932.0,55.1781581514,531.939110942,77.0,635.0,808.0,5623,5628,2244,249.0,1225.0,1186.0,2031.0,937.0
494,10,494,3,6.0,512.0,361.0,213.0,1293,46.0,155.0,328.0,302.0,269.0,1077.0,0.237,1976.0,2,84.0,1963.0,86.2654921962,619.569243227,88.0,817.0,905.0,5793,5795,2171,257.0,1394.0,1109.0,2017.0,1018.0
495,10,495,3,0.0,359.0,347.0,24.0,985,110.0,145.0,293.0,156.0,235.0,1271.0,0.215,1955.0,0,114.0,1946.0,118.392546798,1542.58907382,26.0,1358.0,3410.0,5539,5539,2253,233.0,1194.0,1077.0,2194.0,841.0
496,10,496,3,3.0,455.0,612.0,74.0,1503,77.0,282.0,52.0,55.0,98.0,827.0,0.24,1032.0,74,84.0,1011.0,131.204709053,1274.70854319,33.0,1297.0,2947.0,2697,2771,1221,112.0,513.0,539.0,1127.0,480.0
497,10,497,3,12.0,374.0,1457.0,24.0,2570,121.0,582.0,513.0,303.0,326.0,1302.0,0.279,2444.0,95,178.0,2374.0,194.858405448,1547.711906,226.0,1844.0,2097.0,6435,6530,2663,291.0,1303.0,1201.0,2339.0,1396.0
498,10,498,3,0.0,542.0,712.0,140.0,1808,196.0,218.0,277.0,277.0,238.0,666.0,0.227,1458.0,24,114.0,1410.0,52.170155773,344.310290077,83.0,413.0,570.0,3858,3882,1834,256.0,706.0,1073.0,1183.0,664.0
499,10,499,3,0.0,488.0,821.0,495.0,2119,111.0,204.0,651.0,553.0,633.0,695.0,0.151,2532.0,13,447.0,2198.0,83.7830436357,355.409604648,91.0,504.0,606.0,7243,7256,3315,540.0,1490.0,2429.0,2038.0,759.0
500,10,500,3,0.0,161.0,107.0,26.0,375,14.0,67.0,280.0,297.0,290.0,481.0,0.131,1348.0,1,136.0,1245.0,43.9672011392,250.537132454,43.0,310.0,394.0,3966,3967,1954,282.0,846.0,1297.0,1205.0,337.0
501,10,501,3,3.0,97.0,90.0,21.0,263,11.0,41.0,317.0,238.0,381.0,441.0,0.187,1377.0,42,90.0,1331.0,9.02700390271,219.745168932,9.0,301.0,323.0,3981,4023,1792,255.0,767.0,1214.0,1248.0,539.0
502,10,502,3,0.0,113.0,243.0,206.0,705,26.0,117.0,449.0,481.0,409.0,286.0,0.169,1625.0,9,794.0,910.0,37.9994023993,166.945683727,44.0,258.0,302.0,4415,4424,2067,298.0,798.0,1599.0,1192.0,537.0
503,10,503,3,6.0,392.0,1031.0,200.0,2097,76.0,392.0,1125.0,707.0,498.0,260.0,0.19,2590.0,7,1777.0,841.0,88.1855722508,217.305043031,71.0,305.0,415.0,5966,5973,2699,367.0,1007.0,2354.0,1382.0,863.0
504,10,504,3,9.0,2261.0,1189.0,1069.0,9083,1770.0,2785.0,570.0,649.0,401.0,324.0,0.136,1944.0,3,1220.0,970.0,271.594264696,163.431566239,337.0,222.0,723.0,3968,3971,2264,197.0,556.0,1705.0,1155.0,358.0
505,10,505,3,0.0,150.0,84.0,20.0,490,76.0,160.0,443.0,475.0,512.0,577.0,0.114,2007.0,11,689.0,1454.0,19.2315898744,289.263936312,15.0,394.0,425.0,5396,5407,2768,383.0,1124.0,2086.0,1411.0,403.0
506,10,506,3,0.0,198.0,1594.0,28.0,2040,111.0,109.0,479.0,275.0,301.0,350.0,0.197,1405.0,10,427.0,1042.0,53.1093483831,208.781730095,48.0,238.0,332.0,3594,3604,1695,188.0,638.0,1196.0,1063.0,519.0
507,10,507,3,3.0,285.0,234.0,90.0,1210,436.0,162.0,425.0,304.0,282.0,863.0,0.247,1874.0,1,301.0,1656.0,88.9086604749,485.592139213,62.0,625.0,817.0,4494,4495,2098,181.0,722.0,949.0,1837.0,806.0
508,10,508,3,0.0,651.0,332.0,0.0,1878,250.0,645.0,280.0,179.0,277.0,385.0,0.177,1121.0,25,376.0,827.0,82.3540437434,183.32216354,87.0,270.0,448.0,2595,2620,1277,118.0,504.0,771.0,910.0,317.0
509,10,509,3,0.0,950.0,710.0,172.0,2550,181.0,537.0,329.0,278.0,271.0,407.0,0.119,1285.0,1,718.0,669.0,101.779104238,145.325361611,61.0000000001,210.0,434.0,2665,2666,1415,113.0,412.0,1149.0,794.0,198.0
510,10,510,3,10.0,282.0,131.0,4.0,524,41.0,56.0,162.0,187.0,148.0,475.0,0.219,972.0,0,102.0,929.0,17.6516570867,623.881176218,16.0,746.0,776.0,2704,2704,1027,134.0,600.0,520.0,1026.0,424.0
511,10,511,3,18.0,1476.0,2558.0,664.0,6204,408.0,1080.0,738.0,722.0,468.0,1033.0,0.272,2961.0,107,1116.0,2176.0,319.762297368,1229.39076678,193.0,1275.0,2966.0,6416,6523,2988,257.0,932.0,1709.0,2266.0,1359.0
512,10,512,3,24.0,267.0,118.0,49.0,758,38.0,262.0,228.0,341.0,358.0,692.0,0.13,1619.0,17,37.0,1694.0,2501.9799169,4086.95192801,23.0,1665.0,33268.0,4007,4024,2146,217.0,765.0,1155.0,1587.0,300.0
513,10,513,3,28.0,189.0,235.0,0.0,518,25.0,41.0,109.0,195.0,143.0,577.0,0.21,1024.0,92,69.0,1008.0,267.35883698,1084.11248456,13.0000000004,689.0,3381.0,2736,2828,1327,116.0,562.0,614.0,1121.0,415.0
514,10,514,3,6.0,409.0,424.0,276.0,1431,65.0,251.0,400.0,512.0,585.0,1136.0,0.235,2633.0,63,258.0,2481.0,101.182528544,1398.32000465,46.0,1313.0,2314.0,7334,7397,3054,404.0,1468.0,1791.0,2436.0,1298.0
515,10,515,3,0.0,178.0,514.0,73.0,4943,23.0,4155.0,738.0,553.0,450.0,622.0,0.164,2363.0,38,645.0,1821.0,34.6003107674,330.142605773,93.0,443.0,562.0,6798,6836,3118,440.0,1466.0,2179.0,1957.0,794.0
516,10,516,3,0.0,94.0,213.0,11.0,382,20.0,44.0,221.0,313.0,295.0,495.0,0.211,1324.0,0,32.0,1340.0,43.6635178701,251.784335951,28.0,351.0,380.0,3583,3583,1645,228.0,671.0,996.0,1131.0,557.0
517,10,517,3,3.0,294.0,924.0,155.0,1781,40.0,365.0,365.0,511.0,544.0,472.0,0.2,1892.0,151,277.0,1670.0,84.0319573347,297.982477723,52.0,399.0,503.0,5076,5227,2409,300.0,968.0,1707.0,1472.0,780.0
518,10,518,3,0.0,649.0,1399.0,751.0,3258,197.0,262.0,419.0,535.0,463.0,788.0,0.199,2205.0,62,510.0,1801.0,98.0628727328,431.219341813,128.0,513.0,725.0,5722,5784,2630,356.0,1171.0,1752.0,1652.0,853.0
519,10,519,3,0.0,492.0,3656.0,105.0,5741,1045.0,443.0,838.0,728.0,777.0,758.0,0.186,3101.0,200,928.0,2329.0,158.315493317,396.755236393,134.0,440.0,756.0,7796,7996,3804,500.0,1421.0,2781.0,2201.0,1093.0
520,10,520,3,0.0,239.0,277.0,129.0,1013,141.0,227.0,409.0,302.0,311.0,355.0,0.164,1377.0,10,95.0,1318.0,39.9667652411,290.42648705,40.0,371.0,419.0,4068,4078,1709,279.0,908.0,1308.0,1106.0,477.0
521,10,521,3,9.0,420.0,604.0,328.0,2612,185.0,1066.0,537.0,468.0,474.0,435.0,0.166,1914.0,13,710.0,1310.0,87.8317888277,249.43381306,116.0,287.0,428.0,4796,4809,2303,280.0,822.0,1839.0,1293.0,575.0
522,11,522,3,16.0,243.0,296.0,87.0,812,16.0,154.0,575.0,559.0,529.0,510.0,0.206,2173.0,33,539.0,1759.0,54.1541097102,294.845920231,96.0,366.0,462.0,5854,5887,2681,375.0,1080.0,1963.0,1548.0,921.0
523,11,523,3,0.0,265.0,457.0,500.0,1744,80.0,442.0,541.0,524.0,720.0,755.0,0.219,2540.0,38,254.0,2462.0,62.9012087323,393.999571989,69.0,560.0,644.0,7092,7130,3192,449.0,1383.0,1990.0,2140.0,1168.0
524,11,524,3,3.0,143.0,25.0,28.0,279,20.0,60.0,518.0,385.0,475.0,518.0,0.273,1896.0,8,19.0,1943.0,4.33485283834,323.970320474,33.0,414.0,458.0,5030,5038,2186,293.0,818.0,1311.0,1543.0,1073.0
525,11,525,3,0.0,138.0,288.0,46.0,623,9.0,142.0,400.0,390.0,366.0,431.0,0.301,1587.0,113,92.0,1543.0,21.0375113387,303.951551902,26.0,403.0,429.0,3972,4085,1696,209.0,574.0,1011.0,1320.0,971.0
526,11,526,3,3.0,251.0,496.0,32.0,1014,63.0,169.0,671.0,506.0,569.0,677.0,0.231,2423.0,16,196.0,2329.0,78.1021144778,393.674371672,93.0,503.0,618.0,6156,6172,2778,426.0,895.0,1928.0,1846.0,1077.0
527,11,527,3,3.0,487.0,472.0,446.0,1807,38.0,361.0,717.0,694.0,615.0,767.0,0.188,2793.0,11,400.0,2521.0,55.7722838722,417.871235128,82.0,563.0,688.0,6776,6787,3341,451.0,991.0,2337.0,2093.0,915.0
528,11,528,3,0.0,606.0,326.0,116.0,1392,55.0,289.0,701.0,684.0,562.0,601.0,0.187,2548.0,11,1158.0,1534.0,37.5750958162,319.020470851,24.0,420.0,467.0,5999,6010,3040,356.0,840.0,2283.0,1711.0,820.0
529,11,529,3,6.0,522.0,143.0,178.0,1201,229.0,123.0,348.0,285.0,228.0,291.0,0.362,1152.0,6,322.0,937.0,45.098344868,237.341350368,38.0,323.0,361.0,2594,2600,989,115.0,331.0,536.0,855.0,763.0
530,11,530,3,6.0,3384.0,1637.0,997.0,7738,457.0,1257.0,826.0,911.0,894.0,544.0,0.168,3175.0,21,2198.0,1187.0,166.163420537,304.788648258,123.0,414.0,630.0,6749,6770,3514,332.0,850.0,3064.0,1690.0,834.0
531,11,531,3,3.0,905.0,749.0,72.0,1865,41.0,95.0,338.0,370.0,340.0,315.0,0.22,1363.0,131,657.0,804.0,68.0534393464,167.604933559,32.0,241.0,273.0,2717,2848,1476,150.0,322.0,1088.0,815.0,473.0
532,11,532,3,0.0,154.0,222.0,46.0,501,33.0,46.0,985.0,993.0,452.0,223.0,0.163,2653.0,129,2313.0,519.0,29.1263690437,137.729995513,47.0,188.0,236.0,6115,6244,3034,369.0,902.0,2854.0,1362.0,757.0
533,11,533,3,0.0,373.0,1161.0,106.0,2149,72.0,437.0,823.0,888.0,562.0,289.0,0.128,2562.0,206,1652.0,1052.0,132.498378842,172.52020541,203.0,244.0,447.0,7187,7393,3444,608.0,1414.0,3153.0,1538.0,680.0
534,11,534,3,0.0,820.0,753.0,53.0,2491,211.0,654.0,562.0,483.0,432.0,410.0,0.2,1887.0,152,915.0,1073.0,113.531848778,254.154231586,71.0000000001,354.0,475.0,4612,4764,2345,283.0,761.0,1777.0,1220.0,723.0
535,11,535,3,0.0,154.0,1100.0,283.0,1813,81.0,195.0,869.0,576.0,349.0,183.0,0.157,1977.0,8,815.0,1276.0,53.9481499991,157.652150541,77.0,190.0,331.0,5052,5060,2315,361.0,961.0,1980.0,1176.0,582.0
536,11,536,3,0.0,348.0,94.0,338.0,1005,48.0,177.0,717.0,511.0,214.0,103.0,0.092,1545.0,24,874.0,779.0,35.4317764914,122.458480404,25.0,139.0,230.0,4916,4940,1995,439.0,1152.0,2094.0,952.0,303.0
537,11,537,3,10.0,814.0,742.0,419.0,3479,570.0,924.0,1092.0,685.0,229.0,129.0,0.191,2135.0,22,1780.0,599.0,170.307188626,82.6441676535,259.0,85.0,410.0,4725,4747,1973,365.0,848.0,1821.0,1015.0,698.0
538,11,538,3,0.0,666.0,124.0,43.0,1786,100.0,853.0,387.0,304.0,125.0,69.0,0.124,885.0,163,430.0,713.0,58.2030394203,53.205029157,40.0,117.0,164.2,2083,2246,1157,178.0,448.0,930.0,495.0,195.0
539,11,539,3,3.0,896.0,1482.0,463.0,4621,617.0,1160.0,79.0,50.0,21.0,14.0,0.124,164.0,78,64.0,105.0,146.910369833,58.7355850219,359.0,76.0,508.1,385,463,237,38.0,92.0,191.0,102.0,40.0
540,11,540,3,18.0,1369.0,1103.0,113.0,3625,324.0,698.0,625.0,497.0,383.0,572.0,0.169,2077.0,67,945.0,1281.0,70.9225945034,169.838051473,87.0,228.0,329.0,4545,4612,2342,245.0,602.0,1954.0,1251.0,560.0
541,11,541,3,25.0,341.0,2903.0,160.0,3721,92.0,200.0,626.0,502.0,364.0,485.0,0.26,1977.0,219,414.0,1665.0,113.722194383,271.506981254,174.0,328.0,531.0,5070,5289,2149,317.0,787.0,1599.0,1514.0,1072.0
542,11,542,3,0.0,576.0,386.0,31.0,2185,181.0,1011.0,335.0,283.0,160.0,165.0,0.141,943.0,83,511.0,499.0,61.3972843832,110.723611736,48.0,189.0,252.0,2278,2361,1215,166.0,361.0,962.0,644.0,228.0
543,11,543,3,0.0,597.0,2318.0,149.0,7337,3207.0,1066.0,450.0,441.0,280.0,284.0,0.076,1455.0,1362,548.0,985.0,179.105911738,95.0269736295,192.0,162.0,369.0,3474,4836,2996,171.0,1597.0,2040.0,786.0,242.0
544,11,544,3,0.0,171.0,422.0,107.0,1261,21.0,540.0,841.0,654.0,465.0,315.0,0.159,2275.0,46,1237.0,1180.0,80.1634110514,197.861643842,74.0,256.0,391.0,5670,5716,2918,279.0,716.0,2768.0,1286.0,667.0
545,11,545,3,3.0,274.0,722.0,53.0,1908,344.0,512.0,591.0,332.0,229.0,98.0,0.145,1250.0,1045,864.0,484.0,52.3472698703,90.3803917472,58.0,162.0,236.0,2837,3882,1739,135.0,1019.0,1649.0,649.0,430.0
546,11,546,3,0.0,1725.0,403.0,69.0,11499,252.0,9050.0,827.0,634.0,302.0,243.0,0.117,2006.0,167,1128.0,1007.0,109.749329047,136.436979142,200.0,161.0,470.0,4240,4407,1743,192.0,810.0,2145.0,897.0,363.0
547,11,547,3,0.0,555.0,128.0,304.0,2861,574.0,1300.0,903.0,670.0,385.0,119.0,0.148,2077.0,67,686.0,1512.0,142.964784229,183.141467513,196.0,261.0,475.0,6292,6359,2757,525.0,1482.0,2275.0,1391.0,686.0
548,11,548,3,3.0,183.0,410.0,91.0,970,45.0,238.0,1246.0,859.0,573.0,370.0,0.172,3048.0,266,1163.0,2062.0,38.8499047451,255.371543552,83.0,307.0,455.0,8338,8604,4019,581.0,1831.0,3225.0,1846.0,1121.0
549,11,549,3,0.0,1152.0,673.0,193.0,4162,70.0,2074.0,1129.0,548.0,213.0,108.0,0.185,1998.0,88,1872.0,318.0,41.3017312994,83.9638557906,87.0,101.0,199.0,4727,4815,2152,325.0,802.0,2045.0,956.0,687.0
550,11,550,3,0.0,48.0,506.0,25.0,650,8.0,63.0,551.0,428.0,250.0,123.0,0.121,1352.0,63,509.0,929.0,19.3946810093,125.445269421,24.0,180.0,205.0,4102,4165,1971,343.0,923.0,1658.0,887.0,354.0
551,11,551,3,0.0,196.0,486.0,111.0,1765,255.0,717.0,722.0,601.0,346.0,116.0,0.117,1785.0,87,948.0,957.0,103.314840732,135.946058802,85.0,223.0,371.0,6120,6207,2497,586.0,1461.0,2486.0,1152.0,522.0
552,11,552,3,0.0,15.0,7.0,4.0,122,26.0,70.0,497.0,368.0,187.0,79.0,0.085,1131.0,0,539.0,634.0,5.7714173023,91.6356748078,14.0,125.0,151.0,4279,4279,1577,436.0,1152.0,1689.0,761.0,241.0
553,11,553,3,0.0,32.0,166.0,32.0,291,17.0,44.0,407.0,383.0,166.0,132.0,0.091,1088.0,40,481.0,642.0,28.1363482701,102.185110305,18.0,114.0,205.0,4532,4572,1729,407.0,1335.0,1720.0,829.0,281.0
554,11,554,3,0.0,176.0,324.0,61.0,810,0.0,249.0,522.0,304.0,202.0,307.0,0.098,1335.0,759,677.0,750.0,21.5428754206,112.94114156,25.0,154.0,182.0,3374,4133,2054,192.0,587.0,2029.0,1079.0,246.0
555,11,555,3,0.0,119.0,548.0,213.0,1238,131.0,227.0,1424.0,654.0,241.0,168.0,0.07,2487.0,231,1835.0,814.0,29.8899821449,125.92440935,72.0,165.0,302.0,6678,6909,3062,550.0,1477.0,3401.0,1177.0,304.0
556,11,556,3,0.0,43.0,548.0,24.0,892,5.0,272.0,337.0,211.0,56.0,19.0,0.039,623.0,2971,658.0,21.0,28.7068594325,16.8557629509,37.0,24.0,61.0,1543,4514,1560,159.0,1684.0,2094.0,469.0,108.0
557,11,557,3,0.0,750.0,774.0,164.0,4050,253.0,2109.0,1025.0,471.0,236.0,208.0,0.143,1940.0,96,2001.0,225.0,87.7705364738,32.7170433687,158.0,21.0,179.0,3695,3791,1739,165.0,428.0,2002.0,801.0,395.0
558,11,558,3,31.0,7644.0,2340.0,223.0,15564,593.0,4733.0,715.0,426.0,114.0,143.0,0.218,1398.0,21,1303.0,578.0,100.056045391,50.6383587029,233.0,47.0,408.0,2773,2794,1532,126.0,462.0,1103.0,626.0,477.0
559,11,559,3,18.0,217.0,324.0,26.0,744,25.0,134.0,526.0,552.0,321.0,294.0,0.128,1693.0,9,383.0,1383.0,27.3397178821,197.77053191,48.0,287.0,381.0,5101,5110,2290,384.0,1060.0,2007.0,1202.0,457.0
560,11,560,3,0.0,2926.0,652.0,120.0,3904,75.0,131.0,593.0,349.0,214.0,81.0,0.084,1237.0,233,654.0,648.0,41.6865444163,94.7723067261,18.0,172.0,254.0,4740,4973,1881,461.0,1357.0,2070.0,798.0,287.0
561,11,561,3,0.0,303.0,91.0,179.0,1181,318.0,290.0,499.0,500.0,262.0,198.0,0.09,1459.0,1,661.0,859.0,63.1024660564,82.7252169791,184.0,91.0,283.0,4051,4052,2354,311.0,880.0,1925.0,688.0,248.0
562,11,562,3,0.0,130.0,126.0,86.0,423,13.0,68.0,597.0,380.0,181.0,109.0,0.088,1267.0,89,601.0,736.0,25.7272496081,91.5037390279,32.0,105.0,170.0,4656,4745,1902,455.0,1335.0,1824.0,848.0,283.0
563,11,563,3,93.0,1635.0,1358.0,966.0,12798,3771.0,4975.0,1803.0,1363.0,710.0,284.0,0.131,4160.0,717,3285.0,1116.0,874.523643586,268.523496845,932.0,387.0,1599.0,10800,11517,4494,761.0,2205.0,4658.0,2852.0,1041.0
564,11,564,3,0.0,119.0,1344.0,553.0,2276,22.0,238.0,958.0,749.0,503.0,512.0,0.113,2722.0,24,1685.0,1159.0,140.672558137,206.994714003,175.0,302.0,580.0,7851,7875,3375,822.0,1806.0,3156.0,1455.0,636.0
565,11,565,3,6.0,426.0,105.0,576.0,1987,351.0,523.0,524.0,586.0,577.0,418.0,0.185,2105.0,0,1544.0,678.0,75.7411741248,161.402126579,23.0,185.0,307.0,5200,5200,2438,388.0,564.0,2376.0,1136.0,736.0
566,11,566,3,0.0,359.0,54.0,287.0,1313,114.0,499.0,852.0,931.0,509.0,184.0,0.346,2476.0,1,2278.0,317.0,134.350797809,259.270280328,110.0,424.0,1079.0,6047,6048,2214,266.0,672.0,1476.0,1942.0,1692.0
567,11,567,3,6.0,167.0,451.0,120.0,1475,380.0,351.0,817.0,768.0,336.0,154.0,0.129,2075.0,112,1488.0,640.0,94.0074473173,148.916042299,222.0,173.0,444.0,7110,7222,2965,566.0,1738.0,2527.0,1751.0,640.0
568,11,568,3,0.0,91.0,190.0,50.0,688,181.0,176.0,806.0,621.0,480.0,222.0,0.102,2129.0,20,789.0,1413.0,35.1281323127,220.702676185,28.0,269.0,345.0,8174,8194,3196,705.0,2088.0,3141.0,1699.0,561.0
569,11,569,3,0.0,27.0,111.0,11.0,209,5.0,55.0,287.0,394.0,253.0,83.0,0.072,1017.0,6,200.0,859.0,18.8495433034,101.696849583,10.0,113.0,148.0,4536,4542,1571,454.0,1417.0,1665.0,798.0,208.0
570,11,570,3,0.0,71.0,163.0,114.0,382,9.0,25.0,402.0,337.0,216.0,132.0,0.093,1087.0,11,564.0,573.0,23.285101538,83.409001304,19.0,104.0,145.0,4416,4427,1575,429.0,1166.0,1739.0,814.0,279.0
571,11,571,3,0.0,20.0,96.0,15.0,173,10.0,32.0,273.0,208.0,231.0,153.0,0.098,865.0,10,59.0,879.0,5403.8464032,115.391013936,8.0,156.0,284.0,4089,4099,1427,328.0,1172.0,1425.0,915.0,259.0
572,11,572,3,0.0,29.0,354.0,2.0,426,2.0,39.0,279.0,214.0,252.0,175.0,0.111,920.0,7,22.0,935.0,104.189409681,130.958227108,54.0000000005,196.0,377.0,4434,4441,1623,329.0,1179.0,1603.0,999.0,331.0
573,11,573,3,0.0,59.0,72.0,17.0,227,7.0,72.0,217.0,197.0,270.0,296.0,0.125,980.0,45,7.0,1015.0,36.991044761,155.109474568,5.00000000004,215.0,340.0,3873,3918,1645,218.0,854.0,1340.0,1193.0,313.0
574,11,574,3,0.0,140.0,345.0,26.0,572,0.0,61.0,477.0,390.0,228.0,90.0,0.115,1185.0,67,618.0,615.0,19.118037563,116.911616785,22.0,161.0,284.0,4428,4495,1468,346.0,1048.0,1680.0,1074.0,347.0
575,11,575,3,0.0,142.0,362.0,32.0,746,30.0,180.0,172.0,160.0,280.0,301.0,0.11,913.0,49,7.0,943.0,88.6392808553,150.643246287,29.0,155.0,410.0,3968,4017,1537,232.0,1020.0,1361.0,1129.0,275.0
576,11,576,3,0.0,98.0,63.0,25.0,320,48.0,86.0,198.0,293.0,301.0,287.0,0.115,1079.0,50,0.0,1125.0,16.63379392,170.051342216,29.0,227.0,267.0,4621,4671,1895,294.0,1117.0,1583.0,1337.0,340.0
577,11,577,3,0.0,57.0,209.0,13.0,333,15.0,39.0,291.0,314.0,283.0,164.0,0.107,1052.0,63,82.0,1014.0,37.43469467,128.932632129,21.0,199.0,232.0,5005,5068,2036,365.0,1355.0,1816.0,1176.0,356.0
578,11,578,3,22.0,85.0,160.0,231.0,549,10.0,41.0,768.0,686.0,657.0,201.0,0.074,2312.0,0,1526.0,883.0,34.6703658282,171.45176918,45.0,218.0,268.0,8523,8523,3562,790.0,2118.0,3700.0,1511.0,404.0
579,11,579,3,0.0,84.0,338.0,131.0,1452,221.0,678.0,322.0,293.0,99.0,43.0,0.099,757.0,35,377.0,394.0,164.894275136,58.012039744,82.0,62.0,437.0,2461,2496,1063,210.0,655.0,885.0,588.0,158.0
580,11,580,3,0.0,82.0,119.0,115.0,807,406.0,85.0,464.0,371.0,154.0,72.0,0.086,1061.0,1,829.0,275.0,53.7416229072,78.6256627055,82.0,72.0,201.0,4631,4632,1721,473.0,1490.0,1684.0,709.0,276.0
581,12,581,3,0.0,61.0,121.0,169.0,492,5.0,136.0,400.0,370.0,210.0,147.0,0.101,1127.0,7,507.0,677.0,16.0571061962,106.759973347,6.0,141.0,214.0,5276,5283,1935,444.0,1468.0,1897.0,1122.0,352.0
582,12,582,3,0.0,1229.0,1032.0,513.0,3017,14.0,229.0,581.0,612.0,449.0,107.0,0.138,1749.0,183,732.0,1089.0,81.4077194567,183.665937379,40.0,273.0,353.0,6724,6907,2705,569.0,1784.0,2443.0,1420.0,691.0
583,12,583,3,0.0,845.0,852.0,1701.0,3688,89.0,201.0,383.0,342.0,385.0,277.0,0.13,1387.0,33,356.0,1093.0,193.384490265,160.266049021,199.0,333.0,617.0,5981,6014,2652,428.0,1563.0,2038.0,1447.0,538.0
584,12,584,3,0.0,92.0,408.0,76.0,774,67.0,131.0,244.0,256.0,217.0,141.0,0.121,858.0,18,263.0,627.0,59.8099067436,111.854611823,182.0,184.0,424.0,4280,4298,1446,323.0,1068.0,1525.0,1028.0,354.0
585,12,585,3,0.0,69.0,71.0,147.0,334,3.0,44.0,235.0,313.0,200.0,179.0,0.095,927.0,5,92.0,854.0,20.91053395,116.279664137,19.0,138.0,187.0,4994,4999,1829,405.0,1499.0,1778.0,1001.0,316.0
586,12,586,3,0.0,60.0,425.0,269.0,805,1.0,50.0,314.0,321.0,332.0,205.0,0.097,1172.0,4,0.0,1197.0,68.3984888807,135.899019669,78.0,196.0,274.0,6567,6571,2213,558.0,1905.0,2298.0,1389.0,421.0
587,12,587,3,0.0,49.0,132.0,24.0,220,1.0,14.0,88.0,75.0,140.0,65.0,0.102,368.0,9,1.0,379.0,26.8314226577,46.9656031926,9.00000000004,84.0,93.0,2158,2167,840,192.0,598.0,802.0,423.0,152.0
588,12,588,3,0.0,57.0,79.0,31.0,223,0.0,56.0,411.0,320.0,257.0,237.0,0.112,1225.0,10,272.0,987.0,31.1636116131,142.691288051,18.0,209.0,248.0,6437,6447,2060,477.0,1936.0,2073.0,1475.0,486.0
589,12,589,3,0.0,49.0,191.0,62.0,453,17.0,134.0,335.0,392.0,311.0,288.0,0.113,1326.0,0,293.0,1074.0,20.0649674573,130.025127699,27.0,157.0,256.0,5929,5929,2670,457.0,1637.0,2148.0,1219.0,468.0
590,12,590,3,0.0,73.0,221.0,313.0,818,11.0,200.0,306.0,217.0,207.0,146.0,0.091,876.0,0,286.0,613.0,23.4401364186,82.1862760641,60.0,70.0,180.0,4234,4234,1577,377.0,1332.0,1491.0,775.0,259.0
591,12,591,3,0.0,140.0,318.0,27.0,600,18.0,97.0,759.0,543.0,361.0,219.0,0.116,1882.0,80,555.0,1410.0,61.7649941076,177.957475761,61.0,251.0,357.0,8231,8311,2918,810.0,2341.0,3042.0,1418.0,700.0
592,12,592,3,0.0,89.0,121.0,31.0,394,22.0,131.0,471.0,391.0,253.0,127.0,0.143,1242.0,2,414.0,871.0,24.7780847777,94.3314400924,4.00000000005,129.0,293.0,4742,4744,1767,411.0,1164.0,1664.0,1009.0,496.0
593,12,593,3,0.0,438.0,156.0,104.0,2769,1288.0,783.0,377.0,283.0,142.0,45.0,0.156,847.0,112,370.0,521.0,133.075898965,92.0889549508,185.0,104.0,335.0,2884,2996,1070,250.0,636.0,1138.0,622.0,350.0
594,12,594,3,0.0,140.0,128.0,37.0,421,68.0,48.0,399.0,470.0,289.0,198.0,0.096,1356.0,78,503.0,901.0,20.2836159804,119.049867066,21.0,156.0,190.0,5481,5559,2159,484.0,1499.0,2062.0,1163.0,351.0
595,12,595,3,0.0,67.0,1301.0,68.0,1516,25.0,55.0,1179.0,705.0,343.0,75.0,0.208,2302.0,257,1943.0,536.0,89.9931437534,119.501199757,65.0,148.0,275.0,6881,7138,2648,602.0,1515.0,2435.0,1418.0,1168.0
